genes,descriptions,num_populations,is_shared,EAS,EUR,AFR,SAS,AMR
SHROOM3,shroom family member 3,5,Yes,3.549768736,3.294144698,3.154172278,3.323503042,3.274429129
FCRLA,Fc receptor like A,5,Yes,3.378232487,3.33015223,3.487290869,3.548930248,3.199612517
PFKP-DT,PFKP divergent transcript,5,Yes,3.548245024,3.489650803,3.410712704,3.495281992,3.415509585
GPR39,G protein-coupled receptor 39,5,Yes,2.962778457,3.548195067,3.19996408,3.405941839,3.344099003
LOC101927914,uncharacterized LOC101927914,5,Yes,3.547944924,3.189804659,3.243047987,3.409453722,2.968698124
CAPRIN2,caprin family member 2,5,Yes,3.025019632,3.547663469,2.896271351,3.51530395,3.296740633
CASC8,cancer susceptibility 8,5,Yes,3.319349171,3.546434062,3.100033315,3.375496945,3.132680686
LOC642846,DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 11-like,5,Yes,3.324034387,3.544522493,3.330490886,2.910935663,3.087203795
LTBR,lymphotoxin beta receptor,5,Yes,3.367882597,3.544432318,3.349302754,3.526949263,3.351598936
ALG1L2,,5,Yes,3.541477035,3.284986298,3.469555997,3.256983566,3.494134515
GSG1L2,GSG1 like 2,5,Yes,3.461716235,3.304406747,3.268786098,2.986982831,3.537659429
KIF26B,kinesin family member 26B,5,Yes,3.536563904,3.536294643,3.305360437,3.220942887,3.314152005
LOC100130207,uncharacterized LOC100130207,5,Yes,3.480973877,3.536244087,3.354174261,3.426219432,3.355087818
TMEM170A,transmembrane protein 170A,5,Yes,3.150756972,3.536242952,3.406916872,3.190034279,3.058356771
PDE4C,phosphodiesterase 4C,5,Yes,3.378047661,3.535700343,3.322025514,3.141480829,3.226161795
KCNAB2,potassium voltage-gated channel subfamily A regulatory beta subunit 2,5,Yes,3.535170291,2.976168062,3.200968808,2.882546725,3.483755496
LINC02477,long intergenic non-protein coding RNA 2477,5,Yes,3.216415837,3.533305769,3.157943561,3.200855669,3.271205988
ZNF888,zinc finger protein 888,5,Yes,3.372110567,3.430396485,3.53261249,3.196583456,3.465163695
B4GALNT3,beta-1%2C4-N-acetyl-galactosaminyltransferase 3,5,Yes,3.519419046,3.457592074,3.181822687,3.531083442,3.146639513
LINC02549,long intergenic non-protein coding RNA 2549,5,Yes,3.414876361,3.222255555,3.384715672,3.529473318,3.228542213
SMILR,smooth muscle induced lncRNA%2C enhancer of proliferation,5,Yes,3.529253714,3.463889781,3.418928806,3.448115663,3.347589413
SIRPB3P,,5,Yes,3.528578904,3.397206999,3.110558345,3.409014281,3.380099815
LOC105371069,uncharacterized LOC105371069,5,Yes,3.526618442,3.019347502,3.270671396,3.028392807,3.100006936
OR14C36,olfactory receptor family 14 subfamily C member 36,5,Yes,3.399595563,3.5230668,3.276725996,3.405011046,3.224619186
RPL10AP11,,5,Yes,3.116593848,3.523024362,3.019872011,3.326743248,3.02866238
RWDD4,RWD domain containing 4,5,Yes,3.416797594,3.150673669,3.522964268,3.262235503,3.006533386
SPATA22,spermatogenesis associated 22,5,Yes,2.938722743,3.291222061,2.954851047,3.522351874,3.094219922
EIF3D,eukaryotic translation initiation factor 3 subunit D,5,Yes,3.520425105,3.414042001,3.449281098,3.497116078,3.069007847
TTLL9,tubulin tyrosine ligase like 9,5,Yes,3.240770755,2.948545699,3.518077488,3.163955067,3.448599923
AJAP1,adherens junctions associated protein 1,5,Yes,2.933513173,3.517756633,3.211279496,3.155456561,3.327774715
CLCN7,chloride voltage-gated channel 7,5,Yes,3.416742585,3.045710652,3.138075784,3.516888372,2.935205811
OR51A9P,,5,Yes,3.430324444,3.516272836,3.220351885,3.26066513,3.512132922
FAM163B,family with sequence similarity 163 member B,5,Yes,3.200510707,3.120841575,3.301580693,3.514953327,3.285389488
LOC105369308,uncharacterized LOC105369308,5,Yes,3.294890467,3.193594251,3.182305693,3.514903459,3.219952747
LINC00578,long intergenic non-protein coding RNA 578,5,Yes,3.51442582,2.969895083,3.442607384,3.149408151,3.394391436
LOC105377862,uncharacterized LOC105377862,5,Yes,3.311931391,3.471690904,3.141302815,3.513944678,3.161845312
ZNF665,zinc finger protein 665,5,Yes,3.040145572,3.513752762,3.145936393,3.304903026,3.107663996
LINGO2,leucine rich repeat and Ig domain containing 2,5,Yes,3.510495977,3.466137353,3.298179367,2.880135621,3.277373347
GPR158,G protein-coupled receptor 158,5,Yes,3.509879915,3.174375415,3.379787744,3.081856751,3.422580744
LOC105374618,uncharacterized LOC105374618,5,Yes,3.302388794,3.50944361,3.175114804,3.296014478,3.470024599
TM2D3,TM2 domain containing 3,5,Yes,3.038925996,3.318215876,3.327436614,3.508932384,3.296962955
LINC03061,long intergenic non-protein coding RNA 3061,5,Yes,3.201084657,3.011867193,3.114165374,3.506878962,2.811871989
ZNF468,zinc finger protein 468,5,Yes,3.21847031,3.445965883,3.274508633,3.505869876,3.265801241
SYNJ2,synaptojanin 2,5,Yes,3.061782694,3.503729109,3.313045789,3.284205267,3.099602045
LOC124901146,uncharacterized LOC124901146,5,Yes,3.209332295,3.502551671,3.327007511,3.303296956,3.319090307
LOC105371072,uncharacterized LOC105371072,5,Yes,3.445870789,3.443034113,3.499519487,2.948272963,3.397685143
TMEM132B,transmembrane protein 132B,5,Yes,3.224223894,3.098219521,3.16857403,3.496747184,3.288608119
LOC107987157,uncharacterized LOC107987157,5,Yes,2.976220603,3.495406822,2.898635693,2.97303748,3.117939328
LINC00927,long intergenic non-protein coding RNA 927,5,Yes,3.216187823,3.49307116,3.070048656,3.004130918,2.961762605
SNX19,sorting nexin 19,5,Yes,3.272491646,3.21462735,3.262272302,3.49015056,3.155127196
LOC105370982,uncharacterized LOC105370982,5,Yes,3.489180701,3.040412635,3.449247045,3.075731356,3.388965867
ZYG11B,zyg-11 family member B%2C cell cycle regulator,5,Yes,3.488653543,3.084737573,3.238941102,3.18420532,3.303325896
CYFIP1,cytoplasmic FMR1 interacting protein 1,5,Yes,3.302009845,3.245307399,3.128148863,3.488555445,3.052782579
LOC105375114,uncharacterized LOC105375114,5,Yes,3.488226535,3.135842221,3.426810941,3.348361275,2.990407289
SERINC2,serine incorporator 2,5,Yes,3.200953223,3.202243634,3.407922658,3.486505952,3.356677869
LOC100420587,,5,Yes,3.123046748,3.486083587,3.356698084,3.140999415,3.176901328
LOC105374647,uncharacterized LOC105374647,5,Yes,2.958134668,3.281399282,3.2107257,3.48487138,3.163432452
ANKRD16,ankyrin repeat domain 16,5,Yes,3.390501872,3.481718495,3.48485789,3.457070731,3.461304823
LOC107986770,uncharacterized LOC107986770,5,Yes,3.285340721,3.482820793,3.341781447,3.423971035,3.333934532
MYO5B,myosin VB,5,Yes,2.994939128,3.482081392,3.12430312,3.084251278,3.173448844
GOLGA6FP,,5,Yes,3.48059496,NA,2.986024594,2.929607192,NA
SLC37A1,solute carrier family 37 member 1,5,Yes,3.480399263,3.131277251,3.268284277,3.078537475,2.974406802
DNM1P37,,5,Yes,3.48006846,3.459406123,3.17113793,3.422514628,3.462089011
MYO16,myosin XVI,5,Yes,3.479152999,3.405492137,3.20884333,3.043635176,3.223496534
TP73,tumor protein p73,5,Yes,3.478761272,3.305977795,3.247364328,3.44802387,3.078419047
EPIC1,epigenetically induced MYC interacting lncRNA 1,5,Yes,3.47776698,3.277789171,3.33316089,3.258692261,3.249051573
SYNE3,spectrin repeat containing nuclear envelope family member 3,5,Yes,3.338397444,3.32655924,3.377340861,3.476476278,3.414207249
PLEKHG1,pleckstrin homology and RhoGEF domain containing G1,5,Yes,3.367359129,3.475938827,3.318022236,3.286616287,2.954657069
DNM1P46,,5,Yes,3.474964802,NA,3.333806345,NA,NA
ASIC2,acid sensing ion channel subunit 2,5,Yes,3.389277021,3.417249581,3.210901598,3.474661135,2.914651502
SLC7A2,solute carrier family 7 member 2,5,Yes,3.474296777,3.130807352,3.199669754,3.225495775,3.155792677
LOC124908113,uncharacterized LOC124908113,5,Yes,3.305454243,3.47390461,3.342180564,3.041504603,3.283398903
LINC02188,long intergenic non-protein coding RNA 2188,5,Yes,3.472119628,3.14441145,3.203946251,3.118523346,3.310591626
ZNF230-DT,ZNF230 divergent transcript,5,Yes,3.464978028,3.32274785,3.203350415,3.471812413,3.19249781
SLC2A14,solute carrier family 2 member 14,5,Yes,3.469851563,3.254397473,3.140632647,3.442277905,3.311335969
LINC01721,long intergenic non-protein coding RNA 1721,5,Yes,3.468945064,3.343269027,3.2832767,3.263748461,3.07906253
PDE1C,phosphodiesterase 1C,5,Yes,3.331089603,3.353821339,3.468713831,3.293986106,3.122945222
TRAF3IP1,TRAF3 interacting protein 1,5,Yes,3.341257816,3.141881098,3.235463106,3.296580868,3.468177039
PIWIL3,piwi like RNA-mediated gene silencing 3,5,Yes,3.467399048,3.369148041,3.268954371,3.124968512,3.027857166
TMPRSS2,transmembrane serine protease 2,5,Yes,2.999891542,3.35775481,3.03063041,3.466599954,3.081960313
PSG11,pregnancy specific beta-1-glycoprotein 11,5,Yes,3.466584327,3.046795614,3.294927409,3.124267309,3.393563316
MAF,MAF bZIP transcription factor,5,Yes,3.447828491,3.205690897,3.459630613,3.252737261,3.465670706
CPE,carboxypeptidase E,5,Yes,3.464565789,3.281817968,3.208242278,3.276569235,3.412240603
PID1,phosphotyrosine interaction domain containing 1,5,Yes,3.46434782,3.059519782,3.185510279,3.078076599,3.066357207
EVPLL,envoplakin like,5,Yes,3.074964016,3.461382876,3.155086241,3.326388516,2.860288324
LOC107984897,uncharacterized LOC107984897,5,Yes,2.929690517,2.953913541,2.954166167,3.039682622,3.460720873
CD81-AS1,CD81 antisense RNA 1,5,Yes,3.460461205,3.341207914,3.302304586,3.246269003,3.260955791
LOC100996671,uncharacterized LOC100996671,5,Yes,3.460142369,2.945317577,3.204181832,2.906161074,3.252261739
USP7,ubiquitin specific peptidase 7,5,Yes,3.459691988,3.100773053,3.182922163,3.078629047,3.300761493
LINC02614,long intergenic non-protein coding RNA 2614,5,Yes,3.459568731,3.263802535,3.212196419,3.237049524,3.109097679
LINC00489,long intergenic non-protein coding RNA 489,5,Yes,3.333232198,2.974216377,3.220577572,3.45848406,3.001597869
SLC9B1P3,,5,Yes,3.341400557,3.242975905,3.356788803,3.455940441,3.127611928
USP38-DT,USP38 divergent transcript,5,Yes,3.113898031,3.455731707,3.024744806,3.403864648,2.947969001
FOXL3-OT1,FOXL3 overlapping transcript 1,5,Yes,3.29631377,3.453680533,3.273652187,3.426006927,2.982032151
LOC124903088,uncharacterized LOC124903088,5,Yes,3.398056091,3.45322692,3.307891123,3.342646203,3.450120321
SNX8,sorting nexin 8,5,Yes,3.357895493,2.875634266,3.4531283,3.037029526,3.185892318
CERS4,ceramide synthase 4,5,Yes,2.965880837,3.448629514,3.45093387,2.975447142,3.20329113
FBXW10B,F-box and WD repeat domain containing 10B,5,Yes,3.218413895,3.180457185,3.324547706,3.449197505,3.172871573
FSTL4,follistatin like 4,5,Yes,3.342909792,3.448387842,2.983814813,3.258636023,3.20436101
LOC105375156,uncharacterized LOC105375156,5,Yes,3.422863482,3.074123562,3.279546699,3.447705267,3.247316751
HRG-AS1,HRG and FETUB antisense RNA 1,5,Yes,3.209810615,3.234420734,3.128810414,3.447647063,3.226987472
GALNT2,polypeptide N-acetylgalactosaminyltransferase 2,5,Yes,3.447145855,3.154781653,3.33799882,3.060100983,3.213048738
GRIN2A,glutamate ionotropic receptor NMDA type subunit 2A,5,Yes,3.341290855,3.145985381,3.117289433,3.447025509,3.156151162
ACSM2B,acyl-CoA synthetase medium chain family member 2B,5,Yes,2.932447267,3.446998495,3.30429137,3.223496334,3.108896146
MTCL1,microtubule crosslinking factor 1,5,Yes,3.345538996,3.446740731,3.251079006,3.104483327,3.185634533
B3GNT3,UDP-GlcNAc:betaGal beta-1%2C3-N-acetylglucosaminyltransferase 3,5,Yes,3.380260316,3.038696319,3.147747344,3.444992035,3.205294676
NAALADL2,N-acetylated alpha-linked acidic dipeptidase like 2,5,Yes,3.441798646,3.22622362,3.273013047,3.443472046,3.065238421
LOC102723536,uncharacterized LOC102723536,5,Yes,3.110667304,3.262423623,3.300904473,3.443430095,3.234078636
MAP3K13,mitogen-activated protein kinase kinase kinase 13,5,Yes,3.096064626,3.442854458,3.267821639,3.137725112,3.008353515
LOC100506532,uncharacterized LOC100506532,5,Yes,3.442470682,3.050617465,3.118157635,3.247879101,3.053578319
LOC105371456,uncharacterized LOC105371456,5,Yes,3.342916902,2.85598518,3.42182174,3.44101719,3.123931286
TRAPPC12-AS1,TRAPPC12 antisense RNA 1,5,Yes,3.217982068,3.357359736,3.304360152,2.912915324,3.439821405
LOC401324,uncharacterized LOC401324,5,Yes,2.931409315,3.236477235,3.030530685,3.439183586,3.027605515
LINC00621,long intergenic non-protein coding RNA 621,5,Yes,2.942008324,3.352386451,2.924505953,3.437119551,3.168119213
ODAD2P1,,5,Yes,3.216462431,3.035558342,2.98386874,3.435358699,2.952149073
ADAM33,ADAM metallopeptidase domain 33,5,Yes,3.275210669,3.256412908,3.433793956,3.289090283,2.83857246
LOC102724945,uncharacterized LOC102724945,5,Yes,3.34476241,3.433460661,3.304339721,2.998863856,3.428225724
TRDN,triadin,5,Yes,3.119922928,2.90018728,3.029012778,3.433372753,2.869533373
MACROD2,mono-ADP ribosylhydrolase 2,5,Yes,3.43309635,3.266949607,3.041392691,3.239547254,3.011908988
TMC2,transmembrane channel like 2,5,Yes,3.123987085,2.905625503,3.351608018,2.897188985,3.432995507
ZNF320,zinc finger protein 320,5,Yes,3.432951516,3.175330485,3.348065216,3.335469344,3.137309653
DNM1P46,uncharacterized LOC124903563,5,Yes,NA,3.063800139,NA,3.432105486,3.214240196
RPL6P16,,5,Yes,3.4299971,3.232551779,3.128571821,3.013867084,3.415581599
LOC124908088,,5,Yes,3.42934648,2.875924135,3.278608073,3.069036619,3.098730878
LINC01558,long intergenic non-protein coding RNA 1558,5,Yes,3.428283902,3.340787998,3.271845752,3.227357823,3.360915391
LOC105374292,uncharacterized LOC105374292,5,Yes,3.049491512,3.331264896,3.174378254,3.427481907,3.121847356
COL22A1,collagen type XXII alpha 1 chain,5,Yes,3.248894347,3.296066134,3.056659759,3.425503707,3.081354406
COL4A3,collagen type IV alpha 3 chain,5,Yes,3.072652857,3.265136542,2.878195359,3.33025153,3.424093383
TAGLN3,transgelin 3,5,Yes,3.083497138,3.423291728,2.901556459,3.176787888,3.19735492
LOC105376815,uncharacterized LOC105376815,5,Yes,3.295093547,3.102564448,3.132637807,3.421563655,3.1280725
SAMD5,sterile alpha motif domain containing 5,5,Yes,3.352473072,3.420206489,3.238604325,3.273057314,3.332496944
NUTM2HP,,5,Yes,3.374800087,3.418252528,3.264056975,3.219797012,2.880181182
NDRG2,NDRG family member 2,5,Yes,3.074187777,3.415977989,3.309673536,3.255767385,3.276716551
CCZ1,CCZ1 homolog%2C vacuolar protein trafficking and biogenesis associated,5,Yes,3.415925301,3.321688646,3.23429816,3.297630842,2.999680495
GALNT14,polypeptide N-acetylgalactosaminyltransferase 14,5,Yes,3.266316652,3.413489743,3.103092286,2.922783833,3.012158271
XYLT1,xylosyltransferase 1,5,Yes,3.402478289,3.405300422,3.412878134,3.397637641,3.396966199
RYR2,ryanodine receptor 2,5,Yes,3.378596324,3.39946482,3.412415187,3.405076932,3.191351948
LOC105375138,uncharacterized LOC105375138,5,Yes,3.412329053,3.094352814,3.101486008,3.035699884,3.059640536
LOC124900165,uncharacterized LOC124900165,5,Yes,3.279398969,3.411167815,3.110735562,3.365104064,3.175999827
AGT,angiotensinogen,5,Yes,2.969544637,3.092636169,3.225896283,3.410670859,3.14411981
UGT2B15,UDP glucuronosyltransferase family 2 member B15,5,Yes,3.369337315,3.061757527,3.410406696,3.004604361,3.404261019
LOC107984878,uncharacterized LOC107984878,5,Yes,3.022892433,3.378978225,3.232535863,3.409242867,3.126386723
PSG6,pregnancy specific beta-1-glycoprotein 6,5,Yes,3.364088271,3.078428005,3.274677341,3.408090934,3.059934562
RNU6-1180P,,5,Yes,3.269685766,3.187201018,3.213242394,3.405560833,3.008150678
LINC02351,long intergenic non-protein coding RNA 2351,5,Yes,3.37040745,3.405362853,3.014534953,2.884365341,3.07469761
DLEU7,deleted in lymphocytic leukemia 7,5,Yes,3.404622169,2.912882334,3.058195058,2.984251218,2.978185426
LOC124901586,uncharacterized LOC124901586,5,Yes,3.360689474,3.194095247,3.233885671,3.404055042,3.253574903
LOC105372317,uncharacterized LOC105372317,5,Yes,3.071110523,3.385399883,2.942710811,3.388903713,3.403517205
BICD1,BICD cargo adaptor 1,5,Yes,3.294531449,3.403241948,3.155279141,3.193124912,2.837912613
SHANK3,SH3 and multiple ankyrin repeat domains 3,5,Yes,3.162854816,3.403175409,3.042201273,3.119973411,2.986211314
GRM7,glutamate metabotropic receptor 7,5,Yes,3.24700782,3.135212016,3.276230978,3.401547847,3.061761468
ITIH5,inter-alpha-trypsin inhibitor heavy chain 5,5,Yes,3.401480632,3.056480978,3.16880069,3.325415284,3.193538918
DACH1,dachshund family transcription factor 1,5,Yes,3.40086763,3.113101743,3.346983255,3.151972524,2.96466225
NEDD4L,NEDD4 like E3 ubiquitin protein ligase,5,Yes,3.26734448,3.102659187,3.326663147,3.372073259,3.400766752
LINC02714,long intergenic non-protein coding RNA 2714,5,Yes,3.372268898,3.400564434,3.306056144,3.017494963,3.107089513
CYP2G1P,,5,Yes,3.267351492,3.330747489,3.399642822,2.955099175,3.035290903
GALNT18,polypeptide N-acetylgalactosaminyltransferase 18,5,Yes,3.3189717,3.398915396,3.340029728,3.272920168,3.167518958
SMTNL2,smoothelin like 2,5,Yes,3.076292777,3.398626555,3.099430953,3.201477578,3.226193968
ERBB4,erb-b2 receptor tyrosine kinase 4,5,Yes,3.262554632,3.397757145,3.262137949,2.938345922,3.016375974
LOC107983974,uncharacterized LOC107983974,5,Yes,3.397721221,3.011481554,3.305749813,3.083451855,3.323892305
DLEU1,deleted in lymphocytic leukemia 1,5,Yes,3.085381242,3.397137481,3.156607023,3.335954047,3.037070727
ENTPD6,ectonucleoside triphosphate diphosphohydrolase 6,5,Yes,3.397105012,3.319541959,3.028230642,3.208327485,3.282881226
LOC105376196,uncharacterized LOC105376196,5,Yes,3.231372265,3.39579651,3.171865133,3.359842348,3.192025237
SYT17,synaptotagmin 17,5,Yes,3.302369918,3.395460862,3.205602727,3.292299911,3.154360972
LOC105372663,uncharacterized LOC105372663,5,Yes,3.394027028,3.258267284,3.090404311,3.354404963,3.137274996
ZNF257,zinc finger protein 257,5,Yes,3.393945917,2.871615504,3.288590876,2.937839617,3.330405757
LOC105374150,uncharacterized LOC105374150,5,Yes,3.085481406,3.05825673,3.072905719,3.392742416,3.238712753
LOC105378150,uncharacterized LOC105378150,5,Yes,3.294731852,3.391826521,3.370998024,3.324089347,3.278638765
NCAM2,neural cell adhesion molecule 2,5,Yes,3.299671934,2.858496527,3.391276769,3.246183922,2.82581245
UNC13C,unc-13 homolog C,5,Yes,3.391273538,2.923820149,3.235425264,3.111454057,2.806510001
UGT2B7,UDP glucuronosyltransferase family 2 member B7,5,Yes,2.947745953,3.390991641,2.964711974,3.164965381,2.986430005
LGALS9B,galectin 9B,5,Yes,3.389347373,3.17449923,3.271197833,3.186297138,3.16801863
GRAMD2B,GRAM domain containing 2B,5,Yes,3.284024527,3.196130223,3.016243181,3.389018679,2.834819693
NTAQ1,N-terminal glutamine amidase 1,5,Yes,3.103593804,3.325049045,3.099292797,3.388779743,3.15331687
KRT83,keratin 83,5,Yes,2.987584336,3.388046754,3.0622551,2.892083051,3.138648472
ATP10D,ATPase phospholipid transporting 10D (putative),5,Yes,3.3506069,3.096380382,3.388042228,3.323083582,3.16932639
RGS7,regulator of G protein signaling 7,5,Yes,3.355191609,3.387783928,3.160928556,3.134440224,3.152155392
LOC105373059,uncharacterized LOC105373059,5,Yes,3.243016423,3.386899964,3.352721387,3.288832112,3.017834138
SLAIN2,SLAIN motif family member 2,5,Yes,3.216359837,3.386064478,2.957317107,3.299700838,2.954913654
LOC105379102,uncharacterized LOC105379102,5,Yes,3.229007958,3.384819532,3.195059427,3.300597594,3.132807632
LINC01826,long intergenic non-protein coding RNA 1826,5,Yes,3.384699392,3.318598478,3.096414122,3.343213506,3.29430378
OTOP1,otopetrin 1,5,Yes,3.341162586,2.868078132,3.355597394,3.384569982,3.202999262
MYH11,myosin heavy chain 11,5,Yes,3.06108046,3.384166763,3.220348438,3.257060014,3.071971222
PYGB,glycogen phosphorylase B,5,Yes,3.3827901,3.125722303,3.087840622,3.1513787,3.095154236
LOC105370292,uncharacterized LOC105370292,5,Yes,3.295311808,3.381621153,3.33741958,3.369929231,3.264133727
LOC105371958,uncharacterized LOC105371958,5,Yes,2.943300871,3.381576367,3.168326426,3.149902698,3.28086305
MAGI2,membrane associated guanylate kinase%2C WW and PDZ domain containing 2,5,Yes,2.993629625,3.29904322,3.22332446,3.381109023,3.157594762
ARL14EPL,ADP ribosylation factor like GTPase 14 effector protein like,5,Yes,3.28422953,2.932744234,3.170670482,3.380782296,3.241081411
CAMK1D,calcium/calmodulin dependent protein kinase ID,5,Yes,3.380726215,3.139755904,3.302335772,3.148712253,3.213867603
LINC02511,long intergenic non-protein coding RNA 2511,5,Yes,3.223935138,3.380706123,3.076847236,3.002835904,3.011189806
LOC124906449,uncharacterized LOC124906449,5,Yes,3.194924805,3.048583724,3.242042883,3.378538034,3.074974446
LOC124904475,uncharacterized LOC124904475,5,Yes,3.378232377,3.229123329,3.185494778,3.354038521,3.075832795
RTN4RL1,reticulon 4 receptor like 1,5,Yes,3.09269122,3.377871503,3.137023849,3.32939992,3.014243115
GABRG3,gamma-aminobutyric acid type A receptor subunit gamma3,5,Yes,3.174210549,3.209238691,3.169530518,3.377121819,3.080136227
LINC01060,long intergenic non-protein coding RNA 1060,5,Yes,3.375482546,2.953793575,2.992549113,3.300247694,3.041964071
SRL,sarcalumenin,5,Yes,3.005845678,3.05927678,3.374768726,3.082384289,3.25445017
RPS7P5,,5,Yes,2.992646617,3.043455806,3.198915034,3.37233547,3.222346799
UNC13A,unc-13 homolog A,5,Yes,3.177204217,3.287435709,3.003941684,3.372136291,3.137396003
ANKRD27,ankyrin repeat domain 27,5,Yes,3.026779426,3.371518443,3.129424336,3.289793486,3.063304594
PIEZO2,piezo type mechanosensitive ion channel component 2,5,Yes,3.370214616,3.200960988,2.998474591,3.349736505,3.131212556
LOC101926889,uncharacterized LOC101926889,5,Yes,3.370128924,3.262163565,3.247248962,3.340193853,3.111422265
NBPF10,NBPF member 10,5,Yes,3.268955873,3.122484989,3.059661268,3.369654808,3.284812745
LOC440084,uncharacterized LOC440084,5,Yes,3.169308039,3.332792651,3.369585654,2.949658846,3.213765048
CMIP,c-Maf inducing protein,5,Yes,3.369340141,3.073090758,3.254950278,3.292367561,3.312577824
TFRC,transferrin receptor,5,Yes,3.289056879,3.111268744,3.056237706,3.367806774,3.223584909
SEMA3E,semaphorin 3E,5,Yes,3.019119542,3.367337897,2.994512662,3.355469075,2.851586777
OR4A7P,,5,Yes,3.31476253,2.927563058,3.367175301,3.216431463,2.938551566
GMDS-DT,GMDS divergent transcript,5,Yes,3.351797634,3.100018368,3.366983336,3.111480964,3.088711587
RFPL1,ret finger protein like 1,5,Yes,2.995185097,3.097070789,3.179491981,3.366126987,3.292680215
LOC101928202,SLAM family member 5,5,Yes,3.365660087,3.306405242,3.249158021,3.296824106,2.836583712
CYP2B6,cytochrome P450 family 2 subfamily B member 6,5,Yes,3.019688936,3.037612553,3.291013048,2.878115282,3.364351061
PREX2,phosphatidylinositol-3%2C4%2C5-trisphosphate dependent Rac exchange factor 2,5,Yes,3.012307546,3.36278697,3.092334149,3.140570325,3.239723995
MB21D2,Mab-21 domain containing 2,5,Yes,2.93355262,3.228135662,3.055003799,2.945600009,3.362690839
LDLRAD3,low density lipoprotein receptor class A domain containing 3,5,Yes,3.176946634,3.361551744,3.065259855,3.019795829,3.11731689
POLR1C,RNA polymerase I and III subunit C,5,Yes,2.959291515,3.360568719,3.145708635,3.100156584,2.972992637
C4orf51,chromosome 4 open reading frame 51,5,Yes,3.359438137,3.318357393,2.982236688,3.265625137,3.132099154
NSRP1,nuclear speckle splicing regulatory protein 1,5,Yes,3.2890752,3.34405922,3.116649885,3.356601139,2.990062787
HERC2P10,,5,Yes,3.054072831,3.266406644,3.278623365,2.859574928,3.35655568
TMEM51,transmembrane protein 51,5,Yes,3.226052525,3.340200489,3.252323571,3.356015656,3.033370085
DGKB,diacylglycerol kinase beta,5,Yes,3.194313345,3.274577513,3.14213962,3.35370692,3.254441053
BIRC5,baculoviral IAP repeat containing 5,5,Yes,3.246546296,3.292667929,3.083728676,3.353390822,3.238591448
ANKRD30BP3,,5,Yes,3.301080384,3.353251708,3.121829362,3.310485031,3.202458707
SCD5,stearoyl-CoA desaturase 5,5,Yes,3.292783831,3.350007104,3.242347184,3.091886087,3.30815293
LOC105374873,uncharacterized LOC105374873,5,Yes,3.244742815,3.203349967,3.349443263,3.094310571,2.83853448
CCSER1,coiled-coil serine rich protein 1,5,Yes,3.349362296,3.236159816,3.248489052,3.075537733,3.163556767
ZNF385D-AS2,ZNF385D antisense RNA 2,5,Yes,3.197493683,3.07673912,3.163120325,3.345795953,3.149332953
PCGF3,polycomb group ring finger 3,5,Yes,3.321260208,3.193680634,3.250694583,3.344424329,3.332042996
LMCD1-AS1,LMCD1 antisense RNA 1,5,Yes,3.254325806,3.285380655,3.225134753,3.33212818,3.343561796
MYLK4,myosin light chain kinase family member 4,5,Yes,3.256091568,3.116147036,3.342136029,3.18322407,3.230222327
IQSEC3,IQ motif and Sec7 domain ArfGEF 3,5,Yes,3.341903372,2.951907082,3.282865676,3.17258462,2.979664622
OFCC1,,5,Yes,3.193120141,3.341666083,2.943484834,3.243675123,3.136793018
LOC105374870,uncharacterized LOC105374870,5,Yes,3.160477904,3.329007754,3.341352626,3.02820323,3.217439793
DBNDD1,dysbindin domain containing 1,5,Yes,3.060924953,3.340983343,3.205402154,3.060523554,2.979186309
ERO1B,endoplasmic reticulum oxidoreductase 1 beta,5,Yes,3.340614832,3.040785108,3.221785284,3.193228678,2.995458895
LOC105376387,uncharacterized LOC105376387,5,Yes,3.292680254,3.339057422,3.274409447,3.132352701,3.258105468
CTDP1,CTD phosphatase subunit 1,5,Yes,3.203217151,3.256371962,3.336797428,3.208766798,3.019388404
RNF32-DT,RNF32 divergent transcript,5,Yes,3.046856055,3.336467149,3.02706755,3.19447966,3.092340829
LOC102724542,uncharacterized LOC102724542,5,Yes,3.331211777,3.175085661,3.065537718,3.127373023,3.336123283
LINC02129,long intergenic non-protein coding RNA 2129,5,Yes,3.326015502,3.332121453,2.881726551,3.299168975,3.051133428
PRELID2,PRELI domain containing 2,5,Yes,3.118767746,3.331411692,3.050851738,3.108360294,3.058664961
LOC107986150,uncharacterized LOC107986150,5,Yes,2.949739667,3.111659359,3.329484415,3.320158081,3.164420624
LOC105374190,uncharacterized LOC105374190,5,Yes,3.179457261,3.181812108,3.102484231,3.329261996,3.056198116
MIR1-1HG,MIR1-1 host gene,5,Yes,3.111536835,3.329243699,3.039345967,3.151850991,2.941002035
LOC100422510,,5,Yes,3.194520173,3.259581625,3.329236891,3.166979322,3.094366083
ABCA1,ATP binding cassette subfamily A member 1,5,Yes,3.23303191,3.324944375,3.011158135,3.328885388,3.111321751
SPINK2,serine peptidase inhibitor Kazal type 2,5,Yes,3.328104753,2.980988592,3.161306574,2.922685425,2.875823456
LDLRAD4,low density lipoprotein receptor class A domain containing 4,5,Yes,3.328046402,3.268246762,3.253970838,3.227813986,3.21677346
VAV3,vav guanine nucleotide exchange factor 3,5,Yes,3.327946867,3.002915304,3.103320096,2.939445839,3.146695061
