genes,descriptions,num_populations,is_shared,EAS,EUR,AFR,SAS,AMR
OR2W3,olfactory receptor family 2 subfamily W member 3,5,Yes,4.087614036737769,4.130804389986576,3.8322783194083034,3.901586752503592,3.7848359259966786
MIR3681HG,MIR3681 host gene,5,Yes,3.8720487241673225,4.053838649546456,3.9212962838854666,3.9896989321379515,4.125328114338757
PDGFRL,platelet derived growth factor receptor like,5,Yes,4.122635741305687,3.6803526802206985,3.868860535025863,4.017497118299347,3.7845279254314597
ABCB10P4,,5,Yes,3.9162164777411514,3.8553292224234483,3.9382435550575514,4.115805408700144,3.6683272311853057
LOC124905771,5S ribosomal RNA,5,Yes,4.109233581633353,3.9176877647898043,3.8546576630034606,3.7994264568494436,3.969870797312111
CNTNAP2,contactin associated protein 2,5,Yes,4.091691141037298,3.9809149090537965,4.007745013979427,4.108005374575747,3.7754695232089728
LOC100422633,,5,Yes,4.1064089298791,3.9283790027148897,3.9167122570226875,3.9433614573127826,4.0180103631394015
CYP4F3,cytochrome P450 family 4 subfamily F member 3,5,Yes,3.821832474351189,3.871204791588403,3.747517176288832,3.743802612991846,4.104874683118343
LOC105371343,uncharacterized LOC105371343,5,Yes,3.8690504395366254,3.9663895160013514,3.92698118416631,4.102724188151473,3.742840869816971
CSGALNACT1,chondroitin sulfate N-acetylgalactosaminyltransferase 1,5,Yes,4.055637991581513,3.9595266223377084,4.100317907025706,3.8386217417963704,3.9954153618192882
LOC124906549,uncharacterized LOC124906549,5,Yes,4.099397568634082,3.9859761352117595,3.9469782231674078,3.887444019278563,3.6808790040744737
CES1P1,,5,Yes,4.096756014014386,4.00978255809243,3.905005700874142,3.7941785593831194,4.014073554171932
THBS2-AS1,THBS2 antisense RNA 1,5,Yes,4.0932410371385535,4.072810101958952,3.9395825418078623,3.87191335845888,3.6308250662310617
WHAMMP3,,5,Yes,3.820929575805067,3.9166105270775686,3.7267388154332575,3.7241543781485467,4.09309730533715
POM121L11P,,5,Yes,3.8393648990377307,4.083245992187426,3.980121733445752,3.851771918833763,3.960236760754591
C6orf15,chromosome 6 open reading frame 15,5,Yes,4.078207740853123,3.789832709520155,3.786098365170352,4.025632033740007,3.951698089567923
LOC124906485,putative TAF11-like protein ENSP00000332601,5,Yes,3.8811683012940152,3.76762112833447,3.8106389074904423,4.072091406558441,3.741105283462834
KRTAP5-14P,,5,Yes,4.065009339940771,3.883609565734289,3.924292894386559,3.7833359812677942,3.941251393475731
ZCCHC2,zinc finger CCHC-type containing 2,5,Yes,3.93468389582681,3.8785422161282757,3.8194648332445684,4.056263018792812,3.930654736660331
CEP104,centrosomal protein 104,5,Yes,3.857943364472295,4.048325946567124,3.85267736916718,3.7625869862604793,3.660029836521905
ZNF331,zinc finger protein 331,5,Yes,3.886017875069915,3.8371954077307207,3.98517781199417,4.0422249429615045,3.9947382583693662
LOC124906646,,5,Yes,3.8402923664785167,4.040097292625374,3.7684049296132502,3.6723055730264607,3.7266729146402002
LINC00348,long intergenic non-protein coding RNA 348,5,Yes,3.8491155168063838,3.998701196444445,4.009267126505458,3.8074070686951833,4.032228500702629
OR9S24P,,5,Yes,3.951073223332255,4.006475981698518,3.71018275967908,4.029019695879221,3.7862314986260337
PKD1P2,,5,Yes,3.8633325066164756,NA,4.017894738747197,NA,3.969406688520122
ABCC6,ATP binding cassette subfamily C member 6,5,Yes,3.9374453672639587,4.002561026272331,3.8409040423828578,3.9006640617093575,3.8700783768368834
RGS7,regulator of G protein signaling 7,5,Yes,3.9947368530159264,3.703225206774686,3.7203575933884427,3.9485073492267673,3.676130605121524
ROCK1P1,,5,Yes,3.952875757446994,3.8781135812888703,3.7700410816083783,3.8688276079558697,3.9911261944186847
LOC124906478,putative TAF11-like protein ENSP00000332601,5,Yes,3.9181522931775556,3.955440113556099,3.9880891702429873,3.7235984499555164,3.859516421880659
LOC124906632,uncharacterized LOC124906678,5,Yes,NA,NA,NA,3.9830843856078357,NA
GOLGA8O,golgin A8 family member O,5,Yes,3.9671584331109733,3.870863342195347,3.8016045902246405,3.8188857467982573,3.887466898203439
LOC124905833,5S ribosomal RNA,5,Yes,3.8968538526235794,3.844499215912695,3.781251049181697,3.8080557568403406,3.9319787867062486
JAM3,junctional adhesion molecule 3,5,Yes,3.896076652930193,3.7986767435765736,3.9249926785939464,3.9085992238518044,3.8977985775636275
LOC124906628,,5,Yes,3.8732886461413267,3.849098565252667,3.913504023904698,3.7336509201518417,3.7932100872104884
LOC124907559,,4,Yes,9.105843847555281,11.985633158464706,6.971669014288765,NA,10.927427928816162
CDRT15P9,,4,Yes,10.636998757129946,9.145355694560545,7.486900935800921,8.241085962619096,NA
LOC124908127,,4,Yes,6.3541954241625564,10.35198611628122,4.995099941011066,3.8852834692361404,NA
LOC124907653,18S ribosomal RNA,4,Yes,10.19796529374586,NA,7.2955742797813565,6.90355016893146,6.385923195410906
LOC124907536,protein FAM104B-like,4,Yes,7.9721656136587615,10.13434824087543,NA,5.9930738475344345,9.278463250243751
LOC124908431,,4,Yes,10.005148758003735,3.8402969955537847,7.712959359398135,6.951663651997701,NA
SLC38A10,solute carrier family 38 member 10,4,Yes,9.68727833620646,NA,8.665433282250605,6.105327911167464,9.324654531955641
LOC124906847,uncharacterized LOC124906847,4,Yes,9.393878144430506,9.015727234638987,9.437225934672485,NA,8.015918167467838
LOC124908135,uncharacterized LOC124908135,4,Yes,8.728709440085423,5.951763701584669,4.328940110396709,NA,4.941676351089977
LOC401357,uncharacterized LOC401357,4,Yes,8.118859543532638,7.514551094187333,8.400355810251884,NA,7.114581675329511
LOC124907581,5.8S ribosomal RNA,4,Yes,3.9569550880492885,8.369837951753773,4.755300161408245,NA,4.661578241200031
LOC100533651,,4,Yes,8.237302416716869,7.598255577933263,8.333615621196923,NA,7.608391082255387
HLA-DRB1,major histocompatibility complex%2C class II%2C DR beta 1,4,Yes,8.288137888328832,NA,6.461265593993865,6.065937515021939,4.379726721736277
SOX1-OT,SOX1 overlapping transcript,4,Yes,NA,7.601933424423055,6.202021096967418,7.843037951263068,4.585054982900917
LOC124906676,putative uncharacterized protein FLJ92257,4,Yes,7.44016338085236,6.158250304427039,7.719418397154781,NA,6.064700065542723
LOC124906667,,4,Yes,7.086884883770837,6.904468160265576,7.631040004277904,NA,5.7375805587604605
LOC128966593,putative protein FAM90A13P,4,Yes,6.5974171116081095,4.641705199116937,4.7933361633654075,7.527209544300782,NA
LOC124908138,,4,Yes,7.511564582058028,4.031918342803784,5.033241655407448,NA,3.883832378310871
LOC124907368,uncharacterized LOC124907368,4,Yes,7.476311186336184,4.509121037587639,5.897052408573573,5.612743831787345,NA
NBPF9,NBPF member 9,4,Yes,NA,5.641522753321482,3.9144152491203905,7.463490693712099,6.195254401267374
LOC124907014,,4,Yes,4.186480207466603,7.428833599270928,4.390997104962803,4.257263753336293,NA
LOC124907514,uncharacterized LOC124907514,4,Yes,6.568618426286769,NA,6.6774846224455295,7.338377444446301,6.819697439304279
LOC124908141,,4,Yes,6.032360879162495,7.326745497719369,6.33999720187286,NA,4.299290860759017
LOC105373071,uncharacterized LOC105373071,4,Yes,7.294509819951352,6.535944522672191,6.928496600112942,NA,5.763261716609945
LOC124907706,28S ribosomal RNA,4,Yes,5.831669183660154,3.715581004063355,4.958242574691839,7.1930345011483725,NA
LOC124905503,uncharacterized LOC124905503,4,Yes,4.34335614469694,3.7409989112365105,NA,7.03536922277819,3.839826334986438
FAM90A25P,,4,Yes,NA,7.019442344246551,4.291728499753767,6.597065730137407,5.364453516515403
FAM86B2,family with sequence similarity 86 member B2,4,Yes,NA,6.936813531785856,3.7146362447444767,6.716623753567618,4.950744618364092
LOC124907015,uncharacterized LOC124907015,4,Yes,6.90626148784066,5.559938934909173,5.274107839799347,4.025875570661935,NA
LOC124906671,putative uncharacterized protein FLJ44672,4,Yes,6.8897507159141105,4.735218546739872,6.400794952198271,NA,5.339189409736093
FAM90A13,family with sequence similarity 90 member A13,4,Yes,NA,4.39700576048221,5.135090875630747,6.7756126975951485,3.6418274025893003
HCG4P9,,4,Yes,6.746757260594154,6.618842948382137,6.123386573024742,NA,6.05795914354751
LOC124908445,histone-lysine N-methyltransferase 2C-like,4,Yes,6.736352600149887,6.5481525780666345,6.398021963203251,NA,5.192678917553139
FAM90A12,family with sequence similarity 90 member A12,4,Yes,4.671347829034335,6.01731552014266,5.747979503085654,6.736305661834466,NA
LOC124906999,,4,Yes,6.647842000745347,4.149841491821042,4.625748381904852,NA,5.200236110788938
PSORS1C3,psoriasis susceptibility 1 candidate 3,4,Yes,5.346628168725979,NA,4.7609678298792515,6.525545146046602,5.807257413501108
LOC124908168,DNA-directed RNA polymerase II subunit RPB1-like,4,Yes,6.473966388348903,NA,4.502282967457879,5.513112880708543,5.913391067894515
FAM85B,family with sequence similarity 85 member B,4,Yes,4.622025014429305,6.469832421451876,5.224467816609844,5.1870036283842555,NA
HLA-V,,4,Yes,6.4678334947468015,6.421883756105496,5.726897002238617,NA,5.925721351089559
LOC128966668,uncharacterized LOC128966668,4,Yes,5.0416028152370265,NA,4.928955829437502,6.372390596249857,5.692588404572841
LOC124906674,putative uncharacterized protein FLJ92257,4,Yes,6.293799931757086,6.153758103202493,6.354221456465412,NA,5.626734840627693
RPL23AP87,,4,Yes,6.352377098781927,6.192898722756303,5.660478173293514,5.252528458077629,NA
LOC124906467,,4,Yes,NA,6.319788009934186,3.854723798919457,4.953097966831199,4.744590476281488
FAM86B2-DT,FAM86B2 divergent transcript,4,Yes,NA,6.292822768508091,5.174296370298904,5.579883484757075,5.54483110550212
SNX9,sorting nexin 9,4,Yes,5.124021874332091,NA,6.286390239360293,5.4487067598874654,5.736180961679582
LOC124907420,protein FRG1-like,4,Yes,4.880731913943134,NA,4.430462219638031,6.285286020087041,4.07326992489454
LOC124907387,histone-lysine N-methyltransferase 2C-like,4,Yes,4.339812553074759,5.503396565376165,6.268986503783438,NA,5.932018229038578
NBEAP1,,4,Yes,NA,6.19807940033332,4.409666516297774,6.005231487189885,5.007220544394912
LOC124906207,,4,Yes,5.60323737730582,NA,5.514075647000831,6.168406221511967,5.314406092275322
RPL7AP7,,4,Yes,6.034798253962543,5.780868660436477,5.47473871603958,NA,5.4459159571227005
LOC124905505,,4,Yes,NA,5.102892424517552,4.130856212976233,6.023742620464359,3.5973018802360377
LOC105373397,uncharacterized LOC105373397,4,Yes,6.021435990851342,4.46519239146198,4.746631361914649,NA,3.6697393043846405
VPS51P5,,4,Yes,5.829917111485017,5.49765166609194,6.002512978323374,NA,5.560303792470356
RAB38,RAB38%2C member RAS oncogene family,4,Yes,NA,5.996228052561371,4.783473360604272,4.933612604401538,5.444229074041016
TUBBP5,,4,Yes,5.268587706017084,5.96791865732044,4.87090117461035,NA,4.865816142155037
ZNF705B,zinc finger protein 705B,4,Yes,5.967400587544803,3.957851157136291,5.209523249461219,5.208058122603682,NA
ARHGAP23P1,,4,Yes,NA,5.965913292471799,4.031324591370856,5.036420226669159,4.421984002052866
FAM131C2P,,4,Yes,5.138775875018164,NA,4.748178394399196,5.946289593733679,5.166184734213849
LOC124908102,WAS protein family homolog 2-like,4,Yes,5.9255388338362245,NA,5.761599195566067,4.392807644738702,5.351178941268327
CDYL,chromodomain Y like,4,Yes,NA,5.780257984085667,4.093616056410436,4.0263247139459795,5.909682401050132
LOC101928295,uncharacterized LOC101928295,4,Yes,5.718683567641831,NA,4.6981317000093235,5.893578171908909,3.9637774412685607
POLR1HASP,,4,Yes,5.715127028768736,NA,4.305905853577916,5.886712425122682,5.647649151620791
DDX39BP1,,4,Yes,5.587709630432422,5.886697939501584,5.194231728749166,NA,5.659903849210916
LOC101928804,uncharacterized LOC101928804,4,Yes,4.280574582867861,4.629417728318657,5.195754688477371,NA,5.862602632350335
VN2R6P,,4,Yes,5.851158574016249,5.604949657630698,3.8370818344779396,NA,5.58497566895587
TBC1D22A,TBC1 domain family member 22A,4,Yes,5.844327407862386,NA,5.4608542764008465,4.567200241480385,5.025144926213754
FAM90A9,family with sequence similarity 90 member A9,4,Yes,4.810199684244607,5.837668147541559,4.87128842933958,4.201331091555201,NA
FAM21FP,,4,Yes,5.824939944014762,5.414778133011364,4.08889044115051,5.744986646773878,NA
UBE2Q2P1,,4,Yes,3.9024047794725942,4.509350510564826,3.7252456780672203,5.815717660782296,NA
FAM90A24,family with sequence similarity 90 member A24,4,Yes,4.23528472987426,4.020868519230908,5.532940074774438,5.813878305425022,NA
HCG4P8,,4,Yes,5.8032757500159615,5.806802387044934,5.623940488857154,NA,5.7861576008692435
LOC124900424,,4,Yes,5.7876731264740435,4.7174907552897425,5.451865651529466,NA,5.045793125202365
SLC10A7,solute carrier family 10 member 7,4,Yes,5.754410723944444,4.101026068514307,4.354844927266223,NA,4.027471878906501
LOC100420171,,4,Yes,3.9037611459237085,5.751152199936805,4.734246546534658,NA,4.018536361364168
ZFP57,ZFP57 zinc finger protein,4,Yes,NA,5.709556872873832,4.648685164074909,4.814525381811019,4.651412158457573
NOMO3,NODAL modulator 3,4,Yes,4.171837683900283,5.6941074115595836,4.503383044450203,NA,3.682458837876092
COL11A2P1,,4,Yes,5.232713560004316,5.68911600539169,4.308297037297362,NA,4.587391118168453
RHCE,Rh blood group CcEe antigens,4,Yes,NA,5.086554984430747,4.2233441081099246,5.688773030526321,5.301720810972143
MICG,,4,Yes,5.685494869469623,5.450866184791103,5.210833523488901,NA,5.156041377844442
PKD1L1,polycystin 1 like 1%2C transient receptor potential channel interacting,4,Yes,5.665659697835454,5.646370713143541,5.464470217585106,NA,5.581866959288905
LOC124908142,,4,Yes,5.646619219783295,4.947847561421574,5.231516748643294,NA,5.150348792475005
DEF8,differentially expressed in FDCP 8 homolog,4,Yes,5.4520681390138135,4.6261472392805985,5.627648674742012,NA,4.34524761229287
FAM242B,family with sequence similarity 242 member B,4,Yes,4.5498682187283865,NA,5.61852871234037,4.700693762774912,5.4038201801484815
MICB,MHC class I polypeptide-related sequence B,4,Yes,5.610887189788621,NA,5.396037449900981,5.073818728018978,5.3765841688120934
LOC105372734,uncharacterized LOC105372734,4,Yes,5.597861518962025,NA,4.1147188096589415,4.9809577385168815,3.696093895762491
LOC124906886,uncharacterized LOC124906886,4,Yes,5.597466648092405,5.189698817966042,5.20863764099999,4.5098702923765694,NA
FGF7P6,,4,Yes,4.324789694617544,5.5912444832499695,3.856463207375794,5.013789145244841,NA
OR7E97P,,4,Yes,5.579001344920802,4.53076468108473,5.156717548811309,NA,4.707168591278254
MCCD1P1,,4,Yes,5.2272546368707316,5.517988010860114,4.9432302361796,NA,5.331386519592647
LOC124903857,FAM231A/C-like protein LOC102723383,4,Yes,NA,4.126315175800614,3.8421644380548745,5.511804817924402,4.049709764129148
OR2T2,olfactory receptor family 2 subfamily T member 2,4,Yes,4.069785419228276,4.644383775423629,5.507363235171713,4.061466984772436,NA
NF1,neurofibromin 1,4,Yes,NA,5.50659044087833,4.227864138347196,5.49867181343941,5.017049110266258
LOC124908252,,4,Yes,4.410666390872541,5.480102944466613,4.93921702196361,4.6046515480241474,NA
RFC3P1,,4,Yes,4.5145933746381175,5.453863185961495,4.570614127015067,NA,4.266076725434424
FAM66C,family with sequence similarity 66 member C,4,Yes,5.399554857472552,NA,5.357766205866759,4.297607305159748,4.785479085973814
LOC124906324,uncharacterized LOC124906324,4,Yes,4.588617233947974,4.227497629015626,4.4915791765743505,NA,5.339271544971908
MIR5701-2,microRNA 5701-2,4,Yes,NA,4.39252668719334,4.221805616533373,5.327561627540593,4.965860409155458
LOC112268393,,4,Yes,5.296107052446762,4.707960280188568,4.032568839430294,4.255973392677684,NA
LOC124906131,uncharacterized LOC124906131,4,Yes,3.952026831868573,4.866666641846176,NA,5.288590899402709,4.48163190236578
LOC124907111,uncharacterized LOC124907111,4,Yes,5.154190496225092,5.280892912443403,4.038512403678906,4.329908619207523,NA
LOC124903671,uncharacterized LOC124903671,4,Yes,NA,5.275374305490605,4.427618148595113,5.238028616353355,4.788494451810583
LINC01749,long intergenic non-protein coding RNA 1749,4,Yes,NA,5.239640671183233,4.241661433046291,4.469663887791598,4.662258782198327
FAM222B,family with sequence similarity 222 member B,4,Yes,NA,5.238139383897689,4.512860013810961,4.6139288134558925,4.536578255627645
LOC105372733,uncharacterized LOC105372733,4,Yes,4.254298959359081,NA,4.004695618795353,5.188305879550722,3.783483186124482
SLC35G4,solute carrier family 35 member G4,4,Yes,4.885538819332137,NA,5.188012982220601,3.7361826740877464,5.09858576912821
CELSR1,cadherin EGF LAG seven-pass G-type receptor 1,4,Yes,5.142097318826519,4.381103462615772,4.562255492705051,NA,4.670608053149326
WASHC2C,WASH complex subunit 2C,4,Yes,5.14081658318017,3.6708793080829443,4.159611758638549,3.694687341015284,NA
RADIL,Rap associating with DIL domain,4,Yes,5.136414006138819,NA,4.303193114901989,3.7598120060886155,3.909085633856124
ANKRD20A4-ANKRD20A20P,ANKRD20A4-ANKRD20A20P readthrough,4,Yes,5.129839185953264,4.129779156734328,4.408761559208448,NA,4.0825990865316895
TRNAE-UUC,transfer RNA glutamic acid (anticodon UUC),4,Yes,NA,4.935576315656882,4.72167728352972,5.117431964486287,4.964128819292485
POM121L4P,,4,Yes,5.0950672806239385,4.993773174154512,4.876776890216604,NA,4.699704231118357
ARHGEF16,Rho guanine nucleotide exchange factor 16,4,Yes,5.040951260113142,4.568703527972494,5.093531052156431,NA,4.623708904963577
SH2D4B,SH2 domain containing 4B,4,Yes,NA,5.089399253417418,4.8175801112690655,4.934864613334208,4.815293314816577
RPL28,ribosomal protein L28,4,Yes,5.082998804859224,3.731821708326054,4.732997722524113,NA,3.8505561345031456
ATRNL1,attractin like 1,4,Yes,4.604662660624747,5.067222982113521,4.291902527109136,NA,4.6497865471468
SNAR-A10,small NF90 (ILF3) associated RNA A10,4,Yes,4.497530826773906,5.052534586697693,4.310684471768837,4.695676192454734,NA
LOC124905755,5S ribosomal RNA,4,Yes,4.41454946710687,5.048023281446196,4.585700073142282,NA,4.154591642570812
HLA-DPA1,major histocompatibility complex%2C class II%2C DP alpha 1,4,Yes,5.04334720767984,4.439613935235453,3.8406987934483228,3.94086614996288,NA
PARP4P2,,4,Yes,4.033785130527443,4.788383187545338,5.041178048565736,NA,4.839019224066642
BRD2,bromodomain containing 2,4,Yes,4.523066803968225,4.53578156003479,NA,5.04054285263507,3.7849746570040095
LINC00367,long intergenic non-protein coding RNA 367,4,Yes,5.039653837144942,3.6801949289695974,4.678702332207217,NA,4.540919921361709
LOC101929819,putative uncharacterized protein FLJ44672,4,Yes,5.028803723795765,4.023369259116538,3.9085163988770484,3.912263226313281,NA
MAD1L1,mitotic arrest deficient 1 like 1,4,Yes,5.02574979933213,4.375036382583149,5.019798419101837,NA,4.419901647142447
LOC353010,,4,Yes,4.941774038538229,5.019399005565446,4.612288491824305,NA,4.617100240822964
FAM27C,family with sequence similarity 27 member C,4,Yes,4.402968838599952,5.0168662348228,4.902382775032401,4.9503074844830595,NA
SPATA31A7,SPATA31 subfamily A member 7,4,Yes,NA,5.005676930526247,4.4314593703039575,4.607106872425233,3.940741140889327
LOC124906746,beta-defensin 104A,4,Yes,5.000841455816542,4.188309329436699,NA,4.710614077753805,4.6114879989032165
LOC102724034,uncharacterized LOC102724034,4,Yes,NA,4.997230951208893,4.205013135769686,4.048181808844077,4.630107070050246
CCNYL2,,4,Yes,4.995995354233715,NA,4.747775015055379,4.895200730845888,4.533557991647758
PDE4D,phosphodiesterase 4D,4,Yes,4.667576789364495,NA,4.65202324169807,4.983768317569159,4.800493901549904
MIR570HG,MIR570 host gene,4,Yes,NA,4.977419563268839,3.8663881789640517,4.584882616150049,4.4570293181870975
OR4M2-OT1,OR4M2 overlapping transcript 1,4,Yes,NA,4.13873917150939,3.8577614847628765,4.974928896825962,4.4022101312992055
LINC02699,long intergenic non-protein coding RNA 2699,4,Yes,4.909804255926903,NA,4.973077343589522,3.831754978230837,4.352234859718001
LAMA3,laminin subunit alpha 3,4,Yes,NA,4.971915851548567,4.030333037554204,4.935340806334859,3.914864006132812
LOC101928516,uncharacterized LOC101928516,4,Yes,4.240019493910431,NA,4.666441992463262,4.964764550685551,4.524303727301787
RDH13,retinol dehydrogenase 13,4,Yes,4.236702763607198,3.800550674520367,NA,4.96234140398708,3.9919685437479524
LOC100419691,,4,Yes,4.959519653014173,NA,4.354922278263607,4.0391698569924435,4.623650719163916
HAUS2,HAUS augmin like complex subunit 2,4,Yes,4.951519567357599,3.7356219180062697,NA,4.628147693358663,3.926879050295615
XNDC1CP,,4,Yes,4.939730720503701,3.8454792657334425,4.489713915405219,NA,3.8948690738456615
LOC105372028,uncharacterized LOC105372028,4,Yes,4.934320269784734,4.883403154507619,4.784101773799755,NA,4.840474486963405
ANO2,anoctamin 2,4,Yes,4.725547874242693,4.923826778322605,4.781521351982698,NA,4.596127646233908
DOCK8,dedicator of cytokinesis 8,4,Yes,NA,3.7522495184428335,3.775051251366765,4.918407597410235,4.110478981867814
LOC124907016,,4,Yes,4.916071805384773,NA,4.3701183897569695,4.35313341454935,4.867540045196515
MEP1AP4,,4,Yes,4.592916106139253,4.912746087872837,4.512388382330704,NA,3.8618833823790264
HCGVIII-2,,4,Yes,4.215794771668317,4.910617053526056,4.290597648902321,NA,3.638742680025575
LOC124905797,5S ribosomal RNA,4,Yes,4.540976309906307,4.909143661826961,4.742701458555762,NA,4.519760172463599
LOC105378126,uncharacterized LOC105378126,4,Yes,4.904355929234921,NA,4.097072226867841,4.420502856581507,3.865352215650647
MAMDC2,MAM domain containing 2,4,Yes,4.455740658781925,4.902407206208176,4.250461698981358,NA,4.4231208510387825
LOC107987427,uncharacterized LOC107987427,4,Yes,4.6243196718224215,4.900130350650128,4.6168467031599825,NA,4.2567668553500235
LINC02544,long intergenic non-protein coding RNA 2544,4,Yes,4.14737308334609,4.887075891282505,3.907013239500359,NA,4.163582177376378
ZNF72P,,4,Yes,4.883660388477907,NA,4.654670670027965,4.314776662918195,4.142345676534819
FXN,frataxin,4,Yes,4.605895871117913,4.883588246967627,4.335730052355368,NA,4.454633471170055
SUZ12P1,,4,Yes,3.983834301131429,4.725597657056402,NA,4.882535732061411,4.36167618959181
AACSP1,,4,Yes,NA,3.830727126211609,4.228790512825962,4.8781454242666475,3.6073455537304504
MACROD2,mono-ADP ribosylhydrolase 2,4,Yes,4.469548074024021,NA,4.867872176659025,3.7207134825886965,4.550842706129429
AQP12A,aquaporin 12A,4,Yes,4.055311409534928,4.614216996226445,NA,4.867413120035592,4.1660786497224915
LOC128966699,uncharacterized LOC128966699,4,Yes,4.862128178839741,4.319997108340436,4.650764493977984,NA,4.437280869510199
LOC100128340,uncharacterized LOC100128340,4,Yes,4.716944498232213,4.859383362186698,4.540017590667275,NA,4.014470633401746
CLEC12A,C-type lectin domain family 12 member A,4,Yes,NA,4.1471051339839455,4.851524638903589,4.814088642450051,4.449815356437669
SNORD3D,small nucleolar RNA%2C C/D box 3D,4,Yes,3.997384060503657,NA,4.565128210093741,4.846781523630568,4.1899605395421435
LOC107985995,uncharacterized LOC107985995,4,Yes,4.838408638963262,4.784599998084048,4.153312277288474,NA,4.39876462475502
HLA-DPA2,,4,Yes,4.515916530434911,4.835796275529512,3.963619442223723,NA,4.107546830440573
LINC02223,long intergenic non-protein coding RNA 2223,4,Yes,4.812118008981425,NA,4.683881756550912,4.21216634579587,4.187005325291854
LOC100996723,,4,Yes,NA,4.107658632384513,4.063109417679944,4.80213480450758,4.1954153843727084
SMARCB1,SWI/SNF related%2C matrix associated%2C actin dependent regulator of chromatin%2C subfamily b%2C member 1,4,Yes,NA,4.3112863737192395,4.146605505185337,4.287289998720024,4.794914915592062
LOC353008,,4,Yes,4.369678480435423,4.236931140140155,4.5212247862167425,NA,4.772546284509991
FAM30C,family with sequence similarity 30 member C,4,Yes,4.7237771112062585,NA,4.414401439284481,4.772050984362308,4.464533381568007
LOC124906695,,4,Yes,NA,4.570492786009228,4.347603110174606,4.770814832839188,4.466932555413292
MUC20P1,,4,Yes,4.7648795940209885,3.6911551655135484,4.41775695652882,NA,3.9806984255696634
PDE10A,phosphodiesterase 10A,4,Yes,4.2121862868057995,4.763674185365086,3.7802882690097883,3.8758844570617037,NA
LOC124902165,uncharacterized LOC124902165,4,Yes,4.0790101276616335,4.763099989972466,4.436082617709124,NA,4.446063644019824
LOC107984282,uncharacterized LOC107984282,4,Yes,4.760950805244844,NA,3.781358067441373,4.271837024305945,3.878425809774732
LOC105378283,uncharacterized LOC105378283,4,Yes,3.9260939021304457,4.760005358834304,4.240202674222838,4.149452590936808,NA
LGALS9DP,,4,Yes,4.532584114613862,4.755574313834333,3.9906968597754564,4.036443257442244,NA
EFCAB2,EF-hand calcium binding domain 2,4,Yes,3.823017931177547,NA,4.749191304174747,4.568592854902657,4.545030236399591
LOC101928608,uncharacterized LOC101928608,4,Yes,4.741832404946539,4.004325835857315,4.4800407130512765,NA,3.95794814863496
KRT6C,keratin 6C,4,Yes,NA,4.412499261491367,4.475321513590472,4.738685853672835,4.423557552970043
PKD1P1,,4,Yes,NA,4.734471312092935,4.030806189118904,4.613955319058477,4.654270798466857
LINC01001,long intergenic non-protein coding RNA 1001,4,Yes,NA,4.5272187475954455,4.732614474904984,4.44492604452633,3.6645550268601492
SWAP70,switching B cell complex subunit SWAP70,4,Yes,4.728796800766184,3.9664428579595246,4.631475750042496,NA,4.327573580516391
LOC124906469,,4,Yes,4.352390685158532,NA,4.2548248304613745,4.702295337583277,4.203185203800671
LOC124904801,,4,Yes,4.206734734225887,NA,4.419304082628358,4.702170061195238,4.202617385185148
OR1D4,olfactory receptor family 1 subfamily D member 4,4,Yes,4.693395117101176,NA,4.5133381146590885,4.497733258918378,4.226505254305583
SMYD1,SET and MYND domain containing 1,4,Yes,4.57522554542638,4.682005285102516,3.9429591709031944,NA,4.163427671076673
LOC124906839,uncharacterized LOC124906839,4,Yes,NA,4.632806222766348,4.677029984747167,4.5145309110688565,4.0966794475795
NLRP13,NLR family pyrin domain containing 13,4,Yes,4.662235913564038,NA,4.049945454699171,4.098413430688321,4.432265896253833
PRR5L,proline rich 5 like,4,Yes,4.488576450503914,4.655017999571357,4.433901212876345,NA,4.346277137919411
LOC124908165,cyclin-dependent kinase 2-associated protein 2-like,4,Yes,4.598789630121941,3.9645637868153876,4.1131641955652665,NA,4.652264264476729
LOC124905761,5S ribosomal RNA,4,Yes,4.650574193088785,4.487460354031832,4.564554547615988,NA,4.006194258721347
LOC105376017,uncharacterized LOC105376017,4,Yes,4.65016861030217,NA,4.241269172773348,4.647034546068053,4.522291615104043
LOC105373451,uncharacterized LOC105373451,4,Yes,4.6393329596793125,NA,4.516317535346323,3.9702826685992045,4.344136771383172
LOC729296,uncharacterized LOC729296,4,Yes,4.625779756728635,4.47003526965579,4.570296465366735,NA,4.07705490491652
POLD1,DNA polymerase delta 1%2C catalytic subunit,4,Yes,4.620756735832478,3.9250615162413998,3.961438939367318,3.7948152034930787,NA
LOC124905775,5S ribosomal RNA,4,Yes,4.610437012427332,3.935803983307788,4.218434068616886,NA,4.618393049050157
ESRRG,estrogen related receptor gamma,4,Yes,4.454000558698697,4.390725705540951,4.32130208531413,NA,4.5959544901846465
LOC124905431,5S ribosomal RNA,4,Yes,4.44710555484236,NA,4.246925134092897,4.593241559236965,4.2580140862447795
LOC102723945,,4,Yes,NA,4.591449616960353,4.20789766746754,4.58076311438315,4.34442876155756
CHRNA4,cholinergic receptor nicotinic alpha 4 subunit,4,Yes,NA,3.7206675081270846,4.062798293503134,4.590486326219321,4.127466543912279
LOC124907832,uncharacterized LOC124907832,4,Yes,NA,3.796936773750171,3.885666273571371,4.587350593020836,3.6587189710206327
RHOQP2,,4,Yes,NA,4.58727974734027,3.895378004794414,4.42402012138527,3.7471467321584613
