id	common_name	allele_count	sample_size	impact	gene	feature	consequence	chrom	pos	end	svtype	svlen	total_allele_count	allele_frequency	type_simplified
svim_asm.216579	Eastern	0	3	HIGH	LOC129137558,LOC112208018,LOC129388392,LOC134808910,LOC134808912	XM_054670230.2,XM_063799413.1,XM_063799421.1,XR_008540109.2,XR_008540230.2,XR_008540231.2,XR_010153124.1,XR_010153127.1,XR_010153134.1	transcript_ablation,splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,5_prime_UTR_variant,intron_variant,3_prime_UTR_variant,non_coding_transcript_exon_variant	chr19_hap1_hsa17	93351107	93414384	DEL	-63277	2	0.04166666666666666	Non-repeat
svim_asm.216587	Western	1	15	HIGH	LOC129137558,LOC112208018,LOC129388392,LOC134808910,LOC134808912	XM_054670230.2,XM_063799413.1,XM_063799421.1,XR_008540109.2,XR_008540230.2,XR_008540231.2,XR_010153124.1,XR_010153127.1,XR_010153134.1	transcript_ablation,splice_donor_variant,splice_donor_5th_base_variant,5_prime_UTR_variant,intron_variant,splice_acceptor_variant,coding_sequence_variant,3_prime_UTR_variant,non_coding_transcript_exon_variant	chr19_hap1_hsa17	93356498	93419866	DEL	-63368	1	0.02083333333333333	Non-repeat
svim_asm.216587	Western x Central	0	4	HIGH	LOC129137558,LOC112208018,LOC129388392,LOC134808910,LOC134808912	XM_054670230.2,XM_063799413.1,XM_063799421.1,XR_008540109.2,XR_008540230.2,XR_008540231.2,XR_010153124.1,XR_010153127.1,XR_010153134.1	transcript_ablation,splice_donor_variant,splice_donor_5th_base_variant,5_prime_UTR_variant,intron_variant,splice_acceptor_variant,coding_sequence_variant,3_prime_UTR_variant,non_coding_transcript_exon_variant	chr19_hap1_hsa17	93356498	93419866	DEL	-63368	1	0.02083333333333333	Non-repeat
svim_asm.216587	Central	0	2	HIGH	LOC129137558,LOC112208018,LOC129388392,LOC134808910,LOC134808912	XM_054670230.2,XM_063799413.1,XM_063799421.1,XR_008540109.2,XR_008540230.2,XR_008540231.2,XR_010153124.1,XR_010153127.1,XR_010153134.1	transcript_ablation,splice_donor_variant,splice_donor_5th_base_variant,5_prime_UTR_variant,intron_variant,splice_acceptor_variant,coding_sequence_variant,3_prime_UTR_variant,non_coding_transcript_exon_variant	chr19_hap1_hsa17	93356498	93419866	DEL	-63368	1	0.02083333333333333	Non-repeat
svim_asm.216587	Eastern	0	3	HIGH	LOC129137558,LOC112208018,LOC129388392,LOC134808910,LOC134808912	XM_054670230.2,XM_063799413.1,XM_063799421.1,XR_008540109.2,XR_008540230.2,XR_008540231.2,XR_010153124.1,XR_010153127.1,XR_010153134.1	transcript_ablation,splice_donor_variant,splice_donor_5th_base_variant,5_prime_UTR_variant,intron_variant,splice_acceptor_variant,coding_sequence_variant,3_prime_UTR_variant,non_coding_transcript_exon_variant	chr19_hap1_hsa17	93356498	93419866	DEL	-63368	1	0.02083333333333333	Non-repeat
svim_asm.216588	Western	7	15	HIGH	LOC134808910	XR_010153124.1	splice_acceptor_variant,non_coding_transcript_exon_variant,intron_variant	chr19_hap1_hsa17	93357495	93358289	DEL	-794	9	0.1875	Non-repeat
svim_asm.216588	Western x Central	2	4	HIGH	LOC134808910	XR_010153124.1	splice_acceptor_variant,non_coding_transcript_exon_variant,intron_variant	chr19_hap1_hsa17	93357495	93358289	DEL	-794	9	0.1875	Non-repeat
svim_asm.216588	Central	0	2	HIGH	LOC134808910	XR_010153124.1	splice_acceptor_variant,non_coding_transcript_exon_variant,intron_variant	chr19_hap1_hsa17	93357495	93358289	DEL	-794	9	0.1875	Non-repeat
svim_asm.216588	Eastern	0	3	HIGH	LOC134808910	XR_010153124.1	splice_acceptor_variant,non_coding_transcript_exon_variant,intron_variant	chr19_hap1_hsa17	93357495	93358289	DEL	-794	9	0.1875	Non-repeat
svim_asm.216611	Western	1	15	HIGH	LOC129137558,LOC129388392	XM_054670230.2,XM_063799421.1,XR_008540109.2,XR_008540230.2,XR_008540231.2,XR_010153127.1	transcript_ablation	chr19_hap1_hsa17	93383593	93447074	DEL	-63481	2	0.04166666666666666	Non-repeat
svim_asm.216611	Western x Central	1	4	HIGH	LOC129137558,LOC129388392	XM_054670230.2,XM_063799421.1,XR_008540109.2,XR_008540230.2,XR_008540231.2,XR_010153127.1	transcript_ablation	chr19_hap1_hsa17	93383593	93447074	DEL	-63481	2	0.04166666666666666	Non-repeat
svim_asm.216611	Central	0	2	HIGH	LOC129137558,LOC129388392	XM_054670230.2,XM_063799421.1,XR_008540109.2,XR_008540230.2,XR_008540231.2,XR_010153127.1	transcript_ablation	chr19_hap1_hsa17	93383593	93447074	DEL	-63481	2	0.04166666666666666	Non-repeat
svim_asm.216611	Eastern	0	3	HIGH	LOC129137558,LOC129388392	XM_054670230.2,XM_063799421.1,XR_008540109.2,XR_008540230.2,XR_008540231.2,XR_010153127.1	transcript_ablation	chr19_hap1_hsa17	93383593	93447074	DEL	-63481	2	0.04166666666666666	Non-repeat
svim_asm.216636	Western	1	15	HIGH	LOC129137560,LOC129137562	XM_054670237.2,XM_054670239.2,XR_008540233.2,XR_008540236.2,XR_010153129.1,XR_010153130.1,XR_010153132.1,XR_010153133.1	transcript_ablation,splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant,intron_variant	chr19_hap1_hsa17	93436385	93499528	DEL	-63143	1	0.02083333333333333	Non-repeat
svim_asm.216636	Western x Central	0	4	HIGH	LOC129137560,LOC129137562	XM_054670237.2,XM_054670239.2,XR_008540233.2,XR_008540236.2,XR_010153129.1,XR_010153130.1,XR_010153132.1,XR_010153133.1	transcript_ablation,splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant,intron_variant	chr19_hap1_hsa17	93436385	93499528	DEL	-63143	1	0.02083333333333333	Non-repeat
svim_asm.216636	Central	0	2	HIGH	LOC129137560,LOC129137562	XM_054670237.2,XM_054670239.2,XR_008540233.2,XR_008540236.2,XR_010153129.1,XR_010153130.1,XR_010153132.1,XR_010153133.1	transcript_ablation,splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant,intron_variant	chr19_hap1_hsa17	93436385	93499528	DEL	-63143	1	0.02083333333333333	Non-repeat
svim_asm.216636	Eastern	0	3	HIGH	LOC129137560,LOC129137562	XM_054670237.2,XM_054670239.2,XR_008540233.2,XR_008540236.2,XR_010153129.1,XR_010153130.1,XR_010153132.1,XR_010153133.1	transcript_ablation,splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant,intron_variant	chr19_hap1_hsa17	93436385	93499528	DEL	-63143	1	0.02083333333333333	Non-repeat
svim_asm.216640	Western	2	15	HIGH	LOC129137560,LOC129137562	XM_054670237.2,XM_054670239.2,XR_008540233.2,XR_008540236.2,XR_010153129.1,XR_010153130.1,XR_010153132.1,XR_010153133.1	transcript_ablation,splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant,intron_variant	chr19_hap1_hsa17	93448918	93512103	DEL	-63185	2	0.04166666666666666	Non-repeat
svim_asm.216640	Western x Central	0	4	HIGH	LOC129137560,LOC129137562	XM_054670237.2,XM_054670239.2,XR_008540233.2,XR_008540236.2,XR_010153129.1,XR_010153130.1,XR_010153132.1,XR_010153133.1	transcript_ablation,splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant,intron_variant	chr19_hap1_hsa17	93448918	93512103	DEL	-63185	2	0.04166666666666666	Non-repeat
svim_asm.216640	Central	0	2	HIGH	LOC129137560,LOC129137562	XM_054670237.2,XM_054670239.2,XR_008540233.2,XR_008540236.2,XR_010153129.1,XR_010153130.1,XR_010153132.1,XR_010153133.1	transcript_ablation,splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant,intron_variant	chr19_hap1_hsa17	93448918	93512103	DEL	-63185	2	0.04166666666666666	Non-repeat
svim_asm.216640	Eastern	0	3	HIGH	LOC129137560,LOC129137562	XM_054670237.2,XM_054670239.2,XR_008540233.2,XR_008540236.2,XR_010153129.1,XR_010153130.1,XR_010153132.1,XR_010153133.1	transcript_ablation,splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant,intron_variant	chr19_hap1_hsa17	93448918	93512103	DEL	-63185	2	0.04166666666666666	Non-repeat
svim_asm.216641	Western	1	15	HIGH	LOC129137560,LOC129137562	XM_054670237.2,XM_054670239.2,XR_008540233.2,XR_008540236.2,XR_010153129.1,XR_010153130.1,XR_010153132.1,XR_010153133.1	transcript_ablation,splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant,intron_variant	chr19_hap1_hsa17	93449868	93513058	DEL	-63190	1	0.02083333333333333	Non-repeat
svim_asm.216641	Western x Central	0	4	HIGH	LOC129137560,LOC129137562	XM_054670237.2,XM_054670239.2,XR_008540233.2,XR_008540236.2,XR_010153129.1,XR_010153130.1,XR_010153132.1,XR_010153133.1	transcript_ablation,splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant,intron_variant	chr19_hap1_hsa17	93449868	93513058	DEL	-63190	1	0.02083333333333333	Non-repeat
svim_asm.216641	Central	0	2	HIGH	LOC129137560,LOC129137562	XM_054670237.2,XM_054670239.2,XR_008540233.2,XR_008540236.2,XR_010153129.1,XR_010153130.1,XR_010153132.1,XR_010153133.1	transcript_ablation,splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant,intron_variant	chr19_hap1_hsa17	93449868	93513058	DEL	-63190	1	0.02083333333333333	Non-repeat
svim_asm.216641	Eastern	0	3	HIGH	LOC129137560,LOC129137562	XM_054670237.2,XM_054670239.2,XR_008540233.2,XR_008540236.2,XR_010153129.1,XR_010153130.1,XR_010153132.1,XR_010153133.1	transcript_ablation,splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant,intron_variant	chr19_hap1_hsa17	93449868	93513058	DEL	-63190	1	0.02083333333333333	Non-repeat
svim_asm.216646	Western	1	15	HIGH	LOC129137560,LOC129137561,LOC129137562	XM_054670237.2,XM_054670238.1,XR_008540233.2,XR_008540234.1,XR_010153128.1,XR_010153129.1,XR_010153130.1,XR_010153132.1,XR_010153133.1	transcript_ablation,splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant,intron_variant	chr19_hap1_hsa17	93463865	93527092	DEL	-63227	2	0.04166666666666666	Non-repeat
svim_asm.216646	Western x Central	1	4	HIGH	LOC129137560,LOC129137561,LOC129137562	XM_054670237.2,XM_054670238.1,XR_008540233.2,XR_008540234.1,XR_010153128.1,XR_010153129.1,XR_010153130.1,XR_010153132.1,XR_010153133.1	transcript_ablation,splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant,intron_variant	chr19_hap1_hsa17	93463865	93527092	DEL	-63227	2	0.04166666666666666	Non-repeat
svim_asm.216646	Central	0	2	HIGH	LOC129137560,LOC129137561,LOC129137562	XM_054670237.2,XM_054670238.1,XR_008540233.2,XR_008540234.1,XR_010153128.1,XR_010153129.1,XR_010153130.1,XR_010153132.1,XR_010153133.1	transcript_ablation,splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant,intron_variant	chr19_hap1_hsa17	93463865	93527092	DEL	-63227	2	0.04166666666666666	Non-repeat
svim_asm.216646	Eastern	0	3	HIGH	LOC129137560,LOC129137561,LOC129137562	XM_054670237.2,XM_054670238.1,XR_008540233.2,XR_008540234.1,XR_010153128.1,XR_010153129.1,XR_010153130.1,XR_010153132.1,XR_010153133.1	transcript_ablation,splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant,intron_variant	chr19_hap1_hsa17	93463865	93527092	DEL	-63227	2	0.04166666666666666	Non-repeat
svim_asm.216655	Western	1	15	HIGH	LOC129137560	XM_054670237.2,XR_008540233.2	splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,intron_variant,non_coding_transcript_exon_variant	chr19_hap1_hsa17	93471953	93473595	DEL	-1642	1	0.02083333333333333	Non-repeat
svim_asm.216655	Western x Central	0	4	HIGH	LOC129137560	XM_054670237.2,XR_008540233.2	splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,intron_variant,non_coding_transcript_exon_variant	chr19_hap1_hsa17	93471953	93473595	DEL	-1642	1	0.02083333333333333	Non-repeat
svim_asm.216655	Central	0	2	HIGH	LOC129137560	XM_054670237.2,XR_008540233.2	splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,intron_variant,non_coding_transcript_exon_variant	chr19_hap1_hsa17	93471953	93473595	DEL	-1642	1	0.02083333333333333	Non-repeat
svim_asm.216655	Eastern	0	3	HIGH	LOC129137560	XM_054670237.2,XR_008540233.2	splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,intron_variant,non_coding_transcript_exon_variant	chr19_hap1_hsa17	93471953	93473595	DEL	-1642	1	0.02083333333333333	Non-repeat
svim_asm.216680	Western	3	15	HIGH	LOC129137561,LOC129137559,LOC129137562	XM_054670238.1,XM_063799419.1,XM_063799420.1,XR_008540234.1,XR_010153128.1,XR_010153129.1,XR_010153132.1,XR_010153133.1	transcript_ablation,splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant,intron_variant	chr19_hap1_hsa17	93499180	93559598	DEL	-60418	6	0.125	Non-repeat
svim_asm.216680	Western x Central	3	4	HIGH	LOC129137561,LOC129137559,LOC129137562	XM_054670238.1,XM_063799419.1,XM_063799420.1,XR_008540234.1,XR_010153128.1,XR_010153129.1,XR_010153132.1,XR_010153133.1	transcript_ablation,splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant,intron_variant	chr19_hap1_hsa17	93499180	93559598	DEL	-60418	6	0.125	Non-repeat
svim_asm.216680	Central	0	2	HIGH	LOC129137561,LOC129137559,LOC129137562	XM_054670238.1,XM_063799419.1,XM_063799420.1,XR_008540234.1,XR_010153128.1,XR_010153129.1,XR_010153132.1,XR_010153133.1	transcript_ablation,splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant,intron_variant	chr19_hap1_hsa17	93499180	93559598	DEL	-60418	6	0.125	Non-repeat
svim_asm.216680	Eastern	0	3	HIGH	LOC129137561,LOC129137559,LOC129137562	XM_054670238.1,XM_063799419.1,XM_063799420.1,XR_008540234.1,XR_010153128.1,XR_010153129.1,XR_010153132.1,XR_010153133.1	transcript_ablation,splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant,intron_variant	chr19_hap1_hsa17	93499180	93559598	DEL	-60418	6	0.125	Non-repeat
svim_asm.216748	Western	3	15	HIGH	ENDOV	XM_054669887.2,XM_063798111.1,XM_063798117.1	frameshift_variant	chr19_hap1_hsa17	93833764	93833764	INS	86	6	0.125	Non-repeat
svim_asm.216748	Western x Central	0	4	HIGH	ENDOV	XM_054669887.2,XM_063798111.1,XM_063798117.1	frameshift_variant	chr19_hap1_hsa17	93833764	93833764	INS	86	6	0.125	Non-repeat
svim_asm.216748	Central	0	2	HIGH	ENDOV	XM_054669887.2,XM_063798111.1,XM_063798117.1	frameshift_variant	chr19_hap1_hsa17	93833764	93833764	INS	86	6	0.125	Non-repeat
svim_asm.216748	Eastern	3	3	HIGH	ENDOV	XM_054669887.2,XM_063798111.1,XM_063798117.1	frameshift_variant	chr19_hap1_hsa17	93833764	93833764	INS	86	6	0.125	Non-repeat
svim_asm.216768	Western	0	15	HIGH	LOC134808924	XR_010153181.1	splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant,intron_variant	chr19_hap1_hsa17	93923880	93929695	DEL	-5815	2	0.04166666666666666	Non-repeat
svim_asm.216768	Western x Central	0	4	HIGH	LOC134808924	XR_010153181.1	splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant,intron_variant	chr19_hap1_hsa17	93923880	93929695	DEL	-5815	2	0.04166666666666666	Non-repeat
svim_asm.216768	Central	2	2	HIGH	LOC134808924	XR_010153181.1	splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant,intron_variant	chr19_hap1_hsa17	93923880	93929695	DEL	-5815	2	0.04166666666666666	Non-repeat
svim_asm.216768	Eastern	0	3	HIGH	LOC134808924	XR_010153181.1	splice_donor_variant,splice_donor_5th_base_variant,non_coding_transcript_exon_variant,intron_variant	chr19_hap1_hsa17	93923880	93929695	DEL	-5815	2	0.04166666666666666	Non-repeat
svim_asm.21683	Western	0	15	HIGH	SARDH	XM_001170034.8,XM_009457651.5,XM_016962020.4,XM_016962022.4,XM_016962023.4,XM_024345966.3,XM_520342.9	frameshift_variant	chr11_hap1_hsa9	4696080	4696080	INS	68	2	0.04166666666666666	Non-repeat
svim_asm.21683	Western x Central	0	4	HIGH	SARDH	XM_001170034.8,XM_009457651.5,XM_016962020.4,XM_016962022.4,XM_016962023.4,XM_024345966.3,XM_520342.9	frameshift_variant	chr11_hap1_hsa9	4696080	4696080	INS	68	2	0.04166666666666666	Non-repeat
svim_asm.21683	Central	2	2	HIGH	SARDH	XM_001170034.8,XM_009457651.5,XM_016962020.4,XM_016962022.4,XM_016962023.4,XM_024345966.3,XM_520342.9	frameshift_variant	chr11_hap1_hsa9	4696080	4696080	INS	68	2	0.04166666666666666	Non-repeat
svim_asm.21683	Eastern	0	3	HIGH	SARDH	XM_001170034.8,XM_009457651.5,XM_016962020.4,XM_016962022.4,XM_016962023.4,XM_024345966.3,XM_520342.9	frameshift_variant	chr11_hap1_hsa9	4696080	4696080	INS	68	2	0.04166666666666666	Non-repeat
svim_asm.21768	Western	3	15	HIGH	ABO	XM_024345490.2,XM_024345491.2,XM_024345492.2,XM_024345493.2,XM_024345494.2,XM_054657764.1,XM_054657765.2,XM_055078614.1,XM_063787469.1,XM_063787470.1	transcript_ablation	chr11_hap1_hsa9	5116311	5169682	DEL	-53371	3	0.0625	Non-repeat
svim_asm.21768	Western x Central	0	4	HIGH	ABO	XM_024345490.2,XM_024345491.2,XM_024345492.2,XM_024345493.2,XM_024345494.2,XM_054657764.1,XM_054657765.2,XM_055078614.1,XM_063787469.1,XM_063787470.1	transcript_ablation	chr11_hap1_hsa9	5116311	5169682	DEL	-53371	3	0.0625	Non-repeat
svim_asm.21768	Central	0	2	HIGH	ABO	XM_024345490.2,XM_024345491.2,XM_024345492.2,XM_024345493.2,XM_024345494.2,XM_054657764.1,XM_054657765.2,XM_055078614.1,XM_063787469.1,XM_063787470.1	transcript_ablation	chr11_hap1_hsa9	5116311	5169682	DEL	-53371	3	0.0625	Non-repeat
svim_asm.21768	Eastern	0	3	HIGH	ABO	XM_024345490.2,XM_024345491.2,XM_024345492.2,XM_024345493.2,XM_024345494.2,XM_054657764.1,XM_054657765.2,XM_055078614.1,XM_063787469.1,XM_063787470.1	transcript_ablation	chr11_hap1_hsa9	5116311	5169682	DEL	-53371	3	0.0625	Non-repeat
svim_asm.21775	Western	5	15	HIGH	ABO	XM_024345490.2,XM_024345491.2,XM_024345492.2,XM_024345493.2,XM_024345494.2,XM_054657764.1,XM_054657765.2,XM_055078614.1,XM_063787469.1,XM_063787470.1	transcript_ablation	chr11_hap1_hsa9	5118407	5169915	DEL	-51508	6	0.125	Non-repeat
svim_asm.21775	Western x Central	1	4	HIGH	ABO	XM_024345490.2,XM_024345491.2,XM_024345492.2,XM_024345493.2,XM_024345494.2,XM_054657764.1,XM_054657765.2,XM_055078614.1,XM_063787469.1,XM_063787470.1	transcript_ablation	chr11_hap1_hsa9	5118407	5169915	DEL	-51508	6	0.125	Non-repeat
svim_asm.21775	Central	0	2	HIGH	ABO	XM_024345490.2,XM_024345491.2,XM_024345492.2,XM_024345493.2,XM_024345494.2,XM_054657764.1,XM_054657765.2,XM_055078614.1,XM_063787469.1,XM_063787470.1	transcript_ablation	chr11_hap1_hsa9	5118407	5169915	DEL	-51508	6	0.125	Non-repeat
svim_asm.21775	Eastern	0	3	HIGH	ABO	XM_024345490.2,XM_024345491.2,XM_024345492.2,XM_024345493.2,XM_024345494.2,XM_054657764.1,XM_054657765.2,XM_055078614.1,XM_063787469.1,XM_063787470.1	transcript_ablation	chr11_hap1_hsa9	5118407	5169915	DEL	-51508	6	0.125	Non-repeat
svim_asm.21776	Western	3	15	HIGH	ABO	XM_024345490.2,XM_024345491.2,XM_024345492.2,XM_024345493.2,XM_024345494.2,XM_054657764.1,XM_054657765.2,XM_055078614.1,XM_063787469.1,XM_063787470.1	transcript_ablation	chr11_hap1_hsa9	5120597	5172104	DEL	-51507	4	0.08333333333333333	Non-repeat
svim_asm.21776	Western x Central	1	4	HIGH	ABO	XM_024345490.2,XM_024345491.2,XM_024345492.2,XM_024345493.2,XM_024345494.2,XM_054657764.1,XM_054657765.2,XM_055078614.1,XM_063787469.1,XM_063787470.1	transcript_ablation	chr11_hap1_hsa9	5120597	5172104	DEL	-51507	4	0.08333333333333333	Non-repeat
svim_asm.21776	Central	0	2	HIGH	ABO	XM_024345490.2,XM_024345491.2,XM_024345492.2,XM_024345493.2,XM_024345494.2,XM_054657764.1,XM_054657765.2,XM_055078614.1,XM_063787469.1,XM_063787470.1	transcript_ablation	chr11_hap1_hsa9	5120597	5172104	DEL	-51507	4	0.08333333333333333	Non-repeat
svim_asm.21776	Eastern	0	3	HIGH	ABO	XM_024345490.2,XM_024345491.2,XM_024345492.2,XM_024345493.2,XM_024345494.2,XM_054657764.1,XM_054657765.2,XM_055078614.1,XM_063787469.1,XM_063787470.1	transcript_ablation	chr11_hap1_hsa9	5120597	5172104	DEL	-51507	4	0.08333333333333333	Non-repeat
svim_asm.21778	Western	4	15	HIGH	LOC450164,ABO	NM_001194925.2,XM_024345490.2,XM_024345491.2,XM_024345492.2,XM_024345493.2,XM_024345494.2,XM_054657764.1,XM_054657765.2,XM_054659250.1,XM_054659251.1,XM_054659252.1,XM_054659253.1,XM_054659255.1,XM_054659256.1,XM_054659257.2,XM_055078614.1,XM_063787128.1,XM_063787130.1,XM_063787469.1,XM_063787470.1	splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,5_prime_UTR_variant,intron_variant,splice_acceptor_variant,3_prime_UTR_variant	chr11_hap1_hsa9	5139239	5190729	DEL	-51490	4	0.08333333333333333	Non-repeat
svim_asm.21778	Western x Central	0	4	HIGH	LOC450164,ABO	NM_001194925.2,XM_024345490.2,XM_024345491.2,XM_024345492.2,XM_024345493.2,XM_024345494.2,XM_054657764.1,XM_054657765.2,XM_054659250.1,XM_054659251.1,XM_054659252.1,XM_054659253.1,XM_054659255.1,XM_054659256.1,XM_054659257.2,XM_055078614.1,XM_063787128.1,XM_063787130.1,XM_063787469.1,XM_063787470.1	splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,5_prime_UTR_variant,intron_variant,splice_acceptor_variant,3_prime_UTR_variant	chr11_hap1_hsa9	5139239	5190729	DEL	-51490	4	0.08333333333333333	Non-repeat
svim_asm.21778	Central	0	2	HIGH	LOC450164,ABO	NM_001194925.2,XM_024345490.2,XM_024345491.2,XM_024345492.2,XM_024345493.2,XM_024345494.2,XM_054657764.1,XM_054657765.2,XM_054659250.1,XM_054659251.1,XM_054659252.1,XM_054659253.1,XM_054659255.1,XM_054659256.1,XM_054659257.2,XM_055078614.1,XM_063787128.1,XM_063787130.1,XM_063787469.1,XM_063787470.1	splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,5_prime_UTR_variant,intron_variant,splice_acceptor_variant,3_prime_UTR_variant	chr11_hap1_hsa9	5139239	5190729	DEL	-51490	4	0.08333333333333333	Non-repeat
svim_asm.21778	Eastern	0	3	HIGH	LOC450164,ABO	NM_001194925.2,XM_024345490.2,XM_024345491.2,XM_024345492.2,XM_024345493.2,XM_024345494.2,XM_054657764.1,XM_054657765.2,XM_054659250.1,XM_054659251.1,XM_054659252.1,XM_054659253.1,XM_054659255.1,XM_054659256.1,XM_054659257.2,XM_055078614.1,XM_063787128.1,XM_063787130.1,XM_063787469.1,XM_063787470.1	splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,5_prime_UTR_variant,intron_variant,splice_acceptor_variant,3_prime_UTR_variant	chr11_hap1_hsa9	5139239	5190729	DEL	-51490	4	0.08333333333333333	Non-repeat
svim_asm.21780	Western	8	15	HIGH	LOC450164	NM_001194925.2,XM_054659250.1,XM_054659251.1,XM_054659252.1,XM_054659253.1,XM_054659255.1,XM_054659256.1,XM_054659257.2,XM_063787128.1,XM_063787130.1	transcript_ablation,splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,5_prime_UTR_variant,3_prime_UTR_variant,intron_variant	chr11_hap1_hsa9	5150689	5201891	DEL	-51202	10	0.20833333333333337	Non-repeat
svim_asm.21780	Western x Central	2	4	HIGH	LOC450164	NM_001194925.2,XM_054659250.1,XM_054659251.1,XM_054659252.1,XM_054659253.1,XM_054659255.1,XM_054659256.1,XM_054659257.2,XM_063787128.1,XM_063787130.1	transcript_ablation,splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,5_prime_UTR_variant,3_prime_UTR_variant,intron_variant	chr11_hap1_hsa9	5150689	5201891	DEL	-51202	10	0.20833333333333337	Non-repeat
svim_asm.21780	Central	0	2	HIGH	LOC450164	NM_001194925.2,XM_054659250.1,XM_054659251.1,XM_054659252.1,XM_054659253.1,XM_054659255.1,XM_054659256.1,XM_054659257.2,XM_063787128.1,XM_063787130.1	transcript_ablation,splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,5_prime_UTR_variant,3_prime_UTR_variant,intron_variant	chr11_hap1_hsa9	5150689	5201891	DEL	-51202	10	0.20833333333333337	Non-repeat
svim_asm.21780	Eastern	0	3	HIGH	LOC450164	NM_001194925.2,XM_054659250.1,XM_054659251.1,XM_054659252.1,XM_054659253.1,XM_054659255.1,XM_054659256.1,XM_054659257.2,XM_063787128.1,XM_063787130.1	transcript_ablation,splice_acceptor_variant,splice_donor_variant,splice_donor_5th_base_variant,coding_sequence_variant,5_prime_UTR_variant,3_prime_UTR_variant,intron_variant	chr11_hap1_hsa9	5150689	5201891	DEL	-51202	10	0.20833333333333337	Non-repeat
svim_asm.21783	Western	1	15	HIGH	LOC450164	NM_001194925.2,XM_054659250.1,XM_054659251.1,XM_054659252.1,XM_054659253.1,XM_054659255.1,XM_054659256.1,XM_054659257.2,XM_063787128.1,XM_063787130.1	transcript_ablation	chr11_hap1_hsa9	5158089	5209446	DEL	-51357	1	0.02083333333333333	Non-repeat
svim_asm.21783	Western x Central	0	4	HIGH	LOC450164	NM_001194925.2,XM_054659250.1,XM_054659251.1,XM_054659252.1,XM_054659253.1,XM_054659255.1,XM_054659256.1,XM_054659257.2,XM_063787128.1,XM_063787130.1	transcript_ablation	chr11_hap1_hsa9	5158089	5209446	DEL	-51357	1	0.02083333333333333	Non-repeat
svim_asm.21783	Central	0	2	HIGH	LOC450164	NM_001194925.2,XM_054659250.1,XM_054659251.1,XM_054659252.1,XM_054659253.1,XM_054659255.1,XM_054659256.1,XM_054659257.2,XM_063787128.1,XM_063787130.1	transcript_ablation	chr11_hap1_hsa9	5158089	5209446	DEL	-51357	1	0.02083333333333333	Non-repeat
