genomeName	stat	v1	v2	type	method
AG18356_6	Lx	41	12	hap2	HiFi+HiC
AG18356_6	Lx	42	12	hap2	HiFi+HiC
AG18356_6	Lx	43	13	hap2	HiFi+HiC
AG18356_6	Lx	44	13	hap2	HiFi+HiC
AG18356_6	Lx	45	13	hap2	HiFi+HiC
AG18356_6	Lx	46	14	hap2	HiFi+HiC
AG18356_6	Lx	47	14	hap2	HiFi+HiC
AG18356_6	Lx	48	14	hap2	HiFi+HiC
AG18356_6	Lx	49	15	hap2	HiFi+HiC
AG18356_6	Lx	50	15	hap2	HiFi+HiC
AG18356_6	Lx	51	15	hap2	HiFi+HiC
AG18356_6	Lx	52	16	hap2	HiFi+HiC
AG18356_6	Lx	53	16	hap2	HiFi+HiC
AG18356_6	Lx	54	17	hap2	HiFi+HiC
AG18356_6	Lx	55	17	hap2	HiFi+HiC
AG18356_6	Lx	56	17	hap2	HiFi+HiC
AG18356_6	Lx	57	18	hap2	HiFi+HiC
AG18356_6	Lx	58	18	hap2	HiFi+HiC
AG18356_6	Lx	59	19	hap2	HiFi+HiC
AG18356_6	Lx	60	19	hap2	HiFi+HiC
AG18356_6	Lx	61	19	hap2	HiFi+HiC
AG18356_6	Lx	62	20	hap2	HiFi+HiC
AG18356_6	Lx	63	20	hap2	HiFi+HiC
AG18356_6	Lx	64	21	hap2	HiFi+HiC
AG18356_6	Lx	65	21	hap2	HiFi+HiC
AG18356_6	Lx	66	22	hap2	HiFi+HiC
AG18356_6	Lx	67	23	hap2	HiFi+HiC
AG18356_6	Lx	68	23	hap2	HiFi+HiC
AG18356_6	Lx	69	24	hap2	HiFi+HiC
AG18356_6	Lx	70	24	hap2	HiFi+HiC
AG18356_6	Lx	71	25	hap2	HiFi+HiC
AG18356_6	Lx	72	26	hap2	HiFi+HiC
AG18356_6	Lx	73	27	hap2	HiFi+HiC
AG18356_6	Lx	74	27	hap2	HiFi+HiC
AG18356_6	Lx	75	28	hap2	HiFi+HiC
AG18356_6	Lx	76	29	hap2	HiFi+HiC
AG18356_6	Lx	77	30	hap2	HiFi+HiC
AG18356_6	Lx	78	31	hap2	HiFi+HiC
AG18356_6	Lx	79	32	hap2	HiFi+HiC
AG18356_6	Lx	80	33	hap2	HiFi+HiC
AG18356_6	Lx	81	34	hap2	HiFi+HiC
AG18356_6	Lx	82	35	hap2	HiFi+HiC
AG18356_6	Lx	83	36	hap2	HiFi+HiC
AG18356_6	Lx	84	37	hap2	HiFi+HiC
AG18356_6	Lx	85	39	hap2	HiFi+HiC
AG18356_6	Lx	86	40	hap2	HiFi+HiC
AG18356_6	Lx	87	42	hap2	HiFi+HiC
AG18356_6	Lx	88	43	hap2	HiFi+HiC
AG18356_6	Lx	89	46	hap2	HiFi+HiC
AG18356_6	Lx	90	48	hap2	HiFi+HiC
AG18356_6	Lx	91	50	hap2	HiFi+HiC
AG18356_6	Lx	92	53	hap2	HiFi+HiC
AG18356_6	Lx	93	57	hap2	HiFi+HiC
AG18356_6	Lx	94	62	hap2	HiFi+HiC
AG18356_6	Lx	95	69	hap2	HiFi+HiC
AG18356_6	Lx	96	79	hap2	HiFi+HiC
AG18356_6	Lx	97	91	hap2	HiFi+HiC
AG18356_6	Lx	98	110	hap2	HiFi+HiC
AG18356_6	Lx	99	162	hap2	HiFi+HiC
AG18356_6	Lx	100	619	hap2	HiFi+HiC
AG18356_6	NGx	1	185310959	hap2	HiFi+HiC
AG18356_6	NGx	2	185310959	hap2	HiFi+HiC
AG18356_6	NGx	3	185310959	hap2	HiFi+HiC
AG18356_6	NGx	4	185310959	hap2	HiFi+HiC
AG18356_6	NGx	5	185310959	hap2	HiFi+HiC
AG18356_6	NGx	6	135990541	hap2	HiFi+HiC
AG18356_6	NGx	7	135990541	hap2	HiFi+HiC
AG18356_6	NGx	8	135990541	hap2	HiFi+HiC
AG18356_6	NGx	9	135990541	hap2	HiFi+HiC
AG18356_6	NGx	10	135990541	hap2	HiFi+HiC
AG18356_6	NGx	11	129873457	hap2	HiFi+HiC
AG18356_6	NGx	12	129873457	hap2	HiFi+HiC
AG18356_6	NGx	13	129873457	hap2	HiFi+HiC
AG18356_6	NGx	14	129873457	hap2	HiFi+HiC
AG18356_6	NGx	15	129361929	hap2	HiFi+HiC
AG18356_6	NGx	16	129361929	hap2	HiFi+HiC
AG18356_6	NGx	17	129361929	hap2	HiFi+HiC
AG18356_6	NGx	18	129361929	hap2	HiFi+HiC
AG18356_6	NGx	19	106896946	hap2	HiFi+HiC
AG18356_6	NGx	20	106896946	hap2	HiFi+HiC
AG18356_6	NGx	21	106896946	hap2	HiFi+HiC
AG18356_6	NGx	22	106896946	hap2	HiFi+HiC
AG18356_6	NGx	23	104958340	hap2	HiFi+HiC
AG18356_6	NGx	24	104958340	hap2	HiFi+HiC
AG18356_6	NGx	25	104958340	hap2	HiFi+HiC
AG18356_6	NGx	26	100034915	hap2	HiFi+HiC
AG18356_6	NGx	27	100034915	hap2	HiFi+HiC
AG18356_6	NGx	28	100034915	hap2	HiFi+HiC
AG18356_6	NGx	29	96167790	hap2	HiFi+HiC
AG18356_6	NGx	30	96167790	hap2	HiFi+HiC
AG18356_6	NGx	31	96167790	hap2	HiFi+HiC
AG18356_6	NGx	32	96026734	hap2	HiFi+HiC
AG18356_6	NGx	33	96026734	hap2	HiFi+HiC
AG18356_6	NGx	34	96026734	hap2	HiFi+HiC
AG18356_6	NGx	35	93504082	hap2	HiFi+HiC
AG18356_6	NGx	36	93504082	hap2	HiFi+HiC
AG18356_6	NGx	37	93504082	hap2	HiFi+HiC
AG18356_6	NGx	38	93504082	hap2	HiFi+HiC
AG18356_6	NGx	39	89195647	hap2	HiFi+HiC
AG18356_6	NGx	40	89195647	hap2	HiFi+HiC
AG18356_6	NGx	41	88571813	hap2	HiFi+HiC
AG18356_6	NGx	42	88571813	hap2	HiFi+HiC
AG18356_6	NGx	43	88571813	hap2	HiFi+HiC
AG18356_6	NGx	44	88499048	hap2	HiFi+HiC
AG18356_6	NGx	45	88499048	hap2	HiFi+HiC
AG18356_6	NGx	46	88499048	hap2	HiFi+HiC
AG18356_6	NGx	47	88267610	hap2	HiFi+HiC
AG18356_6	NGx	48	88267610	hap2	HiFi+HiC
AG18356_6	NGx	49	88267610	hap2	HiFi+HiC
AG18356_6	NGx	50	85181065	hap2	HiFi+HiC
AG18356_6	NGx	51	85181065	hap2	HiFi+HiC
AG18356_6	NGx	52	85181065	hap2	HiFi+HiC
AG18356_6	NGx	53	83496414	hap2	HiFi+HiC
AG18356_6	NGx	54	83496414	hap2	HiFi+HiC
AG18356_6	NGx	55	78530421	hap2	HiFi+HiC
AG18356_6	NGx	56	78530421	hap2	HiFi+HiC
AG18356_6	NGx	57	78530421	hap2	HiFi+HiC
AG18356_6	NGx	58	75788769	hap2	HiFi+HiC
AG18356_6	NGx	59	75788769	hap2	HiFi+HiC
AG18356_6	NGx	60	74532921	hap2	HiFi+HiC
AG18356_6	NGx	61	74532921	hap2	HiFi+HiC
AG18356_6	NGx	62	74532921	hap2	HiFi+HiC
AG18356_6	NGx	63	67103027	hap2	HiFi+HiC
AG18356_6	NGx	64	67103027	hap2	HiFi+HiC
AG18356_6	NGx	65	59756677	hap2	HiFi+HiC
AG18356_6	NGx	66	59756677	hap2	HiFi+HiC
AG18356_6	NGx	67	54992187	hap2	HiFi+HiC
AG18356_6	NGx	68	54992187	hap2	HiFi+HiC
AG18356_6	NGx	69	54079007	hap2	HiFi+HiC
AG18356_6	NGx	70	46324823	hap2	HiFi+HiC
AG18356_6	NGx	71	46324823	hap2	HiFi+HiC
AG18356_6	NGx	72	45354482	hap2	HiFi+HiC
AG18356_6	NGx	73	43217898	hap2	HiFi+HiC
AG18356_6	NGx	74	43217898	hap2	HiFi+HiC
AG18356_6	NGx	75	42879206	hap2	HiFi+HiC
AG18356_6	NGx	76	36379578	hap2	HiFi+HiC
AG18356_6	NGx	77	36134180	hap2	HiFi+HiC
AG18356_6	NGx	78	34290939	hap2	HiFi+HiC
AG18356_6	NGx	79	34290939	hap2	HiFi+HiC
AG18356_6	NGx	80	34197408	hap2	HiFi+HiC
AG18356_6	NGx	81	34165029	hap2	HiFi+HiC
AG18356_6	NGx	82	29674013	hap2	HiFi+HiC
AG18356_6	NGx	83	29298857	hap2	HiFi+HiC
AG18356_6	NGx	84	28286822	hap2	HiFi+HiC
AG18356_6	NGx	85	24355281	hap2	HiFi+HiC
AG18356_6	NGx	86	23340309	hap2	HiFi+HiC
AG18356_6	NGx	87	22217227	hap2	HiFi+HiC
AG18356_6	NGx	88	20218566	hap2	HiFi+HiC
AG18356_6	NGx	89	19400768	hap2	HiFi+HiC
AG18356_6	NGx	90	15043890	hap2	HiFi+HiC
AG18356_6	NGx	91	13820481	hap2	HiFi+HiC
AG18356_6	NGx	92	12659132	hap2	HiFi+HiC
AG18356_6	NGx	93	11288400	hap2	HiFi+HiC
AG18356_6	NGx	94	8865098	hap2	HiFi+HiC
AG18356_6	NGx	95	6717139	hap2	HiFi+HiC
AG18356_6	NGx	96	4949500	hap2	HiFi+HiC
AG18356_6	NGx	97	3402869	hap2	HiFi+HiC
AG18356_6	NGx	98	2778995	hap2	HiFi+HiC
AG18356_6	NGx	99	1935521	hap2	HiFi+HiC
AG18356_6	NGx	100	980352	hap2	HiFi+HiC
AG18356_6	LGx	1	1	hap2	HiFi+HiC
AG18356_6	LGx	2	1	hap2	HiFi+HiC
AG18356_6	LGx	3	1	hap2	HiFi+HiC
AG18356_6	LGx	4	1	hap2	HiFi+HiC
AG18356_6	LGx	5	1	hap2	HiFi+HiC
AG18356_6	LGx	6	2	hap2	HiFi+HiC
AG18356_6	LGx	7	2	hap2	HiFi+HiC
AG18356_6	LGx	8	2	hap2	HiFi+HiC
AG18356_6	LGx	9	2	hap2	HiFi+HiC
AG18356_6	LGx	10	2	hap2	HiFi+HiC
AG18356_6	LGx	11	3	hap2	HiFi+HiC
AG18356_6	LGx	12	3	hap2	HiFi+HiC
AG18356_6	LGx	13	3	hap2	HiFi+HiC
AG18356_6	LGx	14	3	hap2	HiFi+HiC
AG18356_6	LGx	15	4	hap2	HiFi+HiC
AG18356_6	LGx	16	4	hap2	HiFi+HiC
AG18356_6	LGx	17	4	hap2	HiFi+HiC
AG18356_6	LGx	18	4	hap2	HiFi+HiC
AG18356_6	LGx	19	5	hap2	HiFi+HiC
AG18356_6	LGx	20	5	hap2	HiFi+HiC
AG18356_6	LGx	21	5	hap2	HiFi+HiC
AG18356_6	LGx	22	5	hap2	HiFi+HiC
AG18356_6	LGx	23	6	hap2	HiFi+HiC
AG18356_6	LGx	24	6	hap2	HiFi+HiC
AG18356_6	LGx	25	6	hap2	HiFi+HiC
AG18356_6	LGx	26	7	hap2	HiFi+HiC
AG18356_6	LGx	27	7	hap2	HiFi+HiC
AG18356_6	LGx	28	7	hap2	HiFi+HiC
AG18356_6	LGx	29	8	hap2	HiFi+HiC
AG18356_6	LGx	30	8	hap2	HiFi+HiC
AG18356_6	LGx	31	8	hap2	HiFi+HiC
AG18356_6	LGx	32	9	hap2	HiFi+HiC
AG18356_6	LGx	33	9	hap2	HiFi+HiC
AG18356_6	LGx	34	9	hap2	HiFi+HiC
AG18356_6	LGx	35	10	hap2	HiFi+HiC
AG18356_6	LGx	36	10	hap2	HiFi+HiC
AG18356_6	LGx	37	10	hap2	HiFi+HiC
AG18356_6	LGx	38	10	hap2	HiFi+HiC
AG18356_6	LGx	39	11	hap2	HiFi+HiC
AG18356_6	LGx	40	11	hap2	HiFi+HiC
AG18356_6	LGx	41	12	hap2	HiFi+HiC
AG18356_6	LGx	42	12	hap2	HiFi+HiC
AG18356_6	LGx	43	12	hap2	HiFi+HiC
AG18356_6	LGx	44	13	hap2	HiFi+HiC
AG18356_6	LGx	45	13	hap2	HiFi+HiC
AG18356_6	LGx	46	13	hap2	HiFi+HiC
AG18356_6	LGx	47	14	hap2	HiFi+HiC
AG18356_6	LGx	48	14	hap2	HiFi+HiC
AG18356_6	LGx	49	14	hap2	HiFi+HiC
AG18356_6	LGx	50	15	hap2	HiFi+HiC
AG18356_6	LGx	51	15	hap2	HiFi+HiC
AG18356_6	LGx	52	15	hap2	HiFi+HiC
AG18356_6	LGx	53	16	hap2	HiFi+HiC
AG18356_6	LGx	54	16	hap2	HiFi+HiC
AG18356_6	LGx	55	17	hap2	HiFi+HiC
AG18356_6	LGx	56	17	hap2	HiFi+HiC
AG18356_6	LGx	57	17	hap2	HiFi+HiC
AG18356_6	LGx	58	18	hap2	HiFi+HiC
AG18356_6	LGx	59	18	hap2	HiFi+HiC
AG18356_6	LGx	60	19	hap2	HiFi+HiC
AG18356_6	LGx	61	19	hap2	HiFi+HiC
AG18356_6	LGx	62	19	hap2	HiFi+HiC
AG18356_6	LGx	63	20	hap2	HiFi+HiC
AG18356_6	LGx	64	20	hap2	HiFi+HiC
AG18356_6	LGx	65	21	hap2	HiFi+HiC
AG18356_6	LGx	66	21	hap2	HiFi+HiC
AG18356_6	LGx	67	22	hap2	HiFi+HiC
AG18356_6	LGx	68	22	hap2	HiFi+HiC
AG18356_6	LGx	69	23	hap2	HiFi+HiC
AG18356_6	LGx	70	24	hap2	HiFi+HiC
AG18356_6	LGx	71	24	hap2	HiFi+HiC
AG18356_6	LGx	72	25	hap2	HiFi+HiC
AG18356_6	LGx	73	26	hap2	HiFi+HiC
AG18356_6	LGx	74	26	hap2	HiFi+HiC
AG18356_6	LGx	75	27	hap2	HiFi+HiC
AG18356_6	LGx	76	28	hap2	HiFi+HiC
AG18356_6	LGx	77	29	hap2	HiFi+HiC
AG18356_6	LGx	78	30	hap2	HiFi+HiC
AG18356_6	LGx	79	30	hap2	HiFi+HiC
AG18356_6	LGx	80	31	hap2	HiFi+HiC
AG18356_6	LGx	81	32	hap2	HiFi+HiC
AG18356_6	LGx	82	33	hap2	HiFi+HiC
AG18356_6	LGx	83	34	hap2	HiFi+HiC
AG18356_6	LGx	84	35	hap2	HiFi+HiC
AG18356_6	LGx	85	37	hap2	HiFi+HiC
AG18356_6	LGx	86	38	hap2	HiFi+HiC
AG18356_6	LGx	87	39	hap2	HiFi+HiC
AG18356_6	LGx	88	41	hap2	HiFi+HiC
AG18356_6	LGx	89	42	hap2	HiFi+HiC
AG18356_6	LGx	90	44	hap2	HiFi+HiC
AG18356_6	LGx	91	46	hap2	HiFi+HiC
AG18356_6	LGx	92	49	hap2	HiFi+HiC
AG18356_6	LGx	93	51	hap2	HiFi+HiC
AG18356_6	LGx	94	54	hap2	HiFi+HiC
AG18356_6	LGx	95	58	hap2	HiFi+HiC
AG18356_6	LGx	96	64	hap2	HiFi+HiC
AG18356_6	LGx	97	71	hap2	HiFi+HiC
AG18356_6	LGx	98	81	hap2	HiFi+HiC
AG18356_6	LGx	99	94	hap2	HiFi+HiC
AG18356_6	LGx	100	116	hap2	HiFi+HiC
AG18359_7	auN	3078319600	62776685.37	hap1	HiFi+HiC
AG18359_7	auNG	3100000000	62337645.48	hap1	HiFi+HiC
AG18359_7	Nx	1	131624672	hap1	HiFi+HiC
AG18359_7	Nx	2	131624672	hap1	HiFi+HiC
AG18359_7	Nx	3	131624672	hap1	HiFi+HiC
AG18359_7	Nx	4	131624672	hap1	HiFi+HiC
AG18359_7	Nx	5	128205429	hap1	HiFi+HiC
AG18359_7	Nx	6	128205429	hap1	HiFi+HiC
AG18359_7	Nx	7	128205429	hap1	HiFi+HiC
AG18359_7	Nx	8	128205429	hap1	HiFi+HiC
AG18359_7	Nx	9	118387417	hap1	HiFi+HiC
AG18359_7	Nx	10	118387417	hap1	HiFi+HiC
AG18359_7	Nx	11	118387417	hap1	HiFi+HiC
AG18359_7	Nx	12	118387417	hap1	HiFi+HiC
AG18359_7	Nx	13	107105458	hap1	HiFi+HiC
AG18359_7	Nx	14	107105458	hap1	HiFi+HiC
AG18359_7	Nx	15	107105458	hap1	HiFi+HiC
AG18359_7	Nx	16	106367517	hap1	HiFi+HiC
AG18359_7	Nx	17	106367517	hap1	HiFi+HiC
AG18359_7	Nx	18	106367517	hap1	HiFi+HiC
AG18359_7	Nx	19	106367517	hap1	HiFi+HiC
AG18359_7	Nx	20	104304547	hap1	HiFi+HiC
AG18359_7	Nx	21	104304547	hap1	HiFi+HiC
AG18359_7	Nx	22	104304547	hap1	HiFi+HiC
AG18359_7	Nx	23	91571409	hap1	HiFi+HiC
AG18359_7	Nx	24	91571409	hap1	HiFi+HiC
AG18359_7	Nx	25	91571409	hap1	HiFi+HiC
AG18359_7	Nx	26	87995402	hap1	HiFi+HiC
AG18359_7	Nx	27	87995402	hap1	HiFi+HiC
AG18359_7	Nx	28	87995402	hap1	HiFi+HiC
AG18359_7	Nx	29	87641753	hap1	HiFi+HiC
AG18359_7	Nx	30	87641753	hap1	HiFi+HiC
AG18359_7	Nx	31	87641753	hap1	HiFi+HiC
AG18359_7	Nx	32	80026853	hap1	HiFi+HiC
AG18359_7	Nx	33	80026853	hap1	HiFi+HiC
AG18359_7	Nx	34	79144006	hap1	HiFi+HiC
AG18359_7	Nx	35	79144006	hap1	HiFi+HiC
AG18359_7	Nx	36	79144006	hap1	HiFi+HiC
AG18359_7	Nx	37	78713979	hap1	HiFi+HiC
AG18359_7	Nx	38	78713979	hap1	HiFi+HiC
AG18359_7	Nx	39	78713979	hap1	HiFi+HiC
AG18359_7	Nx	40	76437173	hap1	HiFi+HiC
AG18359_7	Nx	41	76437173	hap1	HiFi+HiC
AG18359_7	Nx	42	72246960	hap1	HiFi+HiC
AG18359_7	Nx	43	72246960	hap1	HiFi+HiC
AG18359_7	Nx	44	67167287	hap1	HiFi+HiC
AG18359_7	Nx	45	67167287	hap1	HiFi+HiC
AG18359_7	Nx	46	67167287	hap1	HiFi+HiC
AG18359_7	Nx	47	60252265	hap1	HiFi+HiC
AG18359_7	Nx	48	59828123	hap1	HiFi+HiC
AG18359_7	Nx	49	59828123	hap1	HiFi+HiC
AG18359_7	Nx	50	59242476	hap1	HiFi+HiC
AG18359_7	Nx	51	59242476	hap1	HiFi+HiC
AG18359_7	Nx	52	58637832	hap1	HiFi+HiC
AG18359_7	Nx	53	58637832	hap1	HiFi+HiC
AG18359_7	Nx	54	57050592	hap1	HiFi+HiC
AG18359_7	Nx	55	57050592	hap1	HiFi+HiC
AG18359_7	Nx	56	54451185	hap1	HiFi+HiC
AG18359_7	Nx	57	54451185	hap1	HiFi+HiC
AG18359_7	Nx	58	51245154	hap1	HiFi+HiC
AG18359_7	Nx	59	51245154	hap1	HiFi+HiC
AG18359_7	Nx	60	48424717	hap1	HiFi+HiC
AG18359_7	Nx	61	47976509	hap1	HiFi+HiC
AG18359_7	Nx	62	47976509	hap1	HiFi+HiC
AG18359_7	Nx	63	46160894	hap1	HiFi+HiC
AG18359_7	Nx	64	44938167	hap1	HiFi+HiC
AG18359_7	Nx	65	44938167	hap1	HiFi+HiC
AG18359_7	Nx	66	44472430	hap1	HiFi+HiC
AG18359_7	Nx	67	43030529	hap1	HiFi+HiC
AG18359_7	Nx	68	37885896	hap1	HiFi+HiC
AG18359_7	Nx	69	37885896	hap1	HiFi+HiC
AG18359_7	Nx	70	36998540	hap1	HiFi+HiC
AG18359_7	Nx	71	36008105	hap1	HiFi+HiC
AG18359_7	Nx	72	34250511	hap1	HiFi+HiC
AG18359_7	Nx	73	32716036	hap1	HiFi+HiC
AG18359_7	Nx	74	31555714	hap1	HiFi+HiC
AG18359_7	Nx	75	31507047	hap1	HiFi+HiC
AG18359_7	Nx	76	31374041	hap1	HiFi+HiC
AG18359_7	Nx	77	29288451	hap1	HiFi+HiC
AG18359_7	Nx	78	24668040	hap1	HiFi+HiC
AG18359_7	Nx	79	24311817	hap1	HiFi+HiC
AG18359_7	Nx	80	22471192	hap1	HiFi+HiC
AG18359_7	Nx	81	20529721	hap1	HiFi+HiC
AG18359_7	Nx	82	20121340	hap1	HiFi+HiC
AG18359_7	Nx	83	17667454	hap1	HiFi+HiC
AG18359_7	Nx	84	15627264	hap1	HiFi+HiC
AG18359_7	Nx	85	15020011	hap1	HiFi+HiC
AG18359_7	Nx	86	14396043	hap1	HiFi+HiC
AG18359_7	Nx	87	13978058	hap1	HiFi+HiC
AG18359_7	Nx	88	13315993	hap1	HiFi+HiC
AG18359_7	Nx	89	12178840	hap1	HiFi+HiC
AG18359_7	Nx	90	10990618	hap1	HiFi+HiC
AG18359_7	Nx	91	7827895	hap1	HiFi+HiC
AG18359_7	Nx	92	6992318	hap1	HiFi+HiC
AG18359_7	Nx	93	5968753	hap1	HiFi+HiC
AG18359_7	Nx	94	4089281	hap1	HiFi+HiC
AG18359_7	Nx	95	3219301	hap1	HiFi+HiC
AG18359_7	Nx	96	1986843	hap1	HiFi+HiC
AG18359_7	Nx	97	1315562	hap1	HiFi+HiC
AG18359_7	Nx	98	768106	hap1	HiFi+HiC
AG18359_7	Nx	99	202677	hap1	HiFi+HiC
AG18359_7	Nx	100	12612	hap1	HiFi+HiC
AG18359_7	Lx	1	1	hap1	HiFi+HiC
AG18359_7	Lx	2	1	hap1	HiFi+HiC
AG18359_7	Lx	3	1	hap1	HiFi+HiC
AG18359_7	Lx	4	1	hap1	HiFi+HiC
AG18359_7	Lx	5	2	hap1	HiFi+HiC
AG18359_7	Lx	6	2	hap1	HiFi+HiC
AG18359_7	Lx	7	2	hap1	HiFi+HiC
AG18359_7	Lx	8	2	hap1	HiFi+HiC
AG18359_7	Lx	9	3	hap1	HiFi+HiC
AG18359_7	Lx	10	3	hap1	HiFi+HiC
AG18359_7	Lx	11	3	hap1	HiFi+HiC
AG18359_7	Lx	12	3	hap1	HiFi+HiC
AG18359_7	Lx	13	4	hap1	HiFi+HiC
AG18359_7	Lx	14	4	hap1	HiFi+HiC
AG18359_7	Lx	15	4	hap1	HiFi+HiC
AG18359_7	Lx	16	5	hap1	HiFi+HiC
AG18359_7	Lx	17	5	hap1	HiFi+HiC
AG18359_7	Lx	18	5	hap1	HiFi+HiC
AG18359_7	Lx	19	5	hap1	HiFi+HiC
AG18359_7	Lx	20	6	hap1	HiFi+HiC
AG18359_7	Lx	21	6	hap1	HiFi+HiC
AG18359_7	Lx	22	6	hap1	HiFi+HiC
AG18359_7	Lx	23	7	hap1	HiFi+HiC
AG18359_7	Lx	24	7	hap1	HiFi+HiC
AG18359_7	Lx	25	7	hap1	HiFi+HiC
AG18359_7	Lx	26	8	hap1	HiFi+HiC
AG18359_7	Lx	27	8	hap1	HiFi+HiC
AG18359_7	Lx	28	8	hap1	HiFi+HiC
AG18359_7	Lx	29	9	hap1	HiFi+HiC
AG18359_7	Lx	30	9	hap1	HiFi+HiC
AG18359_7	Lx	31	9	hap1	HiFi+HiC
AG18359_7	Lx	32	10	hap1	HiFi+HiC
AG18359_7	Lx	33	10	hap1	HiFi+HiC
AG18359_7	Lx	34	11	hap1	HiFi+HiC
AG18359_7	Lx	35	11	hap1	HiFi+HiC
AG18359_7	Lx	36	11	hap1	HiFi+HiC
AG18359_7	Lx	37	12	hap1	HiFi+HiC
AG18359_7	Lx	38	12	hap1	HiFi+HiC
AG18359_7	Lx	39	12	hap1	HiFi+HiC
AG18359_7	Lx	40	13	hap1	HiFi+HiC
AG18359_7	Lx	41	13	hap1	HiFi+HiC
AG18359_7	Lx	42	14	hap1	HiFi+HiC
AG18359_7	Lx	43	14	hap1	HiFi+HiC
AG18359_7	Lx	44	15	hap1	HiFi+HiC
AG18359_7	Lx	45	15	hap1	HiFi+HiC
AG18359_7	Lx	46	15	hap1	HiFi+HiC
AG18359_7	Lx	47	16	hap1	HiFi+HiC
AG18359_7	Lx	48	17	hap1	HiFi+HiC
AG18359_7	Lx	49	17	hap1	HiFi+HiC
AG18359_7	Lx	50	18	hap1	HiFi+HiC
AG18359_7	Lx	51	18	hap1	HiFi+HiC
AG18359_7	Lx	52	19	hap1	HiFi+HiC
AG18359_7	Lx	53	19	hap1	HiFi+HiC
AG18359_7	Lx	54	20	hap1	HiFi+HiC
AG18359_7	Lx	55	20	hap1	HiFi+HiC
AG18359_7	Lx	56	21	hap1	HiFi+HiC
AG18359_7	Lx	57	21	hap1	HiFi+HiC
AG18359_7	Lx	58	22	hap1	HiFi+HiC
AG18359_7	Lx	59	22	hap1	HiFi+HiC
AG18359_7	Lx	60	23	hap1	HiFi+HiC
AG18359_7	Lx	61	24	hap1	HiFi+HiC
AG18359_7	Lx	62	24	hap1	HiFi+HiC
AG18359_7	Lx	63	25	hap1	HiFi+HiC
AG18359_7	Lx	64	26	hap1	HiFi+HiC
AG18359_7	Lx	65	26	hap1	HiFi+HiC
AG18359_7	Lx	66	27	hap1	HiFi+HiC
AG18359_7	Lx	67	28	hap1	HiFi+HiC
AG18359_7	Lx	68	29	hap1	HiFi+HiC
AG18359_7	Lx	69	29	hap1	HiFi+HiC
AG18359_7	Lx	70	30	hap1	HiFi+HiC
AG18359_7	Lx	71	31	hap1	HiFi+HiC
AG18359_7	Lx	72	32	hap1	HiFi+HiC
AG18359_7	Lx	73	33	hap1	HiFi+HiC
AG18359_7	Lx	74	34	hap1	HiFi+HiC
AG18359_7	Lx	75	35	hap1	HiFi+HiC
AG18359_7	Lx	76	36	hap1	HiFi+HiC
AG18359_7	Lx	77	37	hap1	HiFi+HiC
AG18359_7	Lx	78	38	hap1	HiFi+HiC
AG18359_7	Lx	79	39	hap1	HiFi+HiC
AG18359_7	Lx	80	40	hap1	HiFi+HiC
AG18359_7	Lx	81	42	hap1	HiFi+HiC
AG18359_7	Lx	82	43	hap1	HiFi+HiC
AG18359_7	Lx	83	45	hap1	HiFi+HiC
AG18359_7	Lx	84	47	hap1	HiFi+HiC
AG18359_7	Lx	85	49	hap1	HiFi+HiC
AG18359_7	Lx	86	51	hap1	HiFi+HiC
AG18359_7	Lx	87	53	hap1	HiFi+HiC
AG18359_7	Lx	88	55	hap1	HiFi+HiC
AG18359_7	Lx	89	58	hap1	HiFi+HiC
AG18359_7	Lx	90	60	hap1	HiFi+HiC
AG18359_7	Lx	91	64	hap1	HiFi+HiC
AG18359_7	Lx	92	68	hap1	HiFi+HiC
AG18359_7	Lx	93	73	hap1	HiFi+HiC
AG18359_7	Lx	94	79	hap1	HiFi+HiC
AG18359_7	Lx	95	87	hap1	HiFi+HiC
AG18359_7	Lx	96	100	hap1	HiFi+HiC
AG18359_7	Lx	97	119	hap1	HiFi+HiC
AG18359_7	Lx	98	150	hap1	HiFi+HiC
AG18359_7	Lx	99	224	hap1	HiFi+HiC
AG18359_7	Lx	100	759	hap1	HiFi+HiC
AG18359_7	NGx	1	131624672	hap1	HiFi+HiC
AG18359_7	NGx	2	131624672	hap1	HiFi+HiC
AG18359_7	NGx	3	131624672	hap1	HiFi+HiC
AG18359_7	NGx	4	131624672	hap1	HiFi+HiC
AG18359_7	NGx	5	128205429	hap1	HiFi+HiC
AG18359_7	NGx	6	128205429	hap1	HiFi+HiC
AG18359_7	NGx	7	128205429	hap1	HiFi+HiC
AG18359_7	NGx	8	128205429	hap1	HiFi+HiC
AG18359_7	NGx	9	118387417	hap1	HiFi+HiC
AG18359_7	NGx	10	118387417	hap1	HiFi+HiC
AG18359_7	NGx	11	118387417	hap1	HiFi+HiC
AG18359_7	NGx	12	118387417	hap1	HiFi+HiC
AG18359_7	NGx	13	107105458	hap1	HiFi+HiC
AG18359_7	NGx	14	107105458	hap1	HiFi+HiC
AG18359_7	NGx	15	107105458	hap1	HiFi+HiC
AG18359_7	NGx	16	106367517	hap1	HiFi+HiC
AG18359_7	NGx	17	106367517	hap1	HiFi+HiC
AG18359_7	NGx	18	106367517	hap1	HiFi+HiC
AG18359_7	NGx	19	106367517	hap1	HiFi+HiC
AG18359_7	NGx	20	104304547	hap1	HiFi+HiC
AG18359_7	NGx	21	104304547	hap1	HiFi+HiC
