genomeName	stat	v1	v2	type	method
AG18356_6	Lx	3	200174816.0	hap1	HiFi+HiC
AG18356_6	Lx	4	200174816.0	hap1	HiFi+HiC
AG18356_6	Lx	5	200174816.0	hap1	HiFi+HiC
AG18356_6	Lx	6	200174816.0	hap1	HiFi+HiC
AG18356_6	Lx	7	164315565.0	hap1	HiFi+HiC
AG18356_6	Lx	8	164315565.0	hap1	HiFi+HiC
AG18356_6	Lx	9	164315565.0	hap1	HiFi+HiC
AG18356_6	Lx	10	164315565.0	hap1	HiFi+HiC
AG18356_6	Lx	11	164315565.0	hap1	HiFi+HiC
AG18356_6	Lx	12	136881959.0	hap1	HiFi+HiC
AG18356_6	Lx	13	136881959.0	hap1	HiFi+HiC
AG18356_6	Lx	14	136881959.0	hap1	HiFi+HiC
AG18356_6	Lx	15	136881959.0	hap1	HiFi+HiC
AG18356_6	Lx	16	132894788.0	hap1	HiFi+HiC
AG18356_6	Lx	17	132894788.0	hap1	HiFi+HiC
AG18356_6	Lx	18	132894788.0	hap1	HiFi+HiC
AG18356_6	Lx	19	132894788.0	hap1	HiFi+HiC
AG18356_6	Lx	20	128732702.0	hap1	HiFi+HiC
AG18356_6	Lx	21	128732702.0	hap1	HiFi+HiC
AG18356_6	Lx	22	128732702.0	hap1	HiFi+HiC
AG18356_6	Lx	23	128732702.0	hap1	HiFi+HiC
AG18356_6	Lx	24	118478058.0	hap1	HiFi+HiC
AG18356_6	Lx	25	118478058.0	hap1	HiFi+HiC
AG18356_6	Lx	26	118478058.0	hap1	HiFi+HiC
AG18356_6	Lx	27	107893517.0	hap1	HiFi+HiC
AG18356_6	Lx	28	107893517.0	hap1	HiFi+HiC
AG18356_6	Lx	29	107893517.0	hap1	HiFi+HiC
AG18356_6	Lx	30	107893517.0	hap1	HiFi+HiC
AG18356_6	Lx	31	106873562.0	hap1	HiFi+HiC
AG18356_6	Lx	32	106873562.0	hap1	HiFi+HiC
AG18356_6	Lx	33	106873562.0	hap1	HiFi+HiC
AG18356_6	Lx	34	102027685.0	hap1	HiFi+HiC
AG18356_6	Lx	35	102027685.0	hap1	HiFi+HiC
AG18356_6	Lx	36	102027685.0	hap1	HiFi+HiC
AG18356_6	Lx	37	99728859.0	hap1	HiFi+HiC
AG18356_6	Lx	38	99728859.0	hap1	HiFi+HiC
AG18356_6	Lx	39	99728859.0	hap1	HiFi+HiC
AG18356_6	Lx	40	77849661.0	hap1	HiFi+HiC
AG18356_6	Lx	41	77849661.0	hap1	HiFi+HiC
AG18356_6	Lx	42	77091071.0	hap1	HiFi+HiC
AG18356_6	Lx	43	77091071.0	hap1	HiFi+HiC
AG18356_6	Lx	44	77091071.0	hap1	HiFi+HiC
AG18356_6	Lx	45	72558068.0	hap1	HiFi+HiC
AG18356_6	Lx	46	72558068.0	hap1	HiFi+HiC
AG18356_6	Lx	47	71163614.0	hap1	HiFi+HiC
AG18356_6	Lx	48	71163614.0	hap1	HiFi+HiC
AG18356_6	Lx	49	68789466.0	hap1	HiFi+HiC
AG18356_6	Lx	50	68789466.0	hap1	HiFi+HiC
AG18356_6	Lx	51	67208754.0	hap1	HiFi+HiC
AG18356_6	Lx	52	67208754.0	hap1	HiFi+HiC
AG18356_6	Lx	53	62261905.0	hap1	HiFi+HiC
AG18356_6	Lx	54	62261905.0	hap1	HiFi+HiC
AG18356_6	Lx	55	59829897.0	hap1	HiFi+HiC
AG18356_6	Lx	56	59829897.0	hap1	HiFi+HiC
AG18356_6	Lx	57	55254609.0	hap1	HiFi+HiC
AG18356_6	Lx	58	55254609.0	hap1	HiFi+HiC
AG18356_6	Lx	59	55077448.0	hap1	HiFi+HiC
AG18356_6	Lx	60	54876584.0	hap1	HiFi+HiC
AG18356_6	Lx	61	54876584.0	hap1	HiFi+HiC
AG18356_6	Lx	62	51321953.0	hap1	HiFi+HiC
AG18356_6	Lx	63	51321953.0	hap1	HiFi+HiC
AG18356_6	Lx	64	48986464.0	hap1	HiFi+HiC
AG18356_6	Lx	65	46450450.0	hap1	HiFi+HiC
AG18356_6	Lx	66	46450450.0	hap1	HiFi+HiC
AG18356_6	Lx	67	42707743.0	hap1	HiFi+HiC
AG18356_6	Lx	68	40833635.0	hap1	HiFi+HiC
AG18356_6	Lx	69	37444451.0	hap1	HiFi+HiC
AG18356_6	Lx	70	35056671.0	hap1	HiFi+HiC
AG18356_6	Lx	71	34162456.0	hap1	HiFi+HiC
AG18356_6	Lx	72	33911746.0	hap1	HiFi+HiC
AG18356_6	Lx	73	29435228.0	hap1	HiFi+HiC
AG18356_6	Lx	74	29270309.0	hap1	HiFi+HiC
AG18356_6	Lx	75	26657777.0	hap1	HiFi+HiC
AG18356_6	Lx	76	24768484.0	hap1	HiFi+HiC
AG18356_6	Lx	77	24249989.0	hap1	HiFi+HiC
AG18356_6	Lx	78	22299921.0	hap1	HiFi+HiC
AG18356_6	Lx	79	21883556.0	hap1	HiFi+HiC
AG18356_6	Lx	80	20668307.0	hap1	HiFi+HiC
AG18356_6	Lx	81	19218981.0	hap1	HiFi+HiC
AG18356_6	Lx	82	18225562.0	hap1	HiFi+HiC
AG18356_6	Lx	83	17528304.0	hap1	HiFi+HiC
AG18356_6	Lx	84	16198213.0	hap1	HiFi+HiC
AG18356_6	Lx	85	15312245.0	hap1	HiFi+HiC
AG18356_6	Lx	86	11770170.0	hap1	HiFi+HiC
AG18356_6	Lx	87	10633878.0	hap1	HiFi+HiC
AG18356_6	Lx	88	8692633.0	hap1	HiFi+HiC
AG18356_6	Lx	89	8032304.0	hap1	HiFi+HiC
AG18356_6	Lx	90	7555723.0	hap1	HiFi+HiC
AG18356_6	Lx	91	6936117.0	hap1	HiFi+HiC
AG18356_6	Lx	92	6222755.0	hap1	HiFi+HiC
AG18356_6	Lx	93	4518119.0	hap1	HiFi+HiC
AG18356_6	Lx	94	3690404.0	hap1	HiFi+HiC
AG18356_6	Lx	95	2638788.0	hap1	HiFi+HiC
AG18356_6	Lx	96	1836521.0	hap1	HiFi+HiC
AG18356_6	Lx	97	1260334.0	hap1	HiFi+HiC
AG18356_6	Lx	98	606165.0	hap1	HiFi+HiC
AG18356_6	Lx	99	62890.0	hap1	HiFi+HiC
AG18356_6	Lx	100	13827.0	hap1	HiFi+HiC
AG18356_6	NGx	1	200174816.0	hap1	HiFi+HiC
AG18356_6	NGx	2	200174816.0	hap1	HiFi+HiC
AG18356_6	NGx	3	200174816.0	hap1	HiFi+HiC
AG18356_6	NGx	4	200174816.0	hap1	HiFi+HiC
AG18356_6	NGx	5	200174816.0	hap1	HiFi+HiC
AG18356_6	NGx	6	200174816.0	hap1	HiFi+HiC
AG18356_6	NGx	7	164315565.0	hap1	HiFi+HiC
AG18356_6	NGx	8	164315565.0	hap1	HiFi+HiC
AG18356_6	NGx	9	164315565.0	hap1	HiFi+HiC
AG18356_6	NGx	10	164315565.0	hap1	HiFi+HiC
AG18356_6	NGx	11	164315565.0	hap1	HiFi+HiC
AG18356_6	NGx	12	136881959.0	hap1	HiFi+HiC
AG18356_6	NGx	13	136881959.0	hap1	HiFi+HiC
AG18356_6	NGx	14	136881959.0	hap1	HiFi+HiC
AG18356_6	NGx	15	136881959.0	hap1	HiFi+HiC
AG18356_6	NGx	16	136881959.0	hap1	HiFi+HiC
AG18356_6	NGx	17	132894788.0	hap1	HiFi+HiC
AG18356_6	NGx	18	132894788.0	hap1	HiFi+HiC
AG18356_6	NGx	19	132894788.0	hap1	HiFi+HiC
AG18356_6	NGx	20	132894788.0	hap1	HiFi+HiC
AG18356_6	NGx	21	128732702.0	hap1	HiFi+HiC
AG18356_6	NGx	22	128732702.0	hap1	HiFi+HiC
AG18356_6	NGx	23	128732702.0	hap1	HiFi+HiC
AG18356_6	NGx	24	128732702.0	hap1	HiFi+HiC
AG18356_6	NGx	25	118478058.0	hap1	HiFi+HiC
AG18356_6	NGx	26	118478058.0	hap1	HiFi+HiC
AG18356_6	NGx	27	118478058.0	hap1	HiFi+HiC
AG18356_6	NGx	28	118478058.0	hap1	HiFi+HiC
AG18356_6	NGx	29	107893517.0	hap1	HiFi+HiC
AG18356_6	NGx	30	107893517.0	hap1	HiFi+HiC
AG18356_6	NGx	31	107893517.0	hap1	HiFi+HiC
AG18356_6	NGx	32	106873562.0	hap1	HiFi+HiC
AG18356_6	NGx	33	106873562.0	hap1	HiFi+HiC
AG18356_6	NGx	34	106873562.0	hap1	HiFi+HiC
AG18356_6	NGx	35	106873562.0	hap1	HiFi+HiC
AG18356_6	NGx	36	102027685.0	hap1	HiFi+HiC
AG18356_6	NGx	37	102027685.0	hap1	HiFi+HiC
AG18356_6	NGx	38	102027685.0	hap1	HiFi+HiC
AG18356_6	NGx	39	99728859.0	hap1	HiFi+HiC
AG18356_6	NGx	40	99728859.0	hap1	HiFi+HiC
AG18356_6	NGx	41	99728859.0	hap1	HiFi+HiC
AG18356_6	NGx	42	77849661.0	hap1	HiFi+HiC
AG18356_6	NGx	43	77849661.0	hap1	HiFi+HiC
AG18356_6	NGx	44	77849661.0	hap1	HiFi+HiC
AG18356_6	NGx	45	77091071.0	hap1	HiFi+HiC
AG18356_6	NGx	46	77091071.0	hap1	HiFi+HiC
AG18356_6	NGx	47	72558068.0	hap1	HiFi+HiC
AG18356_6	NGx	48	72558068.0	hap1	HiFi+HiC
AG18356_6	NGx	49	72558068.0	hap1	HiFi+HiC
AG18356_6	NGx	50	71163614.0	hap1	HiFi+HiC
AG18356_6	NGx	51	71163614.0	hap1	HiFi+HiC
AG18356_6	NGx	52	68789466.0	hap1	HiFi+HiC
AG18356_6	NGx	53	68789466.0	hap1	HiFi+HiC
AG18356_6	NGx	54	67208754.0	hap1	HiFi+HiC
AG18356_6	NGx	55	67208754.0	hap1	HiFi+HiC
AG18356_6	NGx	56	62261905.0	hap1	HiFi+HiC
AG18356_6	NGx	57	62261905.0	hap1	HiFi+HiC
AG18356_6	NGx	58	59829897.0	hap1	HiFi+HiC
AG18356_6	NGx	59	59829897.0	hap1	HiFi+HiC
AG18356_6	NGx	60	55254609.0	hap1	HiFi+HiC
AG18356_6	NGx	61	55254609.0	hap1	HiFi+HiC
AG18356_6	NGx	62	55077448.0	hap1	HiFi+HiC
AG18356_6	NGx	63	55077448.0	hap1	HiFi+HiC
AG18356_6	NGx	64	54876584.0	hap1	HiFi+HiC
AG18356_6	NGx	65	54876584.0	hap1	HiFi+HiC
AG18356_6	NGx	66	51321953.0	hap1	HiFi+HiC
AG18356_6	NGx	67	48986464.0	hap1	HiFi+HiC
AG18356_6	NGx	68	48986464.0	hap1	HiFi+HiC
AG18356_6	NGx	69	46450450.0	hap1	HiFi+HiC
AG18356_6	NGx	70	42707743.0	hap1	HiFi+HiC
AG18356_6	NGx	71	42707743.0	hap1	HiFi+HiC
AG18356_6	NGx	72	40833635.0	hap1	HiFi+HiC
AG18356_6	NGx	73	37444451.0	hap1	HiFi+HiC
AG18356_6	NGx	74	35056671.0	hap1	HiFi+HiC
AG18356_6	NGx	75	34162456.0	hap1	HiFi+HiC
AG18356_6	NGx	76	34162456.0	hap1	HiFi+HiC
AG18356_6	NGx	77	33911746.0	hap1	HiFi+HiC
AG18356_6	NGx	78	29435228.0	hap1	HiFi+HiC
AG18356_6	NGx	79	29270309.0	hap1	HiFi+HiC
AG18356_6	NGx	80	24768484.0	hap1	HiFi+HiC
AG18356_6	NGx	81	24249989.0	hap1	HiFi+HiC
AG18356_6	NGx	82	24180163.0	hap1	HiFi+HiC
AG18356_6	NGx	83	21883556.0	hap1	HiFi+HiC
AG18356_6	NGx	84	21300137.0	hap1	HiFi+HiC
AG18356_6	NGx	85	20668307.0	hap1	HiFi+HiC
AG18356_6	NGx	86	19218981.0	hap1	HiFi+HiC
AG18356_6	NGx	87	17726911.0	hap1	HiFi+HiC
AG18356_6	NGx	88	16895779.0	hap1	HiFi+HiC
AG18356_6	NGx	89	16198213.0	hap1	HiFi+HiC
AG18356_6	NGx	90	15312245.0	hap1	HiFi+HiC
AG18356_6	NGx	91	11770170.0	hap1	HiFi+HiC
AG18356_6	NGx	92	10633878.0	hap1	HiFi+HiC
AG18356_6	NGx	93	8692633.0	hap1	HiFi+HiC
AG18356_6	NGx	94	8032304.0	hap1	HiFi+HiC
AG18356_6	NGx	95	7555723.0	hap1	HiFi+HiC
AG18356_6	NGx	96	7182049.0	hap1	HiFi+HiC
AG18356_6	NGx	97	6384457.0	hap1	HiFi+HiC
AG18356_6	NGx	98	5061306.0	hap1	HiFi+HiC
AG18356_6	NGx	99	3881374.0	hap1	HiFi+HiC
AG18356_6	NGx	100	2873314.0	hap1	HiFi+HiC
AG18356_6	LGx	1	1.0	hap1	HiFi+HiC
AG18356_6	LGx	2	1.0	hap1	HiFi+HiC
AG18356_6	LGx	3	1.0	hap1	HiFi+HiC
AG18356_6	LGx	4	1.0	hap1	HiFi+HiC
AG18356_6	LGx	5	1.0	hap1	HiFi+HiC
AG18356_6	LGx	6	1.0	hap1	HiFi+HiC
AG18356_6	LGx	7	2.0	hap1	HiFi+HiC
AG18356_6	LGx	8	2.0	hap1	HiFi+HiC
AG18356_6	LGx	9	2.0	hap1	HiFi+HiC
AG18356_6	LGx	10	2.0	hap1	HiFi+HiC
AG18356_6	LGx	11	2.0	hap1	HiFi+HiC
AG18356_6	LGx	12	3.0	hap1	HiFi+HiC
AG18356_6	LGx	13	3.0	hap1	HiFi+HiC
AG18356_6	LGx	14	3.0	hap1	HiFi+HiC
AG18356_6	LGx	15	3.0	hap1	HiFi+HiC
AG18356_6	LGx	16	3.0	hap1	HiFi+HiC
AG18356_6	LGx	17	4.0	hap1	HiFi+HiC
AG18356_6	LGx	18	4.0	hap1	HiFi+HiC
AG18356_6	LGx	19	4.0	hap1	HiFi+HiC
AG18356_6	LGx	20	4.0	hap1	HiFi+HiC
AG18356_6	LGx	21	5.0	hap1	HiFi+HiC
AG18356_6	LGx	22	5.0	hap1	HiFi+HiC
AG18356_6	LGx	23	5.0	hap1	HiFi+HiC
AG18356_6	LGx	24	5.0	hap1	HiFi+HiC
AG18356_6	LGx	25	6.0	hap1	HiFi+HiC
AG18356_6	LGx	26	6.0	hap1	HiFi+HiC
AG18356_6	LGx	27	6.0	hap1	HiFi+HiC
AG18356_6	LGx	28	6.0	hap1	HiFi+HiC
AG18356_6	LGx	29	7.0	hap1	HiFi+HiC
AG18356_6	LGx	30	7.0	hap1	HiFi+HiC
AG18356_6	LGx	31	7.0	hap1	HiFi+HiC
AG18356_6	LGx	32	8.0	hap1	HiFi+HiC
AG18356_6	LGx	33	8.0	hap1	HiFi+HiC
AG18356_6	LGx	34	8.0	hap1	HiFi+HiC
AG18356_6	LGx	35	8.0	hap1	HiFi+HiC
AG18356_6	LGx	36	9.0	hap1	HiFi+HiC
AG18356_6	LGx	37	9.0	hap1	HiFi+HiC
AG18356_6	LGx	38	9.0	hap1	HiFi+HiC
AG18356_6	LGx	39	10.0	hap1	HiFi+HiC
AG18356_6	LGx	40	10.0	hap1	HiFi+HiC
AG18356_6	LGx	41	10.0	hap1	HiFi+HiC
AG18356_6	LGx	42	11.0	hap1	HiFi+HiC
AG18356_6	LGx	43	11.0	hap1	HiFi+HiC
AG18356_6	LGx	44	11.0	hap1	HiFi+HiC
AG18356_6	LGx	45	12.0	hap1	HiFi+HiC
AG18356_6	LGx	46	12.0	hap1	HiFi+HiC
AG18356_6	LGx	47	13.0	hap1	HiFi+HiC
AG18356_6	LGx	48	13.0	hap1	HiFi+HiC
AG18356_6	LGx	49	13.0	hap1	HiFi+HiC
AG18356_6	LGx	50	14.0	hap1	HiFi+HiC
AG18356_6	LGx	51	14.0	hap1	HiFi+HiC
AG18356_6	LGx	52	15.0	hap1	HiFi+HiC
AG18356_6	LGx	53	15.0	hap1	HiFi+HiC
AG18356_6	LGx	54	16.0	hap1	HiFi+HiC
AG18356_6	LGx	55	16.0	hap1	HiFi+HiC
AG18356_6	LGx	56	17.0	hap1	HiFi+HiC
AG18356_6	LGx	57	17.0	hap1	HiFi+HiC
AG18356_6	LGx	58	18.0	hap1	HiFi+HiC
AG18356_6	LGx	59	18.0	hap1	HiFi+HiC
AG18356_6	LGx	60	19.0	hap1	HiFi+HiC
AG18356_6	LGx	61	19.0	hap1	HiFi+HiC
AG18356_6	LGx	62	20.0	hap1	HiFi+HiC
AG18356_6	LGx	63	20.0	hap1	HiFi+HiC
AG18356_6	LGx	64	21.0	hap1	HiFi+HiC
AG18356_6	LGx	65	21.0	hap1	HiFi+HiC
AG18356_6	LGx	66	22.0	hap1	HiFi+HiC
AG18356_6	LGx	67	23.0	hap1	HiFi+HiC
AG18356_6	LGx	68	23.0	hap1	HiFi+HiC
AG18356_6	LGx	69	24.0	hap1	HiFi+HiC
AG18356_6	LGx	70	25.0	hap1	HiFi+HiC
AG18356_6	LGx	71	25.0	hap1	HiFi+HiC
AG18356_6	LGx	72	26.0	hap1	HiFi+HiC
AG18356_6	LGx	73	27.0	hap1	HiFi+HiC
AG18356_6	LGx	74	28.0	hap1	HiFi+HiC
AG18356_6	LGx	75	29.0	hap1	HiFi+HiC
AG18356_6	LGx	76	29.0	hap1	HiFi+HiC
AG18356_6	LGx	77	30.0	hap1	HiFi+HiC
AG18356_6	LGx	78	31.0	hap1	HiFi+HiC
AG18356_6	LGx	79	32.0	hap1	HiFi+HiC
AG18356_6	LGx	80	34.0	hap1	HiFi+HiC
AG18356_6	LGx	81	35.0	hap1	HiFi+HiC
AG18356_6	LGx	82	36.0	hap1	HiFi+HiC
AG18356_6	LGx	83	38.0	hap1	HiFi+HiC
AG18356_6	LGx	84	39.0	hap1	HiFi+HiC
AG18356_6	LGx	85	40.0	hap1	HiFi+HiC
AG18356_6	LGx	86	42.0	hap1	HiFi+HiC
AG18356_6	LGx	87	44.0	hap1	HiFi+HiC
AG18356_6	LGx	88	46.0	hap1	HiFi+HiC
AG18356_6	LGx	89	47.0	hap1	HiFi+HiC
AG18356_6	LGx	90	49.0	hap1	HiFi+HiC
AG18356_6	LGx	91	52.0	hap1	HiFi+HiC
AG18356_6	LGx	92	55.0	hap1	HiFi+HiC
AG18356_6	LGx	93	58.0	hap1	HiFi+HiC
AG18356_6	LGx	94	62.0	hap1	HiFi+HiC
AG18356_6	LGx	95	66.0	hap1	HiFi+HiC
AG18356_6	LGx	96	70.0	hap1	HiFi+HiC
AG18356_6	LGx	97	74.0	hap1	HiFi+HiC
AG18356_6	LGx	98	80.0	hap1	HiFi+HiC
AG18356_6	LGx	99	87.0	hap1	HiFi+HiC
AG18356_6	LGx	100	96.0	hap1	HiFi+HiC
AG18356_6	auN	3156644375	379.52197	hap2	HiFi+HiC
AG18356_6	auNG	3100000000	386.45676	hap2	HiFi+HiC
AG18356_6	Nx	1	185310959.0	hap2	HiFi+HiC
AG18356_6	Nx	2	185310959.0	hap2	HiFi+HiC
AG18356_6	Nx	3	185310959.0	hap2	HiFi+HiC
AG18356_6	Nx	4	185310959.0	hap2	HiFi+HiC
AG18356_6	Nx	5	185310959.0	hap2	HiFi+HiC
AG18356_6	Nx	6	135990541.0	hap2	HiFi+HiC
AG18356_6	Nx	7	135990541.0	hap2	HiFi+HiC
AG18356_6	Nx	8	135990541.0	hap2	HiFi+HiC
AG18356_6	Nx	9	135990541.0	hap2	HiFi+HiC
AG18356_6	Nx	10	135990541.0	hap2	HiFi+HiC
AG18356_6	Nx	11	129873457.0	hap2	HiFi+HiC
AG18356_6	Nx	12	129873457.0	hap2	HiFi+HiC
AG18356_6	Nx	13	129873457.0	hap2	HiFi+HiC
AG18356_6	Nx	14	129873457.0	hap2	HiFi+HiC
AG18356_6	Nx	15	129361929.0	hap2	HiFi+HiC
AG18356_6	Nx	16	129361929.0	hap2	HiFi+HiC
AG18356_6	Nx	17	129361929.0	hap2	HiFi+HiC
AG18356_6	Nx	18	129361929.0	hap2	HiFi+HiC
AG18356_6	Nx	19	106896946.0	hap2	HiFi+HiC
AG18356_6	Nx	20	106896946.0	hap2	HiFi+HiC
AG18356_6	Nx	21	106896946.0	hap2	HiFi+HiC
AG18356_6	Nx	22	104958340.0	hap2	HiFi+HiC
AG18356_6	Nx	23	104958340.0	hap2	HiFi+HiC
AG18356_6	Nx	24	104958340.0	hap2	HiFi+HiC
AG18356_6	Nx	25	104958340.0	hap2	HiFi+HiC
AG18356_6	Nx	26	100034915.0	hap2	HiFi+HiC
AG18356_6	Nx	27	100034915.0	hap2	HiFi+HiC
AG18356_6	Nx	28	100034915.0	hap2	HiFi+HiC
AG18356_6	Nx	29	96167790.0	hap2	HiFi+HiC
AG18356_6	Nx	30	96167790.0	hap2	HiFi+HiC
AG18356_6	Nx	31	96167790.0	hap2	HiFi+HiC
AG18356_6	Nx	32	96026734.0	hap2	HiFi+HiC
AG18356_6	Nx	33	96026734.0	hap2	HiFi+HiC
AG18356_6	Nx	34	96026734.0	hap2	HiFi+HiC
AG18356_6	Nx	35	93504082.0	hap2	HiFi+HiC
AG18356_6	Nx	36	93504082.0	hap2	HiFi+HiC
AG18356_6	Nx	37	93504082.0	hap2	HiFi+HiC
AG18356_6	Nx	38	89195647.0	hap2	HiFi+HiC
AG18356_6	Nx	39	89195647.0	hap2	HiFi+HiC
AG18356_6	Nx	40	89195647.0	hap2	HiFi+HiC
AG18356_6	Nx	41	88571813.0	hap2	HiFi+HiC
AG18356_6	Nx	42	88571813.0	hap2	HiFi+HiC
AG18356_6	Nx	43	88499048.0	hap2	HiFi+HiC
AG18356_6	Nx	44	88499048.0	hap2	HiFi+HiC
AG18356_6	Nx	45	88499048.0	hap2	HiFi+HiC
AG18356_6	Nx	46	88267610.0	hap2	HiFi+HiC
AG18356_6	Nx	47	88267610.0	hap2	HiFi+HiC
AG18356_6	Nx	48	88267610.0	hap2	HiFi+HiC
AG18356_6	Nx	49	85181065.0	hap2	HiFi+HiC
AG18356_6	Nx	50	85181065.0	hap2	HiFi+HiC
AG18356_6	Nx	51	85181065.0	hap2	HiFi+HiC
AG18356_6	Nx	52	83496414.0	hap2	HiFi+HiC
AG18356_6	Nx	53	83496414.0	hap2	HiFi+HiC
AG18356_6	Nx	54	78530421.0	hap2	HiFi+HiC
AG18356_6	Nx	55	78530421.0	hap2	HiFi+HiC
AG18356_6	Nx	56	78530421.0	hap2	HiFi+HiC
AG18356_6	Nx	57	75788769.0	hap2	HiFi+HiC
AG18356_6	Nx	58	75788769.0	hap2	HiFi+HiC
AG18356_6	Nx	59	74532921.0	hap2	HiFi+HiC
AG18356_6	Nx	60	74532921.0	hap2	HiFi+HiC
AG18356_6	Nx	61	74532921.0	hap2	HiFi+HiC
AG18356_6	Nx	62	67103027.0	hap2	HiFi+HiC
AG18356_6	Nx	63	67103027.0	hap2	HiFi+HiC
AG18356_6	Nx	64	59756677.0	hap2	HiFi+HiC
AG18356_6	Nx	65	59756677.0	hap2	HiFi+HiC
AG18356_6	Nx	66	54992187.0	hap2	HiFi+HiC
AG18356_6	Nx	67	54079007.0	hap2	HiFi+HiC
AG18356_6	Nx	68	54079007.0	hap2	HiFi+HiC
AG18356_6	Nx	69	46324823.0	hap2	HiFi+HiC
AG18356_6	Nx	70	46324823.0	hap2	HiFi+HiC
AG18356_6	Nx	71	45354482.0	hap2	HiFi+HiC
AG18356_6	Nx	72	43217898.0	hap2	HiFi+HiC
AG18356_6	Nx	73	42879206.0	hap2	HiFi+HiC
AG18356_6	Nx	74	42879206.0	hap2	HiFi+HiC
AG18356_6	Nx	75	36379578.0	hap2	HiFi+HiC
AG18356_6	Nx	76	36134180.0	hap2	HiFi+HiC
AG18356_6	Nx	77	34290939.0	hap2	HiFi+HiC
AG18356_6	Nx	78	34197408.0	hap2	HiFi+HiC
AG18356_6	Nx	79	34165029.0	hap2	HiFi+HiC
AG18356_6	Nx	80	29674013.0	hap2	HiFi+HiC
AG18356_6	Nx	81	29298857.0	hap2	HiFi+HiC
AG18356_6	Nx	82	28286822.0	hap2	HiFi+HiC
AG18356_6	Nx	83	25081015.0	hap2	HiFi+HiC
AG18356_6	Nx	84	24355281.0	hap2	HiFi+HiC
AG18356_6	Nx	85	22217227.0	hap2	HiFi+HiC
AG18356_6	Nx	86	20594430.0	hap2	HiFi+HiC
AG18356_6	Nx	87	19400768.0	hap2	HiFi+HiC
AG18356_6	Nx	88	18476080.0	hap2	HiFi+HiC
AG18356_6	Nx	89	13820481.0	hap2	HiFi+HiC
AG18356_6	Nx	90	12986656.0	hap2	HiFi+HiC
AG18356_6	Nx	91	11887650.0	hap2	HiFi+HiC
AG18356_6	Nx	92	9728742.0	hap2	HiFi+HiC
AG18356_6	Nx	93	7840980.0	hap2	HiFi+HiC
AG18356_6	Nx	94	5431626.0	hap2	HiFi+HiC
AG18356_6	Nx	95	3665267.0	hap2	HiFi+HiC
AG18356_6	Nx	96	3056186.0	hap2	HiFi+HiC
AG18356_6	Nx	97	2144225.0	hap2	HiFi+HiC
AG18356_6	Nx	98	1130904.0	hap2	HiFi+HiC
AG18356_6	Nx	99	338814.0	hap2	HiFi+HiC
AG18356_6	Nx	100	16564.0	hap2	HiFi+HiC
AG18356_6	Lx	1	185310959.0	hap2	HiFi+HiC
AG18356_6	Lx	2	185310959.0	hap2	HiFi+HiC
AG18356_6	Lx	3	185310959.0	hap2	HiFi+HiC
AG18356_6	Lx	4	185310959.0	hap2	HiFi+HiC
AG18356_6	Lx	5	185310959.0	hap2	HiFi+HiC
AG18356_6	Lx	6	135990541.0	hap2	HiFi+HiC
AG18356_6	Lx	7	135990541.0	hap2	HiFi+HiC
AG18356_6	Lx	8	135990541.0	hap2	HiFi+HiC
AG18356_6	Lx	9	135990541.0	hap2	HiFi+HiC
AG18356_6	Lx	10	135990541.0	hap2	HiFi+HiC
AG18356_6	Lx	11	129873457.0	hap2	HiFi+HiC
AG18356_6	Lx	12	129873457.0	hap2	HiFi+HiC
AG18356_6	Lx	13	129873457.0	hap2	HiFi+HiC
AG18356_6	Lx	14	129873457.0	hap2	HiFi+HiC
AG18356_6	Lx	15	129361929.0	hap2	HiFi+HiC
AG18356_6	Lx	16	129361929.0	hap2	HiFi+HiC
AG18356_6	Lx	17	129361929.0	hap2	HiFi+HiC
AG18356_6	Lx	18	129361929.0	hap2	HiFi+HiC
AG18356_6	Lx	19	106896946.0	hap2	HiFi+HiC
AG18356_6	Lx	20	106896946.0	hap2	HiFi+HiC
AG18356_6	Lx	21	106896946.0	hap2	HiFi+HiC
AG18356_6	Lx	22	104958340.0	hap2	HiFi+HiC
AG18356_6	Lx	23	104958340.0	hap2	HiFi+HiC
AG18356_6	Lx	24	104958340.0	hap2	HiFi+HiC
AG18356_6	Lx	25	104958340.0	hap2	HiFi+HiC
AG18356_6	Lx	26	100034915.0	hap2	HiFi+HiC
AG18356_6	Lx	27	100034915.0	hap2	HiFi+HiC
AG18356_6	Lx	28	100034915.0	hap2	HiFi+HiC
AG18356_6	Lx	29	96167790.0	hap2	HiFi+HiC
AG18356_6	Lx	30	96167790.0	hap2	HiFi+HiC
AG18356_6	Lx	31	96167790.0	hap2	HiFi+HiC
AG18356_6	Lx	32	96026734.0	hap2	HiFi+HiC
AG18356_6	Lx	33	96026734.0	hap2	HiFi+HiC
AG18356_6	Lx	34	96026734.0	hap2	HiFi+HiC
AG18356_6	Lx	35	93504082.0	hap2	HiFi+HiC
AG18356_6	Lx	36	93504082.0	hap2	HiFi+HiC
AG18356_6	Lx	37	93504082.0	hap2	HiFi+HiC
AG18356_6	Lx	38	89195647.0	hap2	HiFi+HiC
AG18356_6	Lx	39	89195647.0	hap2	HiFi+HiC
AG18356_6	Lx	40	89195647.0	hap2	HiFi+HiC
AG18356_6	Lx	41	88571813.0	hap2	HiFi+HiC
AG18356_6	Lx	42	88571813.0	hap2	HiFi+HiC
AG18356_6	Lx	43	88499048.0	hap2	HiFi+HiC
