pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	in_Cen	in_Telo	in_CenSat	in_SegDup	region
Western	chr18_hap1_hsa16	18660001	18670000	0.0078691002283517	2099	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr18_hap1_hsa16	18910001	18920000	0.017471264367816	35	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr18_hap1_hsa16	18980001	18990000	0.0098295679746333	58	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr18_hap1_hsa16	18990001	19000000	0.0590441621294615	38	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr18_hap1_hsa16	19040001	19050000	0.0342407743496672	38	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr18_hap1_hsa16	20940001	20950000	0.0135376756066411	108	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr18_hap1_hsa16	20960001	20970000	0.01111944027986	92	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr18_hap1_hsa16	21000001	21010000	0.0203218390804597	25	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr18_hap1_hsa16	21240001	21250000	0.0084639498432601	22	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr18_hap1_hsa16	22020001	22030000	0.015330833653805	8608	FALSE	FALSE	FALSE	FALSE	Other
Western	chr18_hap1_hsa16	25150001	25160000	0.011352133044107	922	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr18_hap1_hsa16	30980001	30990000	0.0293821839080459	32	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr18_hap1_hsa16	31270001	31280000	0.0128541363121256	71	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr18_hap1_hsa16	31360001	31370000	0.0081354651394026	1156	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr18_hap1_hsa16	31380001	31390000	0.0153447176985121	523	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr18_hap1_hsa16	31870001	31880000	0.0123125889940531	94	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr18_hap1_hsa16	32980001	32990000	0.0226142742582197	43	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr18_hap1_hsa16	33330001	33340000	0.0222916124555468	61	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr18_hap1_hsa16	33340001	33350000	0.0290604457271123	132	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr18_hap1_hsa16	33430001	33440000	0.0090825752767787	163	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr18_hap1_hsa16	33840001	33850000	0.0131430428744496	389	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr18_hap1_hsa16	33970001	33980000	0.00866262147896	233	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr18_hap1_hsa16	34880001	34890000	0.0100096391918199	9123	FALSE	FALSE	FALSE	FALSE	Other
Western	chr18_hap1_hsa16	36180001	36190000	0.0118130715664065	274	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr18_hap1_hsa16	36190001	36200000	0.0118385556080407	1095	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr18_hap1_hsa16	36220001	36230000	0.012986008061159	2347	FALSE	FALSE	TRUE	TRUE	CenSat
Western	chr18_hap1_hsa16	36230001	36240000	0.0090975788701393	188	FALSE	FALSE	TRUE	TRUE	CenSat
Western	chr18_hap1_hsa16	36340001	36350000	0.0181445953962122	4768	FALSE	FALSE	TRUE	TRUE	CenSat
Western	chr18_hap1_hsa16	36350001	36360000	0.0249423208829581	3318	FALSE	FALSE	TRUE	TRUE	CenSat
Western	chr18_hap1_hsa16	36360001	36370000	0.009390345523812	5283	FALSE	FALSE	TRUE	TRUE	CenSat
Western	chr18_hap1_hsa16	36380001	36390000	0.0202885669928356	4035	FALSE	FALSE	TRUE	TRUE	CenSat
Western	chr18_hap1_hsa16	36860001	36870000	0.0086475910980679	235	FALSE	FALSE	TRUE	TRUE	CenSat
Western	chr18_hap1_hsa16	36930001	36940000	0.0106845580742916	870	FALSE	FALSE	TRUE	TRUE	CenSat
Western	chr18_hap1_hsa16	36940001	36950000	0.0108189703971664	2140	FALSE	FALSE	TRUE	TRUE	CenSat
Western	chr18_hap1_hsa16	37020001	37030000	0.0079448874911078	307	FALSE	FALSE	TRUE	TRUE	CenSat
Western	chr18_hap1_hsa16	37030001	37040000	0.0095341802782819	190	FALSE	FALSE	TRUE	TRUE	CenSat
Western	chr18_hap1_hsa16	37260001	37270000	0.0090340794515023	57	FALSE	FALSE	TRUE	TRUE	CenSat
Western	chr18_hap1_hsa16	37850001	37860000	0.283068783068783	2	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	37860001	37870000	0.0751183231913455	34	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	37870001	37880000	0.061045633121789	24	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	38120001	38130000	0.0657494889220399	42	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	38130001	38140000	0.093103448275862	30	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	38140001	38150000	0.0635047951176983	76	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	38290001	38300000	0.0269940787182166	198	FALSE	FALSE	TRUE	TRUE	CenSat
Western	chr18_hap1_hsa16	38740001	38750000	0.0144412580727891	493	FALSE	FALSE	TRUE	TRUE	CenSat
Western	chr18_hap1_hsa16	38750001	38760000	0.0191923774954627	152	FALSE	FALSE	TRUE	TRUE	CenSat
Western	chr18_hap1_hsa16	38760001	38770000	0.0125509825732295	124	FALSE	FALSE	TRUE	TRUE	CenSat
Western	chr18_hap1_hsa16	38770001	38780000	0.0090563121800444	595	FALSE	FALSE	TRUE	TRUE	CenSat
Western	chr18_hap1_hsa16	38780001	38790000	0.0089640714234077	636	FALSE	FALSE	TRUE	TRUE	CenSat
Western	chr18_hap1_hsa16	38790001	38800000	0.0140552790615001	1552	FALSE	FALSE	TRUE	TRUE	CenSat
Western	chr18_hap1_hsa16	38800001	38810000	0.010959545694046	589	FALSE	FALSE	TRUE	TRUE	CenSat
Western	chr18_hap1_hsa16	38850001	38860000	0.0500602845430431	143	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	38940001	38950000	0.145977011494253	4	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	38950001	38960000	0.0788336933045356	3	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	39000001	39010000	0.0864105513877861	177	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	39010001	39020000	0.0659169009684473	10	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	39400001	39410000	0.0523606673766418	14	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	40530001	40540000	0.0087848029024499	498	FALSE	FALSE	TRUE	TRUE	CenSat
Western	chr18_hap1_hsa16	40540001	40550000	0.0176586840269704	198	FALSE	FALSE	TRUE	TRUE	CenSat
Western	chr18_hap1_hsa16	40720001	40730000	0.0436046753462834	4974	FALSE	FALSE	TRUE	TRUE	CenSat
Western	chr18_hap1_hsa16	40730001	40740000	0.037993027219233	9280	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	40740001	40750000	0.0150632736555836	9656	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	40820001	40830000	0.0294853164201672	5078	FALSE	FALSE	TRUE	TRUE	CenSat
Western	chr18_hap1_hsa16	40870001	40880000	0.0295025572186698	4778	FALSE	FALSE	TRUE	TRUE	CenSat
Western	chr18_hap1_hsa16	40880001	40890000	0.0348618593418701	5744	FALSE	FALSE	TRUE	TRUE	CenSat
Western	chr18_hap1_hsa16	40890001	40900000	0.0171254278330112	7405	FALSE	FALSE	TRUE	TRUE	CenSat
Western	chr18_hap1_hsa16	40900001	40910000	0.0332271709731863	4883	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	40990001	41000000	0.0091237690610282	5584	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	41000001	41010000	0.0674317350739892	5045	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	41010001	41020000	0.331034482758621	1	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	41020001	41030000	0.0330488311664588	5034	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	41030001	41040000	0.0417216677834537	8922	TRUE	FALSE	TRUE	FALSE	Centromere
Western	chr18_hap1_hsa16	41040001	41050000	0.0395131937241923	2959	TRUE	FALSE	TRUE	FALSE	Centromere
Western	chr18_hap1_hsa16	41080001	41090000	0.0397108575511147	1641	TRUE	FALSE	TRUE	FALSE	Centromere
Western	chr18_hap1_hsa16	41090001	41100000	0.0406858741033272	4907	TRUE	FALSE	TRUE	FALSE	Centromere
Western	chr18_hap1_hsa16	41100001	41110000	0.0509733102309425	2826	TRUE	FALSE	TRUE	FALSE	Centromere
Western	chr18_hap1_hsa16	42620001	42630000	0.121480507579832	1154	TRUE	FALSE	TRUE	FALSE	Centromere
Western	chr18_hap1_hsa16	42630001	42640000	0.0649199592002653	4609	TRUE	FALSE	TRUE	FALSE	Centromere
Western	chr18_hap1_hsa16	42750001	42760000	0.0191698296705523	9361	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	42790001	42800000	0.0143186283256633	4986	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	42870001	42880000	0.0177785236636466	5988	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	42880001	42890000	0.0129896163927577	9558	FALSE	FALSE	TRUE	TRUE	CenSat
Western	chr18_hap1_hsa16	42930001	42940000	0.0434158348719373	6069	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	42940001	42950000	0.0353370521816682	5756	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	42950001	42960000	0.0088015147355899	8165	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	42980001	42990000	0.0136698850574712	1250	FALSE	FALSE	TRUE	TRUE	CenSat
Western	chr18_hap1_hsa16	43030001	43040000	0.0079352654960863	9780	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	43040001	43050000	0.0234779987133936	9434	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	43100001	43110000	0.0097980133600882	8487	FALSE	FALSE	TRUE	TRUE	CenSat
Western	chr18_hap1_hsa16	43150001	43160000	0.0352476872404774	9049	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	43160001	43170000	0.152379999555348	1034	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	43170001	43180000	0.0708555794786342	5457	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	43180001	43190000	0.0157955628642737	9478	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	43210001	43220000	0.0151836586643254	9358	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	43290001	43300000	0.0082618271762768	9926	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	43310001	43320000	0.0248602703823704	9561	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	54630001	54640000	0.0114714351869101	8638	FALSE	FALSE	FALSE	FALSE	Other
Western	chr18_hap1_hsa16	62000001	62010000	0.0095830758535454	9524	FALSE	FALSE	FALSE	FALSE	Other
Western	chr18_hap1_hsa16	65010001	65020000	0.0201445049053502	1147	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr18_hap1_hsa16	65020001	65030000	0.0115972563616358	8347	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr18_hap1_hsa16	65030001	65040000	0.0139378170893961	6799	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr18_hap1_hsa16	65050001	65060000	0.0096319926184729	4086	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr18_hap1_hsa16	65060001	65070000	0.0088686252541599	4432	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr18_hap1_hsa16	65070001	65080000	0.0095110511173831	6744	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr18_hap1_hsa16	68130001	68140000	0.0316435806319046	484	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr18_hap1_hsa16	68140001	68150000	0.0167449349255333	257	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr18_hap1_hsa16	68190001	68200000	0.0114899479099401	2670	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr18_hap1_hsa16	68270001	68280000	0.0137289920776663	251	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr18_hap1_hsa16	68280001	68290000	0.0316712907913859	435	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr18_hap1_hsa16	68290001	68300000	0.0146257579871481	127	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr18_hap1_hsa16	68310001	68320000	0.0558777429467084	88	FALSE	FALSE	FALSE	FALSE	Other
Western	chr18_hap1_hsa16	68320001	68330000	0.0315004659832246	37	FALSE	FALSE	FALSE	FALSE	Other
Western	chr18_hap1_hsa16	72490001	72500000	0.0123929804645002	729	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr18_hap1_hsa16	72500001	72510000	0.0091861665952998	2738	FALSE	FALSE	FALSE	TRUE	SegDup
Western	chr18_hap1_hsa16	91060001	91070000	0.0726533411718596	54	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	91140001	91150000	0.0289376944104062	31	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	93900001	93910000	0.0910634218436373	237	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	94200001	94210000	0.0610790140903612	450	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	94210001	94220000	0.0751582662759257	168	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	94310001	94320000	0.0557564544613573	33	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	94320001	94330000	0.0564067078598392	770	FALSE	FALSE	TRUE	FALSE	CenSat
Western	chr18_hap1_hsa16	94330001	94340000	0.0437330284407603	473	FALSE	FALSE	TRUE	TRUE	CenSat
Western	chr18_hap1_hsa16	94430001	94440000	0.0169780219780219	56	FALSE	FALSE	FALSE	TRUE	SegDup
Central	chr19_hap1_hsa17	1800001	1810000	0.133333333333333	15	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	1810001	1820000	0.074074074074074	18	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	2950001	2960000	0.256880733944954	19	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	2960001	2970000	0.182539682539683	126	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	2970001	2980000	0.0949612403100775	86	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	3430001	3440000	0.0512820512820512	13	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	3500001	3510000	0.151515151515152	11	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	3600001	3610000	0.099815157116451	101	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	5020001	5030000	0.134615384615385	26	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	5030001	5040000	0.132936507936508	84	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	5040001	5050000	0.131410256410256	104	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	5100001	5110000	0.113168724279835	81	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	5150001	5160000	0.0921985815602836	141	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	5160001	5170000	0.117647058823529	17	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	5200001	5210000	0.08	25	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	5450001	5460000	0.166666666666667	8	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	6680001	6690000	0.166666666666667	7	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	8250001	8260000	0.180451127819549	102	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	8480001	8490000	0.0657894736842105	38	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	8500001	8510000	0.120805369127517	149	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	8510001	8520000	0.121993127147766	97	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	8900001	8910000	0.072463768115942	69	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	8930001	8940000	0.333333333333333	2	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	9030001	9040000	0.102803738317757	107	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	9040001	9050000	0.163551401869159	114	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	9260001	9270000	0.0614035087719298	19	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	9270001	9280000	0.173913043478261	97	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	9310001	9320000	0.0990338164251207	69	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	9620001	9630000	0.166666666666667	12	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	9930001	9940000	0.333333333333333	2	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	10200001	10210000	0.121951219512195	82	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	10210001	10220000	0.146191646191646	154	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	10250001	10260000	0.181818181818182	11	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	10390001	10400000	0.0304878048780487	82	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	10430001	10440000	0.203703703703704	9	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	10440001	10450000	0.166666666666667	11	FALSE	FALSE	TRUE	TRUE	CenSat
Central	chr19_hap1_hsa17	10520001	10530000	0.0182291666666666	128	FALSE	FALSE	FALSE	TRUE	SegDup
Central	chr19_hap1_hsa17	10550001	10560000	0.0633070506227859	5834	FALSE	FALSE	TRUE	TRUE	CenSat
Central	chr19_hap1_hsa17	11540001	11550000	0.0297743661316585	2866	FALSE	FALSE	FALSE	FALSE	Other
Central	chr19_hap1_hsa17	26850001	26860000	0.0168842615545639	6051	FALSE	FALSE	FALSE	FALSE	Other
Central	chr19_hap1_hsa17	26860001	26870000	0.0201167796104504	7821	FALSE	FALSE	FALSE	FALSE	Other
Central	chr19_hap1_hsa17	35560001	35570000	0.0174542358450404	783	FALSE	FALSE	FALSE	TRUE	SegDup
Central	chr19_hap1_hsa17	40700001	40710000	0.103049907578558	1082	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	40800001	40810000	0.0287125722668047	7726	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	40830001	40840000	0.0243504494520379	5414	FALSE	FALSE	TRUE	TRUE	CenSat
Central	chr19_hap1_hsa17	40850001	40860000	0.025348161506863	9981	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	40890001	40900000	0.0174787237649611	9831	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	40910001	40920000	0.0418227059089652	6647	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	40920001	40930000	0.333333333333333	9	TRUE	FALSE	TRUE	FALSE	Centromere
Central	chr19_hap1_hsa17	44870001	44880000	0.0169355761528779	2913	TRUE	FALSE	TRUE	FALSE	Centromere
Central	chr19_hap1_hsa17	44880001	44890000	0.0315894433129667	7856	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	44890001	44900000	0.118058315991302	7227	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	44900001	44910000	0.0604487266784692	9824	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	44910001	44920000	0.0358297903266833	9173	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	44920001	44930000	0.190203562340967	2620	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	44980001	44990000	0.167564332734889	557	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	44990001	45000000	0.0201856148491879	4310	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	45090001	45100000	0.028720060691449	9227	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	45440001	45450000	0.027494593759654	3237	FALSE	FALSE	TRUE	TRUE	CenSat
Central	chr19_hap1_hsa17	45990001	46000000	0.0573021042084168	7984	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	46000001	46010000	0.0903032322559146	4018	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	46020001	46030000	0.103092783505155	1164	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	46030001	46040000	0.137931034482759	29	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	46270001	46280000	0.064516129032258	62	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	46280001	46290000	0.171111111111111	75	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	46350001	46360000	0.0659722222222222	48	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	46550001	46560000	0.122222222222222	15	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	46560001	46570000	0.142857142857143	7	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	46800001	46810000	0.03125	16	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	46910001	46920000	0.0674300254452926	131	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	46920001	46930000	0.108243155342676	5637	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	46930001	46940000	0.0624745427391042	8602	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	46940001	46950000	0.0500378889730866	6819	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	46950001	46960000	0.0310893050903429	3547	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	47020001	47030000	0.103579952267303	705	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	47030001	47040000	0.050390625	430	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	47110001	47120000	0.0183727034120734	254	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	48590001	48600000	0.018348623853211	109	FALSE	FALSE	TRUE	TRUE	CenSat
Central	chr19_hap1_hsa17	49420001	49430000	0.0253623188405797	46	FALSE	FALSE	TRUE	TRUE	CenSat
Central	chr19_hap1_hsa17	49490001	49500000	0.0178571428571428	28	FALSE	FALSE	TRUE	TRUE	CenSat
Central	chr19_hap1_hsa17	49500001	49510000	0.0416666666666666	16	FALSE	FALSE	TRUE	TRUE	CenSat
Central	chr19_hap1_hsa17	49680001	49690000	0.0399411006810233	1811	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	49690001	49700000	0.063049853372434	341	FALSE	FALSE	TRUE	TRUE	CenSat
Central	chr19_hap1_hsa17	51120001	51130000	0.0476190476190476	21	FALSE	FALSE	TRUE	TRUE	CenSat
Central	chr19_hap1_hsa17	51160001	51170000	0.0188492063492063	336	FALSE	FALSE	TRUE	TRUE	CenSat
Central	chr19_hap1_hsa17	51180001	51190000	0.119047619047619	21	FALSE	FALSE	TRUE	TRUE	CenSat
Central	chr19_hap1_hsa17	51240001	51250000	0.111111111111111	81	FALSE	FALSE	TRUE	TRUE	CenSat
Central	chr19_hap1_hsa17	51680001	51690000	0.0459908822740681	1243	FALSE	FALSE	TRUE	TRUE	CenSat
Central	chr19_hap1_hsa17	51710001	51720000	0.0196078431372549	51	FALSE	FALSE	TRUE	TRUE	CenSat
Central	chr19_hap1_hsa17	52820001	52830000	0.0202106624077876	8766	FALSE	FALSE	TRUE	FALSE	CenSat
Central	chr19_hap1_hsa17	53020001	53030000	0.0222222222222222	480	FALSE	FALSE	TRUE	TRUE	CenSat
Central	chr19_hap1_hsa17	53290001	53300000	0.0197429472902746	7184	FALSE	FALSE	TRUE	TRUE	CenSat
Central	chr19_hap1_hsa17	53300001	53310000	0.0193578847969782	2824	FALSE	FALSE	TRUE	TRUE	CenSat
Central	chr19_hap1_hsa17	54370001	54380000	0.0202020202020202	33	FALSE	FALSE	TRUE	TRUE	CenSat
Central	chr19_hap1_hsa17	54400001	54410000	0.0327868852459016	61	FALSE	FALSE	TRUE	TRUE	CenSat
Central	chr19_hap1_hsa17	54570001	54580000	0.0745614035087719	38	FALSE	FALSE	TRUE	TRUE	CenSat
Central	chr19_hap1_hsa17	54720001	54730000	0.0698924731182795	248	FALSE	FALSE	TRUE	TRUE	CenSat
Central	chr19_hap1_hsa17	54730001	54740000	0.0169794459338695	373	FALSE	FALSE	TRUE	TRUE	CenSat
Central	chr19_hap1_hsa17	73130001	73140000	0.0275229357798165	218	FALSE	FALSE	TRUE	TRUE	CenSat
Central	chr19_hap1_hsa17	73140001	73150000	0.017558076715289	1234	FALSE	FALSE	FALSE	TRUE	SegDup
Central	chr19_hap1_hsa17	77020001	77030000	0.0227843559382848	5574	FALSE	FALSE	FALSE	TRUE	SegDup
Central	chr19_hap1_hsa17	77040001	77050000	0.022145728522254	7223	FALSE	FALSE	FALSE	TRUE	SegDup
Central	chr19_hap1_hsa17	83780001	83790000	0.0232862375719518	8918	FALSE	FALSE	FALSE	FALSE	Other
Central	chr19_hap1_hsa17	93310001	93320000	0.017156862745098	68	FALSE	FALSE	FALSE	TRUE	SegDup
Central	chr19_hap1_hsa17	93370001	93380000	0.0256410256410256	26	FALSE	FALSE	FALSE	TRUE	SegDup
Central	chr19_hap1_hsa17	93420001	93430000	0.0315315315315315	37	FALSE	FALSE	FALSE	TRUE	SegDup
Central	chr19_hap1_hsa17	93440001	93450000	0.0294117647058823	119	FALSE	FALSE	FALSE	TRUE	SegDup
Central	chr19_hap1_hsa17	93500001	93510000	0.0714285714285714	7	FALSE	FALSE	FALSE	TRUE	SegDup
Central	chr19_hap1_hsa17	96730001	96740000	0.0229885057471264	58	FALSE	FALSE	FALSE	TRUE	SegDup
