chrom,endLength,startLength,sample
chr20_hap1_hsa19,6224,3168,PR00115.hap2
chr21_hap1_hsa20,5189,0,PR00115.hap2
chr22_hap1_hsa21,4097,18000,PR00115.hap2
chr23_hap1_hsa22,2397,0,PR00115.hap2
chrX_hap1_hsaX,8733,0,PR00115.hap2
chr1_hap1_hsa1,0,0,AG18360_11.hap1
chr2_hap1_hsa3,0,1438,AG18360_11.hap1
chr3_hap1_hsa4,0,0,AG18360_11.hap1
chr4_hap1_hsa5,0,0,AG18360_11.hap1
chr5_hap1_hsa6,0,0,AG18360_11.hap1
chr6_hap1_hsa7,0,0,AG18360_11.hap1
chr7_hap1_hsa8,0,0,AG18360_11.hap1
chr8_hap1_hsa10,0,1751,AG18360_11.hap1
chr9_hap1_hsa11,0,0,AG18360_11.hap1
chr10_hap1_hsa12,6137,0,AG18360_11.hap1
chr11_hap1_hsa9,6843,3459,AG18360_11.hap1
chr12_hap1_hsa2a,2452,4410,AG18360_11.hap1
chr13_hap1_hsa2b,11605,0,AG18360_11.hap1
chr14_hap1_hsa13,0,2112,AG18360_11.hap1
chr15_hap1_hsa14,0,0,AG18360_11.hap1
chr16_hap1_hsa15,9269,0,AG18360_11.hap1
chr17_hap1_hsa18,0,0,AG18360_11.hap1
chr18_hap1_hsa16,1465,4573,AG18360_11.hap1
chr19_hap1_hsa17,0,0,AG18360_11.hap1
chr20_hap1_hsa19,0,0,AG18360_11.hap1
chr21_hap1_hsa20,0,0,AG18360_11.hap1
chr22_hap1_hsa21,0,0,AG18360_11.hap1
chr23_hap1_hsa22,1568,0,AG18360_11.hap1
chrX_hap1_hsaX,5419,0,AG18360_11.hap1
chr1_hap1_hsa1,0,0,PR01009.hap2
chr2_hap1_hsa3,0,0,PR01009.hap2
chr3_hap1_hsa4,0,3929,PR01009.hap2
chr4_hap1_hsa5,0,0,PR01009.hap2
chr5_hap1_hsa6,0,0,PR01009.hap2
chr6_hap1_hsa7,8720,0,PR01009.hap2
chr7_hap1_hsa8,5213,0,PR01009.hap2
chr8_hap1_hsa10,0,8972,PR01009.hap2
chr9_hap1_hsa11,3442,0,PR01009.hap2
chr10_hap1_hsa12,0,0,PR01009.hap2
chr11_hap1_hsa9,5200,8431,PR01009.hap2
chr12_hap1_hsa2a,14346,0,PR01009.hap2
chr13_hap1_hsa2b,0,0,PR01009.hap2
chr14_hap1_hsa13,4535,0,PR01009.hap2
chr15_hap1_hsa14,11683,0,PR01009.hap2
chr16_hap1_hsa15,10237,0,PR01009.hap2
chr17_hap1_hsa18,0,0,PR01009.hap2
chr18_hap1_hsa16,5340,0,PR01009.hap2
chr19_hap1_hsa17,0,0,PR01009.hap2
chr20_hap1_hsa19,0,0,PR01009.hap2
chr21_hap1_hsa20,3354,0,PR01009.hap2
chr22_hap1_hsa21,0,0,PR01009.hap2
chr23_hap1_hsa22,0,0,PR01009.hap2
chrX_hap1_hsaX,0,0,PR01009.hap2
chr1_hap1_hsa1,0,0,AG06939_13.hap1
chr2_hap1_hsa3,6005,6799,AG06939_13.hap1
chr3_hap1_hsa4,0,6840,AG06939_13.hap1
chr4_hap1_hsa5,0,4508,AG06939_13.hap1
chr5_hap1_hsa6,0,0,AG06939_13.hap1
chr6_hap1_hsa7,0,0,AG06939_13.hap1
chr7_hap1_hsa8,0,0,AG06939_13.hap1
chr8_hap1_hsa10,8637,0,AG06939_13.hap1
chr9_hap1_hsa11,0,0,AG06939_13.hap1
chr10_hap1_hsa12,8928,0,AG06939_13.hap1
chr11_hap1_hsa9,0,0,AG06939_13.hap1
chr12_hap1_hsa2a,9559,0,AG06939_13.hap1
chr13_hap1_hsa2b,9564,0,AG06939_13.hap1
chr14_hap1_hsa13,0,5461,AG06939_13.hap1
chr15_hap1_hsa14,0,0,AG06939_13.hap1
chr16_hap1_hsa15,1238,0,AG06939_13.hap1
chr17_hap1_hsa18,3869,3217,AG06939_13.hap1
chr18_hap1_hsa16,11193,0,AG06939_13.hap1
chr19_hap1_hsa17,0,0,AG06939_13.hap1
chr20_hap1_hsa19,0,0,AG06939_13.hap1
chr21_hap1_hsa20,0,0,AG06939_13.hap1
chr22_hap1_hsa21,0,0,AG06939_13.hap1
chr23_hap1_hsa22,0,0,AG06939_13.hap1
chrX_hap1_hsaX,0,0,AG06939_13.hap1
chr1_hap1_hsa1,0,0,AG16618_12.hap1
chr2_hap1_hsa3,0,0,AG16618_12.hap1
chr3_hap1_hsa4,0,0,AG16618_12.hap1
chr4_hap1_hsa5,0,8076,AG16618_12.hap1
chr5_hap1_hsa6,0,4278,AG16618_12.hap1
chr6_hap1_hsa7,3320,0,AG16618_12.hap1
chr7_hap1_hsa8,710,0,AG16618_12.hap1
chr8_hap1_hsa10,0,0,AG16618_12.hap1
chr9_hap1_hsa11,3951,0,AG16618_12.hap1
chr10_hap1_hsa12,7483,0,AG16618_12.hap1
chr11_hap1_hsa9,3190,1142,AG16618_12.hap1
chr12_hap1_hsa2a,6519,0,AG16618_12.hap1
chr13_hap1_hsa2b,0,3799,AG16618_12.hap1
chr14_hap1_hsa13,0,0,AG16618_12.hap1
chr15_hap1_hsa14,0,0,AG16618_12.hap1
chr16_hap1_hsa15,5193,0,AG16618_12.hap1
chr17_hap1_hsa18,1399,0,AG16618_12.hap1
chr18_hap1_hsa16,13411,6265,AG16618_12.hap1
chr19_hap1_hsa17,0,0,AG16618_12.hap1
chr20_hap1_hsa19,0,0,AG16618_12.hap1
chr21_hap1_hsa20,0,0,AG16618_12.hap1
chr22_hap1_hsa21,0,2442,AG16618_12.hap1
chr23_hap1_hsa22,2107,0,AG16618_12.hap1
chrX_hap1_hsaX,3103,5712,AG16618_12.hap1
chr1_hap1_hsa1,0,14248,PR01010.hap1
chr2_hap1_hsa3,0,8859,PR01010.hap1
chr3_hap1_hsa4,0,7478,PR01010.hap1
chr4_hap1_hsa5,0,10000,PR01010.hap1
chr5_hap1_hsa6,5809,15437,PR01010.hap1
chr6_hap1_hsa7,8473,6640,PR01010.hap1
chr7_hap1_hsa8,16134,9861,PR01010.hap1
chr8_hap1_hsa10,0,7945,PR01010.hap1
chr9_hap1_hsa11,3477,11016,PR01010.hap1
chr10_hap1_hsa12,10458,7662,PR01010.hap1
chr11_hap1_hsa9,8744,13410,PR01010.hap1
chr12_hap1_hsa2a,12865,8305,PR01010.hap1
chr13_hap1_hsa2b,12806,5053,PR01010.hap1
chr14_hap1_hsa13,12307,0,PR01010.hap1
chr15_hap1_hsa14,12900,0,PR01010.hap1
chr16_hap1_hsa15,7684,0,PR01010.hap1
chr17_hap1_hsa18,0,0,PR01010.hap1
chr18_hap1_hsa16,0,13646,PR01010.hap1
chr19_hap1_hsa17,4406,7483,PR01010.hap1
chr20_hap1_hsa19,12536,9410,PR01010.hap1
chr21_hap1_hsa20,6166,5842,PR01010.hap1
chr22_hap1_hsa21,4820,0,PR01010.hap1
chr23_hap1_hsa22,7451,0,PR01010.hap1
chrX_hap1_hsaX,4930,15587,PR01010.hap1
chr1_hap1_hsa1,5423,10522,PR01227.hap2
chr2_hap1_hsa3,11442,0,PR01227.hap2
chr3_hap1_hsa4,6878,0,PR01227.hap2
chr4_hap1_hsa5,7462,1064,PR01227.hap2
chr5_hap1_hsa6,4812,8188,PR01227.hap2
chr6_hap1_hsa7,0,5845,PR01227.hap2
chr7_hap1_hsa8,0,5950,PR01227.hap2
chr8_hap1_hsa10,8487,5770,PR01227.hap2
chr9_hap1_hsa11,10103,4874,PR01227.hap2
chr10_hap1_hsa12,5782,3910,PR01227.hap2
chr11_hap1_hsa9,6497,0,PR01227.hap2
chr12_hap1_hsa2a,14414,5805,PR01227.hap2
chr13_hap1_hsa2b,12350,9801,PR01227.hap2
chr14_hap1_hsa13,0,0,PR01227.hap2
chr15_hap1_hsa14,5083,0,PR01227.hap2
chr16_hap1_hsa15,9015,15293,PR01227.hap2
chr17_hap1_hsa18,11238,10921,PR01227.hap2
chr18_hap1_hsa16,0,0,PR01227.hap2
chr19_hap1_hsa17,0,4723,PR01227.hap2
chr20_hap1_hsa19,7276,6653,PR01227.hap2
chr21_hap1_hsa20,2463,9921,PR01227.hap2
chr22_hap1_hsa21,0,0,PR01227.hap2
chr23_hap1_hsa22,0,0,PR01227.hap2
chrX_hap1_hsaX,10422,0,PR01227.hap2
chr1_hap1_hsa1,0,11222,PR01008.hap1
chr2_hap1_hsa3,0,6787,PR01008.hap1
chr3_hap1_hsa4,0,9903,PR01008.hap1
chr4_hap1_hsa5,9049,0,PR01008.hap1
chr5_hap1_hsa6,8895,0,PR01008.hap1
chr6_hap1_hsa7,0,0,PR01008.hap1
chr7_hap1_hsa8,6286,6650,PR01008.hap1
chr8_hap1_hsa10,0,10216,PR01008.hap1
chr9_hap1_hsa11,7959,0,PR01008.hap1
chr10_hap1_hsa12,6563,0,PR01008.hap1
chr11_hap1_hsa9,12762,0,PR01008.hap1
chr12_hap1_hsa2a,9358,0,PR01008.hap1
chr13_hap1_hsa2b,12944,0,PR01008.hap1
chr14_hap1_hsa13,3680,0,PR01008.hap1
chr15_hap1_hsa14,15723,0,PR01008.hap1
chr16_hap1_hsa15,9741,8968,PR01008.hap1
chr17_hap1_hsa18,7922,0,PR01008.hap1
chr18_hap1_hsa16,4650,14635,PR01008.hap1
chr19_hap1_hsa17,0,6401,PR01008.hap1
chr20_hap1_hsa19,5647,8068,PR01008.hap1
chr21_hap1_hsa20,10566,1710,PR01008.hap1
chr22_hap1_hsa21,8854,12240,PR01008.hap1
chr23_hap1_hsa22,18261,0,PR01008.hap1
chrX_hap1_hsaX,1279,11666,PR01008.hap1
chr1_hap1_hsa1,0,11659,PR01225.hap2
chr2_hap1_hsa3,6394,0,PR01225.hap2
chr3_hap1_hsa4,0,0,PR01225.hap2
chr4_hap1_hsa5,0,0,PR01225.hap2
chr5_hap1_hsa6,0,0,PR01225.hap2
chr6_hap1_hsa7,0,0,PR01225.hap2
chr7_hap1_hsa8,9152,0,PR01225.hap2
chr8_hap1_hsa10,0,0,PR01225.hap2
chr9_hap1_hsa11,8716,0,PR01225.hap2
chr10_hap1_hsa12,5426,0,PR01225.hap2
chr11_hap1_hsa9,0,0,PR01225.hap2
chr12_hap1_hsa2a,7687,0,PR01225.hap2
chr13_hap1_hsa2b,0,15237,PR01225.hap2
chr14_hap1_hsa13,0,2848,PR01225.hap2
chr15_hap1_hsa14,0,0,PR01225.hap2
chr16_hap1_hsa15,2209,0,PR01225.hap2
chr17_hap1_hsa18,2419,0,PR01225.hap2
chr18_hap1_hsa16,0,0,PR01225.hap2
chr19_hap1_hsa17,0,0,PR01225.hap2
chr20_hap1_hsa19,0,0,PR01225.hap2
chr21_hap1_hsa20,1374,0,PR01225.hap2
chr22_hap1_hsa21,3364,0,PR01225.hap2
chr23_hap1_hsa22,6125,0,PR01225.hap2
chrX_hap1_hsaX,0,0,PR01225.hap2
