chrom,endLength,startLength,sample
unassigned-0000889,0,0,PR01010.hap1.verkko.fasta
unassigned-0000890,0,0,PR01010.hap1.verkko.fasta
unassigned-0000891,0,0,PR01010.hap1.verkko.fasta
unassigned-0000892,0,0,PR01010.hap1.verkko.fasta
unassigned-0000893,0,0,PR01010.hap1.verkko.fasta
unassigned-0000895,0,0,PR01010.hap1.verkko.fasta
unassigned-0000896,0,0,PR01010.hap1.verkko.fasta
unassigned-0000897,0,0,PR01010.hap1.verkko.fasta
unassigned-0000898,0,0,PR01010.hap1.verkko.fasta
unassigned-0000899,0,0,PR01010.hap1.verkko.fasta
unassigned-0000900,0,0,PR01010.hap1.verkko.fasta
unassigned-0000901,0,0,PR01010.hap1.verkko.fasta
unassigned-0000902,0,0,PR01010.hap1.verkko.fasta
unassigned-0000903,0,0,PR01010.hap1.verkko.fasta
unassigned-0000904,0,0,PR01010.hap1.verkko.fasta
unassigned-0000905,0,0,PR01010.hap1.verkko.fasta
unassigned-0000906,0,0,PR01010.hap1.verkko.fasta
unassigned-0000907,0,0,PR01010.hap1.verkko.fasta
unassigned-0000908,0,0,PR01010.hap1.verkko.fasta
unassigned-0000909,0,0,PR01010.hap1.verkko.fasta
unassigned-0000910,0,0,PR01010.hap1.verkko.fasta
unassigned-0000911,0,0,PR01010.hap1.verkko.fasta
unassigned-0000912,0,0,PR01010.hap1.verkko.fasta
unassigned-0000913,0,0,PR01010.hap1.verkko.fasta
unassigned-0000914,0,0,PR01010.hap1.verkko.fasta
unassigned-0000915,0,0,PR01010.hap1.verkko.fasta
unassigned-0000916,0,0,PR01010.hap1.verkko.fasta
unassigned-0000917,0,0,PR01010.hap1.verkko.fasta
unassigned-0000918,0,0,PR01010.hap1.verkko.fasta
unassigned-0000919,0,0,PR01010.hap1.verkko.fasta
unassigned-0000920,0,0,PR01010.hap1.verkko.fasta
unassigned-0000921,0,0,PR01010.hap1.verkko.fasta
unassigned-0000922,0,0,PR01010.hap1.verkko.fasta
unassigned-0000923,0,0,PR01010.hap1.verkko.fasta
unassigned-0000924,0,0,PR01010.hap1.verkko.fasta
unassigned-0000925,0,0,PR01010.hap1.verkko.fasta
unassigned-0000926,0,0,PR01010.hap1.verkko.fasta
unassigned-0000927,0,0,PR01010.hap1.verkko.fasta
unassigned-0000928,0,0,PR01010.hap1.verkko.fasta
unassigned-0000929,0,0,PR01010.hap1.verkko.fasta
unassigned-0000930,0,0,PR01010.hap1.verkko.fasta
unassigned-0000931,0,0,PR01010.hap1.verkko.fasta
unassigned-0000932,0,0,PR01010.hap1.verkko.fasta
unassigned-0000933,0,0,PR01010.hap1.verkko.fasta
unassigned-0000934,0,0,PR01010.hap1.verkko.fasta
unassigned-0000935,0,0,PR01010.hap1.verkko.fasta
unassigned-0000936,0,0,PR01010.hap1.verkko.fasta
unassigned-0000937,0,0,PR01010.hap1.verkko.fasta
unassigned-0000938,0,0,PR01010.hap1.verkko.fasta
unassigned-0000939,0,0,PR01010.hap1.verkko.fasta
unassigned-0000940,0,0,PR01010.hap1.verkko.fasta
unassigned-0000941,0,0,PR01010.hap1.verkko.fasta
unassigned-0000942,0,0,PR01010.hap1.verkko.fasta
unassigned-0000943,0,0,PR01010.hap1.verkko.fasta
unassigned-0000944,0,0,PR01010.hap1.verkko.fasta
unassigned-0000945,0,0,PR01010.hap1.verkko.fasta
unassigned-0000946,0,0,PR01010.hap1.verkko.fasta
unassigned-0000947,0,0,PR01010.hap1.verkko.fasta
unassigned-0000948,0,0,PR01010.hap1.verkko.fasta
unassigned-0000949,0,0,PR01010.hap1.verkko.fasta
unassigned-0000950,0,0,PR01010.hap1.verkko.fasta
unassigned-0000951,0,0,PR01010.hap1.verkko.fasta
unassigned-0000952,0,0,PR01010.hap1.verkko.fasta
unassigned-0000953,0,0,PR01010.hap1.verkko.fasta
unassigned-0000954,0,0,PR01010.hap1.verkko.fasta
unassigned-0000955,0,0,PR01010.hap1.verkko.fasta
unassigned-0000956,0,0,PR01010.hap1.verkko.fasta
unassigned-0000957,0,0,PR01010.hap1.verkko.fasta
unassigned-0000958,0,0,PR01010.hap1.verkko.fasta
unassigned-0000959,0,0,PR01010.hap1.verkko.fasta
unassigned-0000960,0,0,PR01010.hap1.verkko.fasta
unassigned-0000961,0,0,PR01010.hap1.verkko.fasta
unassigned-0000962,0,0,PR01010.hap1.verkko.fasta
unassigned-0000963,0,0,PR01010.hap1.verkko.fasta
unassigned-0000964,0,0,PR01010.hap1.verkko.fasta
unassigned-0000966,0,0,PR01010.hap1.verkko.fasta
unassigned-0000967,0,0,PR01010.hap1.verkko.fasta
unassigned-0000968,0,0,PR01010.hap1.verkko.fasta
unassigned-0000969,0,0,PR01010.hap1.verkko.fasta
unassigned-0000970,0,0,PR01010.hap1.verkko.fasta
unassigned-0000971,0,0,PR01010.hap1.verkko.fasta
unassigned-0000972,0,0,PR01010.hap1.verkko.fasta
unassigned-0000973,0,0,PR01010.hap1.verkko.fasta
unassigned-0000974,0,0,PR01010.hap1.verkko.fasta
unassigned-0000975,0,0,PR01010.hap1.verkko.fasta
unassigned-0000976,0,0,PR01010.hap1.verkko.fasta
unassigned-0000977,0,0,PR01010.hap1.verkko.fasta
unassigned-0000978,0,0,PR01010.hap1.verkko.fasta
unassigned-0000980,0,0,PR01010.hap1.verkko.fasta
unassigned-0000981,0,0,PR01010.hap1.verkko.fasta
unassigned-0000982,0,0,PR01010.hap1.verkko.fasta
unassigned-0000983,0,0,PR01010.hap1.verkko.fasta
unassigned-0000985,0,0,PR01010.hap1.verkko.fasta
unassigned-0000986,0,0,PR01010.hap1.verkko.fasta
unassigned-0000988,0,0,PR01010.hap1.verkko.fasta
unassigned-0000989,0,0,PR01010.hap1.verkko.fasta
unassigned-0000990,0,0,PR01010.hap1.verkko.fasta
unassigned-0000991,0,0,PR01010.hap1.verkko.fasta
unassigned-0000992,0,0,PR01010.hap1.verkko.fasta
unassigned-0000993,0,0,PR01010.hap1.verkko.fasta
unassigned-0000994,0,0,PR01010.hap1.verkko.fasta
unassigned-0000995,0,0,PR01010.hap1.verkko.fasta
unassigned-0000996,0,0,PR01010.hap1.verkko.fasta
unassigned-0000997,0,0,PR01010.hap1.verkko.fasta
unassigned-0000998,0,0,PR01010.hap1.verkko.fasta
unassigned-0000999,0,0,PR01010.hap1.verkko.fasta
unassigned-0001000,0,0,PR01010.hap1.verkko.fasta
unassigned-0001001,0,0,PR01010.hap1.verkko.fasta
unassigned-0001002,0,0,PR01010.hap1.verkko.fasta
haplotype1-0000001,11083,3665,PR00366.hap1.verkko.fasta
haplotype1-0000002,7700,9034,PR00366.hap1.verkko.fasta
haplotype1-0000003,11710,9937,PR00366.hap1.verkko.fasta
haplotype1-0000004,13920,7424,PR00366.hap1.verkko.fasta
haplotype1-0000005,7583,0,PR00366.hap1.verkko.fasta
haplotype1-0000006,12031,15766,PR00366.hap1.verkko.fasta
haplotype1-0000007,6378,6745,PR00366.hap1.verkko.fasta
haplotype1-0000008,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000009,5867,13943,PR00366.hap1.verkko.fasta
haplotype1-0000010,11388,0,PR00366.hap1.verkko.fasta
haplotype1-0000011,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000012,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000013,12616,6035,PR00366.hap1.verkko.fasta
haplotype1-0000014,0,12295,PR00366.hap1.verkko.fasta
haplotype1-0000015,9770,8406,PR00366.hap1.verkko.fasta
haplotype1-0000016,9961,9371,PR00366.hap1.verkko.fasta
haplotype1-0000017,8627,6324,PR00366.hap1.verkko.fasta
haplotype1-0000018,5234,5609,PR00366.hap1.verkko.fasta
haplotype1-0000019,8447,9920,PR00366.hap1.verkko.fasta
haplotype1-0000020,6444,7493,PR00366.hap1.verkko.fasta
haplotype1-0000021,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000022,8403,0,PR00366.hap1.verkko.fasta
haplotype1-0000023,13782,11832,PR00366.hap1.verkko.fasta
haplotype1-0000024,0,10394,PR00366.hap1.verkko.fasta
haplotype1-0000025,9722,8823,PR00366.hap1.verkko.fasta
haplotype1-0000026,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000027,0,11703,PR00366.hap1.verkko.fasta
haplotype1-0000028,11449,12157,PR00366.hap1.verkko.fasta
haplotype1-0000029,0,7331,PR00366.hap1.verkko.fasta
haplotype1-0000030,9393,5592,PR00366.hap1.verkko.fasta
haplotype1-0000031,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000032,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000033,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000034,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000035,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000036,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000037,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000038,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000039,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000040,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000041,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000042,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000043,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000044,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000045,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000046,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000047,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000048,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000049,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000050,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000051,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000052,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000053,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000054,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000055,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000056,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000057,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000058,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000059,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000060,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000061,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000062,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000063,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000064,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000065,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000066,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000067,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000068,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000069,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000070,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000071,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000072,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000073,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000074,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000075,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000076,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000077,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000078,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000079,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000080,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000081,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000082,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000083,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000084,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000085,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000086,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000087,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000088,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000089,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000090,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000091,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000092,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000093,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000094,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000095,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000096,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000097,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000098,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000099,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000100,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000101,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000102,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000103,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000104,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000105,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000106,0,0,PR00366.hap1.verkko.fasta
haplotype1-0000107,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000108,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000109,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000110,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000111,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000112,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000113,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000114,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000115,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000116,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000117,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000118,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000119,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000120,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000121,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000122,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000123,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000124,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000125,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000126,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000127,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000128,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000129,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000130,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000131,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000132,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000133,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000134,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000135,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000136,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000137,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000138,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000139,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000140,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000141,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000142,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000143,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000144,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000145,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000146,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000147,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000148,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000149,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000150,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000151,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000152,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000153,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000154,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000155,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000156,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000157,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000158,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000159,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000160,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000161,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000162,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000163,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000164,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000165,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000166,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000167,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000168,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000169,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000170,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000171,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000172,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000173,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000174,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000175,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000176,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000177,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000178,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000179,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000180,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000181,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000182,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000183,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000184,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000185,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000186,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000187,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000188,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000189,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000190,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000191,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000192,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000193,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000194,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000195,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000196,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000197,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000198,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000199,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000200,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000201,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000202,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000203,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000204,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000205,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000206,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000207,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000208,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000209,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000210,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000211,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000212,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000213,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000214,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000215,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000216,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000217,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000218,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000219,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000220,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000221,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000222,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000223,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000224,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000225,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000226,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000227,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000228,0,0,PR00366.hap1.verkko.fasta
haplotype2-0000229,0,0,PR00366.hap1.verkko.fasta
unassigned-0000230,0,0,PR00366.hap1.verkko.fasta
unassigned-0000231,0,0,PR00366.hap1.verkko.fasta
unassigned-0000232,0,0,PR00366.hap1.verkko.fasta
unassigned-0000233,0,0,PR00366.hap1.verkko.fasta
unassigned-0000234,0,0,PR00366.hap1.verkko.fasta
unassigned-0000235,0,0,PR00366.hap1.verkko.fasta
unassigned-0000236,0,0,PR00366.hap1.verkko.fasta
unassigned-0000237,0,0,PR00366.hap1.verkko.fasta
unassigned-0000238,0,0,PR00366.hap1.verkko.fasta
unassigned-0000239,0,0,PR00366.hap1.verkko.fasta
unassigned-0000240,0,0,PR00366.hap1.verkko.fasta
unassigned-0000241,0,0,PR00366.hap1.verkko.fasta
unassigned-0000242,0,0,PR00366.hap1.verkko.fasta
unassigned-0000243,0,0,PR00366.hap1.verkko.fasta
unassigned-0000244,0,0,PR00366.hap1.verkko.fasta
unassigned-0000245,0,0,PR00366.hap1.verkko.fasta
unassigned-0000246,0,0,PR00366.hap1.verkko.fasta
unassigned-0000247,0,0,PR00366.hap1.verkko.fasta
unassigned-0000248,0,0,PR00366.hap1.verkko.fasta
unassigned-0000249,0,0,PR00366.hap1.verkko.fasta
unassigned-0000250,0,0,PR00366.hap1.verkko.fasta
unassigned-0000251,0,0,PR00366.hap1.verkko.fasta
unassigned-0000253,0,0,PR00366.hap1.verkko.fasta
unassigned-0000254,0,0,PR00366.hap1.verkko.fasta
unassigned-0000257,0,0,PR00366.hap1.verkko.fasta
unassigned-0000258,0,0,PR00366.hap1.verkko.fasta
unassigned-0000259,0,0,PR00366.hap1.verkko.fasta
unassigned-0000260,0,0,PR00366.hap1.verkko.fasta
unassigned-0000261,0,0,PR00366.hap1.verkko.fasta
unassigned-0000262,0,0,PR00366.hap1.verkko.fasta
unassigned-0000263,0,0,PR00366.hap1.verkko.fasta
unassigned-0000264,0,0,PR00366.hap1.verkko.fasta
unassigned-0000265,0,0,PR00366.hap1.verkko.fasta
unassigned-0000266,0,0,PR00366.hap1.verkko.fasta
unassigned-0000267,0,0,PR00366.hap1.verkko.fasta
unassigned-0000268,0,0,PR00366.hap1.verkko.fasta
unassigned-0000269,0,0,PR00366.hap1.verkko.fasta
unassigned-0000270,0,0,PR00366.hap1.verkko.fasta
unassigned-0000271,0,0,PR00366.hap1.verkko.fasta
unassigned-0000272,0,0,PR00366.hap1.verkko.fasta
unassigned-0000273,0,0,PR00366.hap1.verkko.fasta
unassigned-0000274,0,0,PR00366.hap1.verkko.fasta
unassigned-0000275,0,0,PR00366.hap1.verkko.fasta
unassigned-0000276,0,0,PR00366.hap1.verkko.fasta
unassigned-0000277,0,0,PR00366.hap1.verkko.fasta
unassigned-0000278,0,0,PR00366.hap1.verkko.fasta
unassigned-0000279,0,0,PR00366.hap1.verkko.fasta
unassigned-0000280,0,0,PR00366.hap1.verkko.fasta
unassigned-0000281,0,0,PR00366.hap1.verkko.fasta
unassigned-0000282,0,0,PR00366.hap1.verkko.fasta
unassigned-0000283,0,0,PR00366.hap1.verkko.fasta
unassigned-0000284,0,0,PR00366.hap1.verkko.fasta
unassigned-0000285,0,0,PR00366.hap1.verkko.fasta
unassigned-0000286,0,0,PR00366.hap1.verkko.fasta
unassigned-0000287,0,0,PR00366.hap1.verkko.fasta
unassigned-0000288,0,0,PR00366.hap1.verkko.fasta
unassigned-0000289,0,0,PR00366.hap1.verkko.fasta
unassigned-0000290,0,0,PR00366.hap1.verkko.fasta
unassigned-0000291,0,0,PR00366.hap1.verkko.fasta
unassigned-0000292,0,0,PR00366.hap1.verkko.fasta
unassigned-0000293,0,0,PR00366.hap1.verkko.fasta
unassigned-0000294,0,0,PR00366.hap1.verkko.fasta
unassigned-0000295,0,0,PR00366.hap1.verkko.fasta
unassigned-0000301,0,0,PR00366.hap1.verkko.fasta
unassigned-0000302,0,0,PR00366.hap1.verkko.fasta
unassigned-0000305,0,0,PR00366.hap1.verkko.fasta
unassigned-0000306,0,0,PR00366.hap1.verkko.fasta
unassigned-0000307,0,0,PR00366.hap1.verkko.fasta
unassigned-0000308,0,0,PR00366.hap1.verkko.fasta
unassigned-0000310,0,0,PR00366.hap1.verkko.fasta
unassigned-0000311,0,0,PR00366.hap1.verkko.fasta
unassigned-0000314,0,0,PR00366.hap1.verkko.fasta
unassigned-0000315,0,0,PR00366.hap1.verkko.fasta
unassigned-0000320,0,0,PR00366.hap1.verkko.fasta
unassigned-0000321,0,0,PR00366.hap1.verkko.fasta
unassigned-0000322,0,0,PR00366.hap1.verkko.fasta
unassigned-0000323,0,0,PR00366.hap1.verkko.fasta
unassigned-0000324,0,0,PR00366.hap1.verkko.fasta
unassigned-0000325,0,0,PR00366.hap1.verkko.fasta
unassigned-0000326,0,0,PR00366.hap1.verkko.fasta
unassigned-0000327,0,0,PR00366.hap1.verkko.fasta
unassigned-0000328,0,0,PR00366.hap1.verkko.fasta
unassigned-0000329,0,0,PR00366.hap1.verkko.fasta
unassigned-0000330,0,0,PR00366.hap1.verkko.fasta
unassigned-0000331,0,0,PR00366.hap1.verkko.fasta
unassigned-0000332,0,0,PR00366.hap1.verkko.fasta
unassigned-0000333,0,0,PR00366.hap1.verkko.fasta
unassigned-0000334,0,0,PR00366.hap1.verkko.fasta
unassigned-0000335,0,0,PR00366.hap1.verkko.fasta
unassigned-0000336,0,0,PR00366.hap1.verkko.fasta
unassigned-0000337,0,0,PR00366.hap1.verkko.fasta
unassigned-0000338,0,0,PR00366.hap1.verkko.fasta
unassigned-0000339,0,0,PR00366.hap1.verkko.fasta
unassigned-0000340,0,0,PR00366.hap1.verkko.fasta
unassigned-0000344,0,0,PR00366.hap1.verkko.fasta
unassigned-0000345,0,0,PR00366.hap1.verkko.fasta
unassigned-0000346,0,0,PR00366.hap1.verkko.fasta
unassigned-0000347,0,0,PR00366.hap1.verkko.fasta
unassigned-0000348,0,0,PR00366.hap1.verkko.fasta
unassigned-0000349,0,0,PR00366.hap1.verkko.fasta
unassigned-0000350,0,0,PR00366.hap1.verkko.fasta
unassigned-0000352,0,0,PR00366.hap1.verkko.fasta
unassigned-0000353,0,0,PR00366.hap1.verkko.fasta
unassigned-0000356,0,0,PR00366.hap1.verkko.fasta
unassigned-0000357,0,0,PR00366.hap1.verkko.fasta
unassigned-0000358,0,0,PR00366.hap1.verkko.fasta
unassigned-0000359,0,0,PR00366.hap1.verkko.fasta
unassigned-0000360,0,0,PR00366.hap1.verkko.fasta
unassigned-0000361,0,0,PR00366.hap1.verkko.fasta
unassigned-0000362,0,0,PR00366.hap1.verkko.fasta
unassigned-0000364,0,0,PR00366.hap1.verkko.fasta
unassigned-0000365,0,0,PR00366.hap1.verkko.fasta
unassigned-0000366,0,0,PR00366.hap1.verkko.fasta
unassigned-0000367,0,0,PR00366.hap1.verkko.fasta
unassigned-0000368,0,0,PR00366.hap1.verkko.fasta
unassigned-0000369,0,0,PR00366.hap1.verkko.fasta
unassigned-0000370,0,0,PR00366.hap1.verkko.fasta
unassigned-0000371,0,0,PR00366.hap1.verkko.fasta
unassigned-0000373,0,0,PR00366.hap1.verkko.fasta
